#      NAME  RED LC-DATA ST      ST-err   COL     COL-err BMAG     BMAG-err   CHI2DOF   MJDMAX    MJDMAX-err
    SDSS1271  0.541   1    2.600   -0.000      NaN      NaN      NaN      NaN    9.945   53656.375  0.354
    SDSS1272  0.067   1    2.600    0.000      NaN      NaN      NaN      NaN    2.504   53537.679 13.384
    SDSS1273  0.215   1    2.600    0.000      NaN      NaN      NaN      NaN   37.472   53641.168  0.163
    SDSS1274  0.079   1    2.600    0.000      NaN      NaN      NaN      NaN    1.495   53632.219  1.799
    SDSS1275 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    2.197   53653.440  0.879
    SDSS1277  0.145   1    1.173    0.305   -0.304    0.487   23.417    0.325    1.383   53701.888  3.951
    SDSS1278  0.272   0    2.600   -0.000      NaN      NaN      NaN      NaN   99.059   53679.729  0.202
    SDSS1279 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    2.072   53632.090  1.169
    SDSS1281  0.291   1    2.600   -0.000      NaN      NaN      NaN      NaN    7.799   53645.664  0.280
    SDSS1285 -9.000   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1287  3.785   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1288  0.120   1    2.600    0.000      NaN      NaN      NaN      NaN   11.694   53639.853  0.296
    SDSS1293  0.982   0    2.600   -0.000      NaN      NaN      NaN      NaN    1.683   53567.667  2.534
    SDSS1294  0.207   0    0.872    0.108    0.078    0.049   21.243    0.143    2.609   53618.001  1.279
    SDSS1295 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    8.108   53645.820  0.293
    SDSS1296 -9.000   1    0.596    0.016      NaN      NaN   21.347    0.063   15.442   53624.202  0.189
    SDSS1297  0.335   1    2.600   -0.000      NaN      NaN      NaN      NaN   16.389   53683.897  0.609
    SDSS1298  0.226   1    0.505    0.029   -0.019    0.079   22.104    0.093    5.664   53624.282  0.615
    SDSS1303  0.266   1    2.600   -0.000      NaN      NaN      NaN      NaN    8.331   53670.918  0.752
    SDSS1305  0.098   1    2.600   -0.000      NaN      NaN      NaN      NaN   12.278   53638.129  0.533
    SDSS1306 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN   14.672   53650.698  0.282
    SDSS1308  1.654   1    2.482    0.114      NaN      NaN   24.552    1.344    5.418   53699.916  2.824
    SDSS1311  0.262   1    0.400   -0.000      NaN      NaN      NaN      NaN    3.007   53622.854  0.582
    SDSS1313 -9.000   1    2.479    0.083      NaN      NaN   22.388    0.087    2.666   53662.369  1.099
    SDSS1315 -9.000   1    2.404    0.334      NaN      NaN   22.378    0.125    1.134   53620.374  4.850
    SDSS1319 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    8.938   53661.625  0.486
    SDSS1323 -9.000   1    1.698    0.203      NaN      NaN   22.828    0.168    1.379   53691.629  2.055
    SDSS1324 -9.000   0    2.600    0.000      NaN      NaN      NaN      NaN    2.046   53617.422  1.317
    SDSS1325 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    4.694   53678.100  1.455
    SDSS1329  0.089   1    1.355    0.205    1.485    0.066   21.387    0.259    3.015   53592.206  2.319
    SDSS1330 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    4.307   53691.248  0.605
    SDSS1331  0.004   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.333   53682.951  1.099
    SDSS1332 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.956   53664.135  0.954
    SDSS1334  0.431   0    2.600   -0.000      NaN      NaN      NaN      NaN   38.050   53661.082  0.193
    SDSS1338 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.438   53641.354  1.172
    SDSS1344  1.868   1    1.879    0.159      NaN      NaN   16.324    1.777   14.304   53584.479  4.980
    SDSS1345 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    3.500   53663.191  1.109
    SDSS1349 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1351  0.176   1    1.386    0.105   -0.212    0.063   20.701    0.162    0.908   53614.238  1.582
    SDSS1353  1.192   1    2.600   -0.000      NaN      NaN      NaN      NaN   34.457   53700.116  0.535
    SDSS1354  0.249   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1355 -9.000   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1359 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    4.619   53689.497  0.736
    SDSS1363 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN   38.120   53657.219  0.098
    SDSS1364  0.219   1    1.546    0.114    0.107    0.051   21.444    0.073    3.764   53627.747  0.841
    SDSS1366  0.283   1    2.600   -0.000      NaN      NaN      NaN      NaN    0.971   53655.845  1.488
    SDSS1372  0.069   1    2.600    0.000      NaN      NaN      NaN      NaN   11.735   53642.016  0.384
    SDSS1373  0.347   1    2.600   -0.000      NaN      NaN      NaN      NaN   13.934   53686.929  0.517
    SDSS1374  0.206   1    2.600    0.000      NaN      NaN      NaN      NaN    2.226   53688.997  0.655
    SDSS1375  0.534   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.914   53663.458  1.193
    SDSS1376  0.217   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.084   53685.875  1.349
    SDSS1378  0.126   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1379 -9.000   0    0.824    0.094      NaN      NaN   22.227    0.138    1.150   53624.112  1.042
    SDSS1381 -9.000   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1385  0.337   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1386  0.252   1    2.600   -0.000      NaN      NaN      NaN      NaN   61.551   53650.166  0.129
    SDSS1388  1.513   1    2.600   -0.000      NaN      NaN      NaN      NaN    9.836   53681.500  0.438
    SDSS1390 -9.000   1    2.087    0.173      NaN      NaN   22.619    0.092    3.132   53623.073  2.092
    SDSS1391 -9.000   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1392 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.584   53684.120  0.700
    SDSS1395  0.186   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1396  0.273   1    2.030    0.160    0.295    0.076   21.585    0.076    2.872   53622.319  1.980
    SDSS1397 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1400  0.279   0    1.276    0.180    0.412    0.087   22.425    0.123    1.765   53623.873  2.071
    SDSS1401 -9.000   1    1.786    0.059      NaN      NaN   19.073    0.053    1.973   53605.328  0.472
    SDSS1402  0.249   1    2.140    0.048    0.068    0.027   21.353    0.028   15.812   53642.803  0.356
    SDSS1403  0.361   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1404 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    5.192   53659.703  0.651
    SDSS1405 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN   16.162   53651.662  0.391
    SDSS1406 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.496   53661.172  1.434
    SDSS1408  0.414   1    2.600   -0.000      NaN      NaN      NaN      NaN   15.601   53686.679  0.491
    SDSS1411 -9.000   1    1.257    0.162      NaN      NaN   22.306    0.115    1.994   53629.582  0.947
    SDSS1412 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.567   53650.489  0.815
    SDSS1413 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    4.371   53684.027  0.895
    SDSS1414  0.422   1    2.600    0.000      NaN      NaN      NaN      NaN   34.594   53699.221  0.168
    SDSS1415  0.212   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1418  0.686   1    1.229    0.287    0.118    0.138   24.163    0.460    1.382   53625.285  7.673
    SDSS1422 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    4.545   53652.024  0.586
    SDSS1423  0.342   1    2.600    0.000      NaN      NaN      NaN      NaN    3.843   53699.852  0.530
    SDSS1424 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    1.981   53636.568  2.090
    SDSS1425  0.095   1    2.600    0.000      NaN      NaN      NaN      NaN    2.783   53643.659  2.000
    SDSS1427  0.340   0    1.423    0.199    0.188    0.082   22.261    0.105    1.290   53624.220  2.268
    SDSS1428  0.328   1    2.600   -0.000      NaN      NaN      NaN      NaN   23.899   53684.078  0.430
    SDSS1431  0.275   1    2.243    0.156   -0.327    0.063   20.189    0.079    1.401   53597.314  1.714
    SDSS1436  1.611   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.309   53669.921  0.882
    SDSS1437  0.510   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.654   53651.743  1.115
    SDSS1439  0.248   1    2.600    0.000      NaN      NaN      NaN      NaN   13.333   53641.752  0.482
    SDSS1441 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.718   53644.185  1.256
    SDSS1444 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.114   53634.335  2.283
    SDSS1446  0.268   1    0.691    0.063   -0.277    0.055   22.389    0.095    4.191   53675.511  0.414
    SDSS1447 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    4.592   53637.298  1.897
    SDSS1449  0.372   1    2.600   -0.000      NaN      NaN      NaN      NaN    5.198   53649.495  0.468
    SDSS1450  0.401   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.400   53643.691  3.098
    SDSS1451 -9.000   1    0.553    0.056      NaN      NaN   22.368    0.115    1.520   53624.400  0.553
    SDSS1452  0.325   1    2.600    0.380   -0.146    0.106   22.790    0.109    4.454   53634.886  2.746
    SDSS1453 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.755   53647.613  1.478
    SDSS1454 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.064   53649.049  0.928
    SDSS1456  0.199   1    2.600    0.000      NaN      NaN      NaN      NaN    1.081   53625.441  2.123
    SDSS1457  0.360   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1458 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    3.658   53632.653  1.928
    SDSS1461  0.341   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1462 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.615   53673.766  1.239
    SDSS1464  0.290   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1469  0.088   1    2.600    0.000      NaN      NaN      NaN      NaN    1.920   53625.257  1.365
    SDSS1470  0.088   1    2.600    0.000      NaN      NaN      NaN      NaN    3.751   53639.179  0.494
    SDSS1476 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.069   53636.858  1.155
    SDSS1478  0.202   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1486 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.963   53638.601  1.005
    SDSS1495  0.205   0    1.890    0.198    0.604    0.075   22.643    0.117    0.977   53622.390  2.584
    SDSS1498 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    7.156   53668.729  0.683
    SDSS1500 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1504  0.317   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1507 -9.000   0    2.600    0.000      NaN      NaN      NaN      NaN    3.128   53640.296  2.349
    SDSS1508  0.374   1    2.600   -0.000      NaN      NaN      NaN      NaN    4.875   53652.059  0.578
    SDSS1511  0.187   1    0.948    0.088    0.599    0.060   22.396    0.134    1.130   53621.399  1.196
    SDSS1513 -9.000   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1514  0.042   1    2.301    0.022    1.013    0.011   19.773    0.030   15.136   53625.711  0.182
    SDSS1517 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    8.252   53644.100  0.409
    SDSS1523 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    4.466   53641.197  0.801
    SDSS1525  0.107   1    2.426    0.044   -0.095    0.014   19.901    0.038    5.658   53628.696  0.285
    SDSS1529 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.450   53688.985  1.296
    SDSS1533  0.144   1    2.600    0.000      NaN      NaN      NaN      NaN    2.408   53625.211  1.981
    SDSS1535  0.235   1    2.600    0.000      NaN      NaN      NaN      NaN    4.913   53629.862  0.591
    SDSS1536 -9.000   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1537 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    5.843   53632.507  1.678
    SDSS1543  0.459   1    2.600   -0.000      NaN      NaN      NaN      NaN    7.316   53694.245  0.838
    SDSS1545  0.099   1    0.695    0.028   -0.179    0.037   20.186    0.035    5.848   53623.719  0.191
    SDSS1546  0.037   1    2.600    0.000      NaN      NaN      NaN      NaN   11.031   53618.934  0.512
    SDSS1549  0.216   1    1.096    0.248    0.003    0.143   24.881    0.235    3.309   53626.130  4.715
    SDSS1550 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    4.957   53684.765  0.994
    SDSS1552  0.080   1    2.600    0.000      NaN      NaN      NaN      NaN   90.990   53485.859 39.007
    SDSS1555  0.024   0    2.597    0.074    0.726    0.037   18.527    0.061    4.082   53576.510  1.259
    SDSS1559  0.183   1    2.600    0.000      NaN      NaN      NaN      NaN   10.546   53650.700  0.467
    SDSS1561  0.212   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.744   53602.830  6.771
    SDSS1564  0.306   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.582   53638.956  1.068
    SDSS1566 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    4.320   53650.427  1.451
    SDSS1568  0.437   1    2.600   -0.000      NaN      NaN      NaN      NaN   55.071   53647.187  0.154
    SDSS1572 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.157   53640.814  0.803
    SDSS1573  0.493   1    2.600   -0.000      NaN      NaN      NaN      NaN    9.660   53668.531  0.491
    SDSS1574  0.602   1    2.600   -0.000      NaN      NaN      NaN      NaN   21.728   53665.050  0.343
    SDSS1575  0.488   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.980   53683.988  1.083
    SDSS1576  0.477   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1577  0.550   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.488   53669.963  0.755
    SDSS1578  0.779   1    2.600   -0.000      NaN      NaN      NaN      NaN   10.206   53666.025  0.414
    SDSS1583  0.318   1    0.850    0.082   -0.008    0.073   21.931    0.089    1.529   53625.494  0.768
    SDSS1585 -9.000   1    2.362    0.313      NaN      NaN   23.541    0.239    1.168   53616.943  5.849
    SDSS1588  0.150   1    0.909    0.034   -0.260    0.038   20.932    0.057    9.086   53619.468  0.345
    SDSS1591 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.572   53695.792  1.467
    SDSS1592 -9.000   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1595  0.214   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1598 -9.000   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1601  0.329   1    1.935    0.430    0.010    0.155   24.949    0.372    1.184   53686.263  3.159
    SDSS1604  0.991   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.534   53679.719  1.132
    SDSS1606  1.120   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.747   53709.955  1.220
    SDSS1607 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    6.081   53688.475  0.789
    SDSS1609  0.426   1    2.600    0.000      NaN      NaN      NaN      NaN    2.709   53646.012  0.774
    SDSS1615  0.083   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.321   53652.763  1.184
    SDSS1616 -9.000   0    2.190    0.517      NaN      NaN   20.985    0.334    1.748   53589.564  7.933
    SDSS1617 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.816   53683.126  1.826
    SDSS1622 -9.000   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1623  0.052   1    2.600    0.000      NaN      NaN      NaN      NaN    1.596   53671.289  2.799
    SDSS1624 -9.000   1    0.703    0.127      NaN      NaN   22.273    0.278    1.426   53695.352  1.555
    SDSS1626 -9.000   1    1.041    0.276      NaN      NaN   25.414    0.299    2.746   53626.585  3.055
    SDSS1627  0.339   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.626   53689.657  2.686
    SDSS1631  0.144   1    2.600    0.000      NaN      NaN      NaN      NaN    2.813   53637.816  1.050
    SDSS1632  0.058   1    2.309    0.054    1.015    0.020   21.333    0.039   16.623   53632.461  0.419
    SDSS1638 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.611   53659.452  0.966
    SDSS1645  0.308   1    2.600    0.000      NaN      NaN      NaN      NaN    1.395   53664.249  4.616
    SDSS1650  0.304   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1651 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    7.201   53649.421  0.536
    SDSS1653 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    2.225   53658.324  0.902
    SDSS1656 -9.000   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1658  0.277   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1661 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    5.677   53646.128  0.746
    SDSS1662  0.207   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.401   53629.433  2.601
    SDSS1665  0.047   0    2.600   -0.000      NaN      NaN      NaN      NaN    2.276   53532.570 41.183
    SDSS1668  0.215   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.643   53657.534  2.502
    SDSS1670  0.442   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.691   53651.236  0.957
    SDSS1677  0.519   0    2.600   -0.000      NaN      NaN      NaN      NaN    2.733   53663.384  0.877
    SDSS1678 -9.000   1    2.139    0.225      NaN      NaN   24.233    0.268    2.609   53661.352  1.567
    SDSS1679  0.129   1    2.600   -0.000      NaN      NaN      NaN      NaN    5.974   53660.295  0.982
    SDSS1680  0.258   1    2.600   -0.000      NaN      NaN      NaN      NaN   11.674   53687.928  0.664
    SDSS1683  0.085   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.092   53632.695  4.477
    SDSS1687  0.111   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1691 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.289   53647.086  1.140
    SDSS1695 -9.000   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1701  0.033   1    2.600   -0.000      NaN      NaN      NaN      NaN   12.052   53632.027  1.206
    SDSS1705  0.183   1    0.808    0.070    0.085    0.108   20.881    0.116    4.487   53618.962  0.768
    SDSS1706 -9.000   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1708 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.772   53636.331  2.186
    SDSS1709  0.145   1    0.463    0.661      NaN      NaN   23.677    2.055    0.847   53697.138  3.397
    SDSS1711 -9.000   1    2.575    0.152      NaN      NaN   22.626    0.114    4.632   53662.638  1.215
    SDSS1712 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.265   53651.528  1.063
    SDSS1713  0.475   0    1.114    0.077   -0.103    0.044   22.065    0.068    5.620   53633.193  0.581
    SDSS1714 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.837   53645.652  0.705
    SDSS1725  0.136   1    0.893    0.260    1.150    0.407   27.647    0.675    1.109   53703.168  3.252
    SDSS1729  0.064   1    2.600    0.000      NaN      NaN      NaN      NaN    1.495   53642.950  1.978
    SDSS1730 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN   11.700   53657.516  2.220
    SDSS1738  0.085   1    2.600    0.000      NaN      NaN      NaN      NaN    2.567   53634.139  2.161
    SDSS1740  0.168   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1741  0.205   1    0.882    0.057    0.123    0.066   22.092    0.122    2.812   53622.423  0.544
    SDSS1742  0.112   0    2.600   -0.000      NaN      NaN      NaN      NaN    3.968   53634.546  0.982
    SDSS1744  0.190   1    0.400   -0.000      NaN      NaN      NaN      NaN    6.241   53624.564  0.365
    SDSS1745  0.590   1    2.600   -0.000      NaN      NaN      NaN      NaN    8.101   53675.558  0.613
    SDSS1748  0.340   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1749  0.076   1    2.390    0.089    2.175    0.032   23.169    0.115    4.415   53621.778  0.853
    SDSS1750  0.260   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1751  0.775   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.516   53668.557  1.008
    SDSS1752 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    7.997   53641.383  0.442
    SDSS1757  0.129   1    0.400   -0.000      NaN      NaN      NaN      NaN    5.036   53690.644  0.234
    SDSS1758 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    3.884   53655.594  0.883
    SDSS1759  0.181   1    2.600    0.000      NaN      NaN      NaN      NaN    3.603   53450.670153.846
    SDSS1760  0.394   0    1.367    0.125   -1.109    0.255   19.685    0.101    1.544   53570.984  9.428
    SDSS1761  0.291   1    2.600   -0.000      NaN      NaN      NaN      NaN   77.235   53658.026  0.147
    SDSS1762 -9.000   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1763 -9.000   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1764 -9.000   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1765 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1767 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1770  0.105   0    2.600   -0.000      NaN      NaN      NaN      NaN    1.351   53656.218  1.693
    SDSS1773  0.120   1    2.137    0.153    2.574    0.056   24.878    0.266    2.675   53633.298  1.274
    SDSS1774 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.401   53645.367  1.533
    SDSS1775  0.304   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1776  0.507   1    2.183    0.272    0.409    0.110   22.655    0.114    2.155   53629.767  2.453
    SDSS1779 -9.000   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1780 -9.000   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1784 -9.000   1    0.763    0.101      NaN      NaN   22.678    0.179    1.407   53703.033  1.719
    SDSS1785  0.451   1    1.340    0.234   -0.076    0.097   23.349    0.207    2.607   53636.624  1.623
    SDSS1787  0.520   1    2.600   -0.000      NaN      NaN      NaN      NaN    8.514   53691.297  0.694
    SDSS1797 -9.000   1    0.400   -0.000      NaN      NaN      NaN      NaN   11.139   53649.075  0.095
    SDSS1800 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    8.678   53662.906  2.318
    SDSS1804  0.553   1    2.600   -0.000      NaN      NaN      NaN      NaN    7.474   53693.441  1.055
    SDSS1809 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    4.096   53671.321  1.067
    SDSS1812  0.460   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.072   53649.017  0.897
    SDSS1814  0.378   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.549   53650.124  0.667
    SDSS1820 -9.000   1    0.425    0.129      NaN      NaN   24.458    0.663    1.667   53697.334  1.283
    SDSS1821  0.096   1    2.600   -0.000      NaN      NaN      NaN      NaN    4.982   53626.149  0.886
    SDSS1822 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.096   53685.296  0.869
    SDSS1823 -9.000   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1825  0.156   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1826  0.436   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.031   53645.875  1.406
    SDSS1827  0.353   1    2.600   -0.000      NaN      NaN      NaN      NaN    4.400   53680.736  1.343
    SDSS1831 -9.000   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1832  0.450   1    2.600   -0.000      NaN      NaN      NaN      NaN    4.402   53649.618  0.530
    SDSS1834 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.870   53667.444  1.315
    SDSS1835  0.272   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1837 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    5.639   53688.185  0.875
    SDSS1845 -9.000   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1850 -9.000   0    1.971    0.232      NaN      NaN   22.691    0.179    1.509   53613.604  4.262
    SDSS1853 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN   12.151   53654.735  0.351
    SDSS1865 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.651   53632.667  1.230
    SDSS1866 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1869  0.403   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.730   53650.927  0.671
    SDSS1871 -9.000   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1879 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    4.087   53656.471  0.741
    SDSS1881 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.505   53689.541  1.586
    SDSS1887 -9.000   0    2.600    0.000      NaN      NaN      NaN      NaN    3.422   53622.437  2.500
    SDSS1889 -9.000   1    0.452    0.037      NaN      NaN   21.557    0.097    3.502   53623.161  0.309
    SDSS1898 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.478   53658.992  0.603
    SDSS1902  0.217   1    0.993    0.076    0.473    0.063   21.553    0.086    3.256   53624.241  0.771
    SDSS1903  0.090   1    2.376    0.030    0.341    0.016   21.052    0.032   11.026   53644.961  0.218
    SDSS1906  0.200   1    0.931    0.166   -0.105    0.156   24.401    0.400    1.346   53664.771  1.393
    SDSS1907 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.111   53643.651  1.782
    SDSS1909  0.485   1    2.600   -0.000      NaN      NaN      NaN      NaN    8.151   53641.184  0.520
    SDSS1913 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    6.273   53655.256  0.496
    SDSS1921 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS1924  1.195   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.579   53665.113  0.946
    SDSS1938 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    3.525   53653.257  0.785
    SDSS1940 -9.000   1      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
