cid,class,fit_z,z,t0,x0,x1,c,z_err,t0_err,x0_err,x1_err,c_err,chi,dof,message
679,Unknown,0,0.0,53595.973488493095,5.798001840766259e-06,-0.03450474037034579,1.1857128097751617,nan,17.002248716158647,5.893468151949253e-06,1.5550630609467475,0.3734078983262284,84.06202084028791,38,Minimization exited successfully.
682,Unknown,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
688,Unknown,0,0.0,53620.21685025796,5.65989313651365e-06,0.8693427099072565,0.9331609809770491,nan,0.0009558698693581391,2.5801697469865046e-06,1.0965225337311628,0.3247940978322109,90.22805331540098,38,Covariance may not be accurate.
691,Unknown,0,0.0,53606.16686007298,6.131601045800936e-05,0.5312373771260736,0.08806736799574631,nan,0.0023010787517705467,5.746874770854142e-06,0.35314585324934805,0.07548660435799608,221.37462333974543,38,Covariance may not be accurate.
692,Variable,0,0.0,53650.925015741675,8.959495161193496e-06,6.445611915083144,0.9521861116012424,nan,0.46226430353635806,9.326737040052302e-07,0.852411590801133,0.07763599870852789,584.6765618720697,40,Minimization exited successfully.
694,Unknown,0,0.0,53626.2282263998,5.047607645831078e-05,1.5380476428381635,0.3378974759962899,nan,0.00033769528090488166,2.0052354659757507e-06,0.18476799924466475,0.031922823734042746,1041.0231459124593,72,Minimization exited successfully.
695,Variable,0,0.0,53637.56785018147,-5.474224352464845e-07,5.5917485210711675,2.258134721886044,nan,0.6753166408088873,2.7888639124882277e-07,1.1805109859536154,0.33844931816057044,367.416477506777,37,Minimization exited successfully.
697,Unknown,0,0.0,53606.18104209163,1.0632172461315646e-05,0.9176809119020533,0.9430720639149215,nan,0.0015528953990724403,1.6285553843030935e-06,0.5512258350547291,0.10930062070300088,329.16524614632175,80,Minimization exited successfully.
700,AGN,0,0.0,53629.651002781284,6.616740437085101e-06,28.481730327244453,0.161383934597574,nan,0.34755466665228596,1.3463870724033226e-06,7.898266799548532,0.07696068156588315,590.2774522304313,61,Minimization exited successfully.
701,Unknown,0,0.0,53613.194623090996,2.6702710521089494e-05,0.8063249763311032,0.02533969063860123,nan,0.0014935483231965918,3.2111050725649373e-06,0.8595642589364823,0.11267787962678985,86.82782764713262,40,Covariance may not be accurate.
702,AGN,0,0.0,53667.027460533485,8.95978526396153e-06,17.328538526846028,0.02937215725459709,nan,0.45661009290779475,9.065360273423431e-07,2.986272581781483,0.0784995329952642,723.6418720352359,62,Minimization exited successfully.
703,zSNIa,0,0.0,53626.880177042236,1.6955720157339113e-05,3.3008867921909872,0.011973624954986675,nan,0.8820969905573293,1.5414093967863625e-06,0.978944137730302,0.09388202799600734,80.21426247830445,62,Minimization exited successfully.
704,Unknown,0,0.0,53613.24483350747,1.6099439355073698e-05,0.2193723984889268,0.3163447819133016,nan,0.00980207342945505,2.1203863812600163e-06,0.6384425647429038,0.11211566545087355,101.94933496505037,39,Minimization exited successfully.
708,AGN,0,0.0,53654.15747651354,4.932861124531888e-05,7.542856300194096,0.5481057145956482,nan,8.952378266258165e-06,9.200840854214908e-07,0.10264127828247006,0.020410648777525464,8888.074763737197,62,Covariance may not be accurate.
710,Variable,0,0.0,53675.527473413276,4.959911261370005e-06,20.981936993768585,0.21209024428728981,nan,0.6692684402296436,8.737416706423897e-07,5.756556800882118,0.10990665575322289,385.022586999252,62,Minimization exited successfully.
711,Unknown,0,0.0,53688.107035680674,3.691818244872867e-06,16.984833462650037,-0.2962731063283615,nan,0.39529341934030526,3.0466713432649255e-06,18.31551379053766,0.0742424103765178,326.5259855558105,56,Minimization exited successfully.
716,zSNII,0,0.0,53639.93423405564,3.765475701216572e-05,15.215123986203372,-0.06973231415615692,nan,0.11517585722685908,8.436397781949111e-07,0.5483038565784442,0.020500510138313,3357.686501290177,118,Minimization exited successfully.
717,Unknown,0,0.0,53614.21646490533,5.587413303094214e-06,1.5062836902400607,1.1460417937985312,nan,1.6795850341986807,1.244020173440646e-06,1.0028613217248548,0.16265668112928686,59.37873752664072,36,Minimization exited successfully.
718,Variable,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.000000
    t0 = +53664.176780
    x0 = -123909199.582802
    x1 = -72.301421
     c = +2016.959112
"
719,AGN,0,0.0,53613.44912645935,9.563128014184812e-06,5.706567284353536,0.5360200188331062,nan,1.9192155931377783,1.5215752093858298e-06,2.2539597210105358,0.14072544985235932,367.7932996626435,56,Minimization exited successfully.
722,SNIa,0,0.0,53613.26660625569,0.00016514352015726017,0.0607275007549257,0.079739579718583,nan,0.00040436813651467673,9.439953368081092e-06,0.15976976872651186,0.039932684336268766,1505.4861802425967,38,Minimization exited successfully.
728,Variable,0,0.0,53631.82336639188,1.2181002243680194e-05,21096.159963791553,-8.709131915935354,nan,0.5668873436188733,1.7755849922652262e-05,30110.001211454364,2.0101252279545014,243.06176917874097,38,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
730,AGN,0,0.0,53678.32187351452,5.9032514344008465e-05,9.131184609130305,0.19533565013868365,nan,0.14827704522758722,1.2583143537375507e-06,0.3176876008958623,0.021206427147108374,3487.9829909786204,59,Minimization exited successfully.
734,AGN,0,0.0,53668.22411030715,1.790427741288487e-05,17.014738166070643,0.19951326095853794,nan,0.25403409795399057,7.975989529039988e-07,1.3045169278937954,0.044504381365710464,1501.4286319594491,58,Minimization exited successfully.
735,zSNIa,0,0.0,53617.48909399192,2.3487906532839532e-05,-4.175031173471389,0.11014443038213972,nan,1.00692561244432,3.3912446094464124e-06,0.8962046664764595,0.1307012968265573,35.44810955843854,36,Minimization exited successfully.
739,SNIa,0,0.0,53613.30642348152,9.33712917728352e-05,-0.2586713206039533,0.10268582313379014,nan,0.0004897289509244729,6.282907301968572e-06,0.21369777712056945,0.05135185504001915,561.9977084138923,36,Minimization exited successfully.
742,Variable,0,0.0,53615.74174951257,4.2488472922731e-05,-1.646397774044213,-0.5880917486751241,nan,1.4838258399249753,6.21563841142031e-06,0.8385436992164017,0.1569547061652411,132.0742847373571,38,Minimization exited successfully.
744,SNIa,0,0.0,53613.71457185723,7.259943490543523e-05,2.130850362885348,0.13108629810950267,nan,0.4815085033114883,4.013870523051206e-06,0.29083838703255854,0.04524645269242349,597.1360364487086,38,Minimization exited successfully.
752,Variable,0,0.0,53678.7431582196,8.676650512357227e-06,9.697199721704088,0.18968691625210737,nan,0.7184301474953827,6.940658900709228e-07,1.5343783585121273,0.10617278746900631,388.2671304430161,62,Minimization exited successfully.
762,SNIa,0,0.0,53625.4603186609,3.822097509286162e-05,2.3234447942706073,0.055592872100331814,nan,0.3985928118781885,2.1692054850449485e-06,0.4004982083573813,0.05138127012706889,108.6448869098282,36,Minimization exited successfully.
764,zSNII,0,0.0,53627.29400400428,6.177978814401344e-06,11.105050962938869,0.4526418831145442,nan,0.002529620956920553,9.622448365025746e-07,1.8807100498692195,0.13676972554979633,103.80155743949138,38,Covariance may not be accurate.
765,zSNII,0,0.0,53630.316974924855,1.0438564208658977e-05,13.791912058457907,-0.27099620702568566,nan,0.0014786208921577781,1.2389736139444657e-06,2.966653882686889,0.1294818250777332,127.51869766911665,68,Minimization exited successfully.
768,AGN,0,0.0,53630.28775474724,7.876403755130528e-05,7.975912751157964,1.798075617782924,nan,7.547649147454649e-06,1.6530958985479916e-06,0.07152853854626427,0.01445325061245206,34874.533674218066,38,Minimization exited successfully.
770,Unknown,0,0.0,53607.378062065494,5.614591738745802e-07,1.2022588715853146,2.7289474622281737,nan,0.00216206984987366,1.7702550993942265e-07,0.48395920041101886,0.19471405204343972,504.05226358259875,44,Covariance may not be accurate.
772,zSNII,0,0.0,53616.42491564324,9.108728460972048e-06,5.440361926913134,0.4573986908730063,nan,9.821855201153085e-06,1.2060117358817673e-06,1.4466922306768784,0.1007687361960413,176.8989404008684,43,Minimization exited successfully.
774,SNIa,0,0.0,53616.407710605396,0.0001518901933298017,-0.49437561765552607,0.036176934638769344,nan,0.0004469560917641502,8.781442267959458e-06,0.16638512268643954,0.04098873312157401,1408.9553975972995,42,Covariance may not be accurate.
779,zSNIa,0,0.0,53627.8145609579,2.4833971264950144e-05,2.9249698527158277,0.02994943002342524,nan,0.5980141054460546,1.7218873788648604e-06,0.6834955988542164,0.06605594390267103,90.79327963594571,64,Minimization exited successfully.
782,Unknown,0,0.0,53630.459929306155,8.543716697047517e-06,10.215240750831075,1.0645457287809759,nan,0.4734987008632743,7.319432243444919e-07,0.7393356918397335,0.06795648672365882,923.0193420534324,43,Minimization exited successfully.
785,AGN,0,0.0,53633.40297692069,1.6901947523409112e-06,10.576475819294458,1.7016553652501225,nan,0.00030977307687862776,3.8267916955900954e-07,0.9274950919512306,0.15917266956664283,531.0068522740786,42,Covariance may not be accurate.
792,Unknown,0,0.0,53621.09538784321,7.329999120009572e-07,3.2930758602132886,2.345963268524916,nan,0.7595265160343843,3.378461880355661e-07,0.8204273969422456,0.30377140287001425,211.3265696613732,40,Minimization exited successfully.
799,zSNII,0,0.0,53610.49642957156,1.554128464443494e-05,-2.318883610535657,0.1800587458171788,nan,1.567125041368854,4.334439442690089e-06,0.9948259576993358,0.21999534120032727,50.77335576616707,40,Minimization exited successfully.
800,AGN,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
818,Unknown,0,0.0,53613.375364357686,1.5288593192276085e-05,0.8014237948767807,0.21602274649614406,nan,3.443824243731797e-05,1.6667398977807724e-06,0.8136855318807884,0.09865499362800476,87.56437382099455,66,Covariance may not be accurate.
820,Variable,0,0.0,53639.72153436371,2.515258401592144e-05,9.610317777357807,-0.060881967529196154,nan,0.2825375791217084,1.252988456715192e-06,0.9351508082150409,0.05296729055537014,504.3242945752979,54,Minimization exited successfully.
822,zSNIa,0,0.0,53623.34275262614,2.1882018750538016e-05,0.42673219292603853,-0.019021093374217035,nan,0.0016553739915252663,2.291335155520566e-06,0.7266794217878376,0.09737620905933869,98.21740693193219,65,Minimization exited successfully.
824,Variable,0,0.0,53670.66182993524,1.8657384946768283e-05,13.258203300944032,0.2789890075546293,nan,0.3005647242644045,9.221215995883091e-07,0.8836534871348942,0.046876956243044304,1385.0874724318426,65,Minimization exited successfully.
829,Variable,0,0.0,53671.57912411437,1.314198572167558e-05,7.514752626672003,0.18361505013650878,nan,0.9894008057308383,6.295130747748047e-07,1.0703799348255385,0.0631283278427903,976.2724944499955,65,Minimization exited successfully.
830,Unknown,0,0.0,53678.91813035022,1.5526264853873296e-05,7.766831825002977,0.17141917815437427,nan,0.5526829796071979,7.227408534390416e-07,0.7758936256325482,0.05882636518973568,556.1160212088772,65,Minimization exited successfully.
