cid,class,fit_z,z,t0,amplitude,z_err,t0_err,amplitude_err,chi,dof,message
744,SNIa,0,0.0,53605.72726686111,7.93443090196172e-09,nan,0.27419256326174946,2.693667000100882e-10,154.22606412134886,39,Minimization exited successfully.
752,Variable,0,0.0,53665.07517532241,6.52960757399717e-09,nan,0.3394457510476059,2.2652067509699116e-10,1256.8193667951418,42,Minimization exited successfully.
762,SNIa,0,0.0,53584.83324979386,2.9276699067106604e-08,nan,0.614567483367864,9.39595571728984e-10,653.6680211844944,38,Minimization exited successfully.
764,zSNII,0,0.0,53608.65007064266,1.8612405788659389e-09,nan,0.45897060677816626,1.4288125389861711e-10,26.049532284505794,38,Minimization exited successfully.
765,zSNII,0,0.0,53569.51165870564,3.7034235561303275e-08,nan,0.7881806553887145,1.354024835812452e-09,259.69901516468263,45,Minimization exited successfully.
768,AGN,0,0.0,53634.37073520334,1.3488326768136312e-07,nan,0.0367582358448999,7.717334908024723e-10,72281.47363029025,40,Minimization exited successfully.
770,Unknown,0,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
772,zSNII,0,0.0,53609.329264932065,1.5481117183487584e-09,nan,0.5182931616291171,1.9587836087047864e-10,63.73805213388755,45,Minimization exited successfully.
774,SNIa,0,0.0,53606.019725712315,1.4374007226763703e-08,nan,0.18008274763269583,2.836091019105866e-10,123.43789086222236,42,Minimization exited successfully.
779,zSNIa,0,0.0,53618.84358302597,3.759730107106181e-09,nan,0.2879645693428756,1.6560938450737213e-10,133.867207085368,43,Minimization exited successfully.
782,Unknown,0,0.0,53609.322338651175,4.298083971928008e-09,nan,0.16061480293865316,1.551457108563171e-10,162.4579707843203,42,Minimization exited successfully.
785,AGN,0,0.0,53662.22091922005,9.65573200362974e-10,nan,0.4496790874727594,4.007623383459567e-11,566.8900678725603,44,Minimization exited successfully.
792,Unknown,0,0.0,53609.49738394774,1.2299745743888451e-09,nan,0.42065029475998017,1.2694625029945792e-10,73.58412174927523,42,Minimization exited successfully.
799,zSNII,0,0.0,53597.576805521916,4.773322710054258e-09,nan,0.8298585949960398,6.116498281105733e-10,101.9741679625267,41,Minimization exited successfully.
800,AGN,0,0.0,53610.891967523145,5.139910116132995e-09,nan,0.33294196514907526,6.362407494548569e-10,82.00490867979249,42,Minimization exited successfully.
818,Unknown,0,0.0,53603.7538595548,1.486686210762305e-09,nan,2.396442081881105,1.9443207268795195e-10,45.43453185272924,44,Minimization exited successfully.
820,Variable,0,0.0,53627.950182970686,9.496250007998988e-09,nan,0.17489807216770714,2.45851739356406e-10,1165.4333804282908,18,Minimization exited successfully.
822,zSNIa,0,0.0,53608.68223905312,3.745309920242717e-09,nan,0.28756704651459586,1.7091475350254973e-10,59.29013435752129,42,Minimization exited successfully.
824,Variable,0,0.0,53690.3773410912,4.898163047274777e-09,nan,0.3552691169315949,1.768031011475409e-10,4776.436045235873,41,Minimization exited successfully.
829,Variable,0,0.0,53622.71112509921,2.207956897999754e-08,nan,0.14457332876554574,6.241603124564699e-10,2998.9584573008274,44,Minimization exited successfully.
830,Unknown,0,0.0,53672.37310060319,1.204949974929735e-08,nan,147.11323117826396,1.00001249176221,2942.5989109982916,43,Covariance may not be accurate.
835,AGN,0,0.0,53609.55086765659,1.2079945860240542e-08,nan,0.11113079931601533,2.8236511429127613e-10,1470.175904731211,38,Minimization exited successfully.
837,Variable,0,0.0,53628.91583903489,2.284637035725185e-09,nan,0.6039874935122498,9.615272218984563e-11,964.0396613297357,42,Minimization exited successfully.
841,zSNIa,0,0.0,53609.63581652715,3.751478657875621e-09,nan,0.23876884268975118,1.897608291469493e-10,51.31341343924764,42,Minimization exited successfully.
846,Variable,0,0.0,53621.75590752293,6.9629468673314485e-09,nan,0.14645970219862647,1.613189028397369e-10,2269.7732635589464,42,Minimization exited successfully.
853,AGN,0,0.0,53610.45619608289,9.653930021879704e-09,nan,0.18689121386705665,3.7175669741631883e-10,584.6525816924726,38,Minimization exited successfully.
854,Variable,0,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
859,zSNIa,0,0.0,53609.00031879799,3.651726745829136e-09,nan,0.3807455848727841,1.685722581322486e-10,84.85008499989492,40,Minimization exited successfully.
860,Variable,0,0.0,53687.80018875717,2.9316730941314524e-09,nan,0.818309943035274,3.915003141183892e-10,389.0065693360406,38,Minimization exited successfully.
861,Variable,0,0.0,53609.446723007175,3.426023693175762e-09,nan,0.5630968921504973,2.4073762019833344e-10,301.3027407318233,40,Minimization exited successfully.
863,zSNII,0,0.0,53608.48590481275,1.3199200135451294e-09,nan,0.6392910571703396,9.933258265169917e-11,53.77642256546037,38,Minimization exited successfully.
870,AGN,0,0.0,53607.87331182059,4.7677493804878856e-08,nan,0.1586613956533256,4.053867706513878e-09,546.9616090324627,42,Minimization exited successfully.
875,Unknown,0,0.0,53609.14456658434,1.2873863716748135e-09,nan,0.4416785465909925,1.1819167904195913e-10,125.14226979930862,42,Minimization exited successfully.
879,Unknown,0,0.0,53619.91919324645,3.854427588432858e-08,nan,0.07146195918903686,8.210987161386336e-10,5867.877874432599,38,Minimization exited successfully.
883,Variable,0,0.0,53656.49854412605,2.492487954741931e-09,nan,0.5554114037004183,1.3528500159711e-10,441.28860069266574,40,Minimization exited successfully.
884,Variable,0,0.0,53690.51760395934,2.166162305708236e-09,nan,0.5362842877657386,1.344951468862408e-10,1185.5706818506774,76,Minimization exited successfully.
893,zSNIa,0,0.0,53593.49917807601,7.455438132986564e-09,nan,0.4527841991002788,4.039969346516913e-10,159.94830988740102,40,Minimization exited successfully.
894,Variable,0,0.0,53629.10063073288,2.878249831409516e-07,nan,0.1692999573351699,1.8676766561039106e-08,1161.192412075512,40,Minimization exited successfully.
895,Unknown,0,0.0,53608.01430533965,1.4299324373152802e-09,nan,1.0011176466759935,1.8346658542300618e-10,36.460305217263965,38,Minimization exited successfully.
896,Unknown,0,0.0,53629.153043048354,8.125041693143106e-09,nan,0.21913684695755364,3.4095683315842065e-10,1324.313477323386,38,Minimization exited successfully.
904,zSNIa,0,0.0,53609.8915191513,7.132678930558756e-09,nan,0.2144039214363147,4.752644020140445e-10,39.546192945003106,40,Minimization exited successfully.
907,Unknown,0,0.0,53607.17335848083,5.07982611363317e-09,nan,0.20380831108195707,1.4798598457120888e-10,438.7765673855824,21,Minimization exited successfully.
908,Variable,0,0.0,53664.86080562824,3.414882738620377e-08,nan,0.09961894985463005,9.145146515257948e-10,3197.8368618175414,46,Minimization exited successfully.
910,Unknown,0,0.0,53607.21676408231,3.2086715527535316e-09,nan,0.32053623507817974,1.4110871943398724e-10,89.52721888183717,39,Minimization exited successfully.
911,zSNIa,0,0.0,53609.12169517551,2.398853877354752e-09,nan,0.32798694415032514,1.5648427623570266e-10,56.4222147641827,44,Minimization exited successfully.
913,Variable,0,0.0,53680.37554958773,1.5384428039960663e-08,nan,0.19259612941095838,5.624572931585221e-10,3458.642829018674,35,Minimization exited successfully.
921,zSNII,0,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
930,zSNII,0,0.0,53674.87675294382,8.550493932211999e-09,nan,0.1289633195992792,2.9350928765990816e-10,3373.0351243964915,70,Minimization exited successfully.
932,zSNIa,0,0.0,53608.35064915608,3.176828299550841e-09,nan,2.3440300578622555,4.72122422911628e-10,46.41520612538214,43,Minimization exited successfully.
933,AGN,0,0.0,53611.81196488292,1.1429653864355294e-08,nan,0.2880847227279446,1.208557429593614e-09,419.00243522216556,79,Minimization exited successfully.
934,Variable,0,0.0,53580.68487995047,2.1782893687481418e-06,nan,136.2522031440203,1.0001994953462894,260.48607050389626,44,Covariance may not be accurate.
936,Variable,0,0.0,53629.96199527722,1.3356743471153116e-09,nan,0.9329818171609077,9.658439054399221e-11,345.0589060713055,45,Minimization exited successfully.
938,Unknown,0,0.0,53664.9673860783,3.288284601364428e-08,nan,0.18837226113828365,1.9007183718712612e-09,452.8742707000845,45,Minimization exited successfully.
948,AGN,0,0.0,53633.17356096217,2.3001811015003237e-06,nan,0.11845173807159881,1.240622415912115e-07,2520.344076151767,41,Minimization exited successfully.
952,AGN,0,0.0,53647.980264264625,2.6540288819774362e-08,nan,0.05978113905803184,6.495076131524606e-10,4019.1275978491285,40,Minimization exited successfully.
954,Variable,0,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
976,AGN,0,0.0,53607.858634099364,2.0458315501586125e-08,nan,0.13879485760844545,1.1291848460861582e-09,1006.3361170666578,43,Minimization exited successfully.
977,Variable,0,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
979,Unknown,0,0.0,53606.57808981263,1.8310274650178642e-09,nan,0.931975454568601,1.9038380559835582e-10,22.293297086805087,41,Minimization exited successfully.
983,zSNII,0,0.0,53594.20066186389,3.8436826221459305e-09,nan,1.4889369650481967,7.190209010110047e-10,84.8682500989103,39,Minimization exited successfully.
986,zSNIa,0,0.0,53608.22368079409,2.134294353575578e-09,nan,0.6926341033540666,1.6697772556489198e-10,32.038924199846015,39,Minimization exited successfully.
991,Variable,0,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
1000,Unknown,0,0.0,53604.76494819861,4.434487442101631e-09,nan,0.3426314765638381,1.1589377201412346e-10,64.00587265475632,42,Minimization exited successfully.
1008,zSNIa,0,0.0,53609.84916206902,6.920274264730498e-09,nan,0.14281417195888935,2.3045397599345675e-10,79.52827619672503,43,Minimization exited successfully.
1023,Variable,0,0.0,53662.52167021075,2.8752703353574802e-09,nan,0.459447996065137,8.616097076800094e-11,828.3507053472827,45,Minimization exited successfully.
1025,Variable,0,0.0,53625.423398633546,4.5482645692900003e-08,nan,0.18890238331368892,2.8961115520275917e-09,857.2407021528277,43,Minimization exited successfully.
1027,zSNII,0,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
1031,Unknown,0,0.0,53604.08201183902,1.2535023192900185e-09,nan,1.081790335218102,1.0368094819230039e-10,123.35631548233928,90,Minimization exited successfully.
1032,SNIa,0,0.0,53611.6571628368,4.989420091943385e-09,nan,0.15626450153649785,1.238669682852899e-10,78.59933074548218,42,Minimization exited successfully.
1033,AGN,0,0.0,53697.93916986838,7.642687254886281e-05,nan,0.19163509557620273,1.6758604276014e-05,1389.13369524496,20,Minimization exited successfully.
1040,AGN,0,0.0,53610.40029393355,8.087852121994554e-09,nan,0.11943054229777772,2.463311822730893e-10,1622.0078909746428,42,Minimization exited successfully.
1041,Unknown,0,0.0,53607.317400180415,2.7970386765453786e-09,nan,0.3229162349634862,1.1964696066669814e-10,121.28878683630111,43,Minimization exited successfully.
1108,Variable,0,0.0,53631.432704170555,3.430700730180344e-08,nan,0.19759571112081176,2.6480465220891393e-09,317.6479340177761,33,Minimization exited successfully.
1111,Variable,0,0.0,53651.787728967385,0.00021859421208661077,nan,0.11373192201426718,2.8659611955020913e-05,1566.278718316598,17,Minimization exited successfully.
1112,SNIa,0,0.0,53615.92568598995,2.6988697397319024e-09,nan,0.4329081906871579,1.693796550377694e-10,49.67396822765039,38,Minimization exited successfully.
1113,zSNII,0,0.0,53590.06517894721,4.413433487069603e-08,nan,0.5188736772433913,1.200294750702378e-09,397.2790337286153,38,Minimization exited successfully.
1114,SNII,0,0.0,53615.76162157027,6.162224871465178e-08,nan,0.036535498504235875,2.9750288232882984e-10,32562.110079728955,35,Minimization exited successfully.
1119,SNIa,0,0.0,53612.12325229637,2.5505051138404234e-09,nan,0.9501696585102763,1.5337629025452056e-10,46.47457292303873,34,Minimization exited successfully.
1123,Variable,0,0.0,53690.603333137355,3.2860225825711777e-09,nan,0.30890974209251,1.5555079378038432e-10,680.829489140923,34,Minimization exited successfully.
1126,Unknown,0,0.0,53603.2425527221,3.565643073078297e-09,nan,0.9404765694125672,5.302540082305859e-10,30.747864135888687,34,Minimization exited successfully.
1127,Unknown,0,0.0,53630.358528812874,4.739143972348969e-09,nan,0.290482785399945,2.836635309156544e-10,239.36265123998396,33,Minimization exited successfully.
1131,zSNII,0,0.0,53615.484743103094,1.0215561720683182e-09,nan,1.0169002191796608,1.437590519388426e-10,63.53672581795796,36,Minimization exited successfully.
1132,Variable,0,0.0,53660.51594510623,8.557737896771604e-09,nan,0.36767565160698723,1.863008894767293e-10,2660.343048297995,36,Minimization exited successfully.
1133,Variable,0,0.0,53646.11304792575,1.004511605156369e-07,nan,0.219667310379009,7.54587067614841e-09,3279.1086001437725,35,Minimization exited successfully.
1135,AGN,0,0.0,53650.02106694759,1.0501361142958704e-08,nan,0.14107681528912508,2.4857976954131113e-10,2196.116911901642,29,Minimization exited successfully.
1136,Variable,0,0.0,53509.261973084576,1.6724868171900945e-07,nan,0.9421367561808438,2.0835927265181302e-09,1561.9383805632383,38,Covariance may not be accurate.
1137,Variable,0,0.0,53689.89654832847,8.62270558123253e-08,nan,0.07914673285995377,3.008058060939806e-09,4698.784277649656,38,Minimization exited successfully.
1138,AGN,0,0.0,53615.65994260258,4.816488748691813e-09,nan,0.33019599333783844,2.5370925679169966e-10,358.8025536307592,38,Minimization exited successfully.
1145,Variable,0,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
1150,zSNII,0,0.0,53666.02040648527,3.223286607541594e-09,nan,0.7027847230638145,3.3364896149971485e-10,134.8123246662288,36,Minimization exited successfully.
1151,Unknown,0,0.0,53612.229122333105,3.410250898993516e-09,nan,0.8760623467205733,2.820623433392811e-10,25.27850391576031,30,Minimization exited successfully.
1152,Variable,0,0.0,53616.38350628178,1.7846843401044855e-08,nan,0.2623833864599874,9.726723806173737e-10,1848.4914163708065,30,Minimization exited successfully.
1153,Unknown,0,0.0,53612.919445797525,2.1100821695771856e-09,nan,1.7871213787584566,2.407535211266643e-10,33.262542257700304,30,Minimization exited successfully.
1155,AGN,0,0.0,53662.43252517015,1.92550842590998e-09,nan,0.7264104176065302,1.4215444069317391e-10,240.21247595502405,36,Minimization exited successfully.
1158,zSNIa,0,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
1161,Variable,0,0.0,53617.9833379068,4.794536692677161e-08,nan,0.07928540400462225,3.3137154776114545e-10,64328.50143672188,30,Minimization exited successfully.
1162,AGN,0,0.0,53612.163108595276,1.5709802002545854e-07,nan,0.1572131904795242,1.0721304127396235e-08,1801.6160689893807,30,Minimization exited successfully.
1163,Variable,0,0.0,53661.85791693639,4.145424911769214e-09,nan,0.3213676621671766,1.416469040367585e-10,1106.7932762544037,30,Minimization exited successfully.
1166,SNIa,0,0.0,53615.52750941062,3.3881341797223154e-09,nan,0.8445069322588097,4.738897449624841e-10,61.503513858316765,32,Minimization exited successfully.
1170,Unknown,0,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
1172,Unknown,0,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
1174,Unknown,0,0.0,53683.08260341569,0.0004329129354776048,nan,0.10794771930159186,7.340117308139977e-05,1469.0582949432887,15,Minimization exited successfully.
1175,Variable,0,0.0,53665.22740416532,4.2878793511348873e-08,nan,0.19988593012021738,1.5983017826148916e-09,1251.310598338598,32,Minimization exited successfully.
1176,zSNII,0,0.0,53685.061444469175,2.056728146497386e-08,nan,0.3002169318497181,2.3128602969144996e-09,679.1748798530896,32,Minimization exited successfully.
1179,AGN,0,0.0,53620.49429595605,1.5463424934884856e-08,nan,0.07458829624010832,2.2317252630750906e-10,9519.01849412107,32,Minimization exited successfully.
1181,Unknown,0,0.0,53649.52765237978,3.0312013407880855e-08,nan,0.11773869078751886,2.214799821786999e-09,841.7714746373883,34,Minimization exited successfully.
1183,Variable,0,0.0,53662.78183242492,5.432948756629466e-09,nan,0.3047760089393705,2.1521980272561075e-10,720.3717249841422,34,Minimization exited successfully.
1184,zSNII,0,0.0,53665.31373116465,1.1778066137201048e-08,nan,0.23664273451504414,6.224436264801033e-10,554.4882516237014,32,Minimization exited successfully.
1185,Variable,0,0.0,53640.21238058145,9.407254345389368e-09,nan,0.1640977593815478,5.117697610045602e-10,705.9488653446708,34,Minimization exited successfully.
1187,Variable,0,0.0,53618.01138244978,5.3576396445167165e-09,nan,0.13960494979983196,1.4267850330056004e-10,1820.437981632469,35,Minimization exited successfully.
1188,Variable,0,0.0,53703.834424600005,-7.258098011695819e-08,nan,0.7073296065209433,5.4157283548276056e-08,2302.7204023427057,36,Minimization exited successfully.
1189,AGN,0,0.0,53661.50431025599,2.587193554233269e-08,nan,0.09483333430762286,5.726429593899043e-10,5457.195711225399,32,Minimization exited successfully.
1193,AGN,0,0.0,53663.48611818432,9.319861465775704e-09,nan,0.23782342087724828,3.0635434988228633e-10,1464.094450630495,38,Minimization exited successfully.
1195,Variable,0,0.0,53648.69111583654,3.853392143736265e-06,nan,0.13035873922490282,4.784532235572368e-07,397.4934214977589,36,Minimization exited successfully.
1196,zSNII,0,0.0,53632.76240964834,4.537333120727406e-08,nan,0.10196494925912702,1.282970972835512e-09,622.7413207752322,36,Minimization exited successfully.
1198,zSNII,0,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
1204,AGN,0,0.0,53681.062113051936,6.236220536546964e-08,nan,0.060290188346698415,1.7807463080381716e-09,10414.70695066353,38,Minimization exited successfully.
1206,Variable,0,0.0,53621.95840367941,1.1245307380068247e-07,nan,0.02999485082909814,1.049519933791949e-09,26965.69721749086,44,Minimization exited successfully.
1208,Variable,0,0.0,53614.54461137264,2.5174945928893317e-09,nan,0.411148626528302,1.5255388430242318e-10,1964.572447616431,46,Minimization exited successfully.
1209,Unknown,0,0.0,53611.04544695878,3.1138647411778066e-09,nan,0.5844288920889085,1.3239818399157254e-10,44.04645589203732,46,Minimization exited successfully.
1214,zSNIa,0,0.0,53602.61789748316,5.9727385674190855e-09,nan,0.8688891298515955,7.580904932555478e-10,120.62617076281674,46,Minimization exited successfully.
1223,Unknown,0,0.0,53614.61374247368,5.246419846129446e-07,nan,0.8450729768010206,7.236804929997131e-08,103.72228449940869,19,Minimization exited successfully.
1226,Variable,0,0.0,53610.3873071873,1.6018947547725815e-09,nan,0.6711241504672216,1.5697756511766747e-10,786.8865421303544,48,Minimization exited successfully.
1238,Variable,0,0.0,53663.50281373018,1.68501056927361e-08,nan,0.16214911482529715,7.641682069197047e-10,1583.130196758044,44,Minimization exited successfully.
1241,SNIa,0,0.0,53619.582299661655,1.4397973080136155e-08,nan,0.052471139475528616,1.625592773589588e-10,594.1743981832784,38,Minimization exited successfully.
1243,Unknown,0,0.0,53612.97390762015,1.4957653003127035e-09,nan,1.9443357577365532,1.8201882740105483e-10,51.207206521280916,36,Minimization exited successfully.
1248,Unknown,0,0.0,53615.228098890504,4.47837609781975e-08,nan,0.46003443018344115,4.330748497362396e-09,652.0996671297557,34,Minimization exited successfully.
1251,zSNII,0,0.0,53660.766633789295,7.624672266805976e-10,nan,1.0523885169895948,6.916821527821229e-11,202.92785892736603,43,Minimization exited successfully.
1253,SNIa,0,0.0,53618.79681660259,4.183626328169841e-09,nan,0.19984066935285227,1.9291179858556364e-10,44.689684253540385,34,Minimization exited successfully.
1260,Variable,0,0.0,53648.30702889579,1.4995038646430613e-07,nan,0.05622599415437435,6.481880178329701e-09,5661.18307938941,35,Minimization exited successfully.
1264,Variable,0,0.0,53635.90942040492,2.431087918508625e-08,nan,0.12611414592174697,6.17181734053626e-10,1162.350548966092,34,Minimization exited successfully.
1271,AGN,0,0.0,53660.93142938594,2.1459545575502327e-08,nan,0.10748744164811797,5.935408996803222e-10,1848.5435832311455,36,Minimization exited successfully.
1272,Variable,0,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
1273,Variable,0,0.0,53618.27116799473,1.4770201326897717e-08,nan,0.07308415859370143,2.0280220651490507e-10,6719.065524916245,36,Minimization exited successfully.
1274,Variable,0,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
1277,Unknown,0,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
1278,AGN,0,0.0,53680.60309306436,4.05873521245866e-08,nan,0.0674955586255237,6.167070864950208e-10,20218.172257609545,36,Minimization exited successfully.
1281,Unknown,0,0.0,53618.77942290074,6.98626490804003e-09,nan,0.14364487390776048,2.2130175553062795e-10,1184.2087119300595,35,Minimization exited successfully.
1287,Variable,0,nan,nan,nan,nan,nan,nan,nan,nan,No bands in data overlap the model.
1288,AGN,0,0.0,53618.26095775399,6.623669975988883e-09,nan,0.11243458614990232,1.5376385811185502e-10,2122.198292087498,34,Minimization exited successfully.
1293,Unknown,0,0.0,53627.31288037538,1.868115864708896e-07,nan,1.210857653801213,1.8606535140005837e-08,760.8024329064208,38,Minimization exited successfully.
1294,AGN,0,0.0,53611.281071356716,1.8010506892072107e-09,nan,0.7376099356879422,1.5964674708610454e-10,627.6026475007516,36,Minimization exited successfully.
1297,AGN,0,0.0,53681.04144123369,1.2182331836436038e-08,nan,0.17298574837332126,5.262186374407188e-10,3010.4729061772923,35,Minimization exited successfully.
1298,Unknown,0,0.0,53609.52932086274,1.8021139776159263e-09,nan,1.4954011837471626,2.476014373144394e-10,92.27995515816023,76,Minimization exited successfully.
1303,Variable,0,0.0,53659.5214762146,3.327188079301559e-09,nan,0.22999270061700372,1.0679646599476848e-10,730.7258324632598,38,Minimization exited successfully.
1305,Variable,0,0.0,53647.79584483012,3.2702619655548527e-09,nan,0.3096618839263101,1.5557114288993036e-10,729.0177585197536,36,Minimization exited successfully.
1308,Variable,0,0.0,53664.36967185974,7.265075715535188e-06,nan,0.21687753497826634,4.7627363503406737e-07,445.7390103739807,38,Minimization exited successfully.
1311,Unknown,0,0.0,53608.70661233297,1.3069170698224834e-09,nan,2.2580617786952644,3.189655824832232e-10,63.46760110367615,38,Minimization exited successfully.
1316,SNIa,0,0.0,53610.82096200611,3.505492185182866e-09,nan,0.8088413426012266,1.5802024782192647e-10,51.8794223503369,38,Minimization exited successfully.
1329,Unknown,0,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
1331,Variable,0,0.0,53662.510177991506,6.973918988702099e-10,nan,0.5503876925358782,3.98692980139922e-11,245.80581907907785,44,Minimization exited successfully.
1334,AGN,0,0.0,53509.27978388576,2.2354238250993563e-06,nan,4.927769802376133,2.1197024243150723e-08,1045.1193340191703,37,Minimization exited successfully.
1344,Variable,0,0.0,53611.80684886938,4.052608045414555e-05,nan,0.10935332174994983,4.651300260210293e-06,1552.11451316509,35,Minimization exited successfully.
1351,Unknown,0,0.0,53603.210251758326,4.214740438377732e-09,nan,1.4495058006032195,9.056571524905842e-10,33.85434133252158,34,Minimization exited successfully.
1353,Variable,0,0.0,53658.20963997464,9.065004297629449e-07,nan,121.42625049617345,1.0053328797172314,5336.236524730655,35,Covariance may not be accurate.
1354,zSNIa,0,0.0,53615.16938947315,1.5495920459254056e-09,nan,0.9279702066560276,2.051895620138787e-10,33.83358996244104,36,Minimization exited successfully.
1364,zSNII,0,0.0,53615.64214651854,3.3730714608650515e-09,nan,0.5415749880121439,2.1419881530528232e-10,199.64057752043024,32,Minimization exited successfully.
1366,Variable,0,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
1371,SNIa,0,0.0,53618.32806132725,2.137709540519931e-08,nan,0.07130868493914022,1.799833876143221e-10,2177.2478772128106,39,Minimization exited successfully.
1372,zSNII,0,0.0,53552.076860469286,4.0316056259900956e-08,nan,2.921786284805421,1.9496352387173694e-09,108.350401644655,32,Minimization exited successfully.
