cid,class,num_points_sdssu,num_points_sdssg,fit_z,z,t0,x0,x1,c,z_err,t0_err,x0_err,x1_err,c_err,chi,dof,message
19381,SNIa,15,18,0,0.209304,54394.45863921648,2.0923132518279932e-05,-1.3319111286111962,0.03475577762435693,nan,0.17481737004345632,3.171813469656656e-07,0.16691055965825563,0.019848877311983905,244.57295467980532,47,Minimization exited successfully.
19389,SNIa?,0,17,0,0.463192,54389.38605920459,5.528855683961145e-06,2.7207958887126966,-0.06784489138856681,nan,1.1725974818182294,3.679565573959217e-07,1.18621505249276,0.04681306159998416,24.351586291429197,48,Minimization exited successfully.
19397,Unknown,18,18,0,0.325652,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
19402,Unknown,16,16,0,0.18097,54395.46526145945,2.8984155951875277e-05,-0.3732579481787536,-0.13104779429522806,nan,0.18844565466133645,5.671477521555445e-07,0.20995711688504892,0.025425861660215657,146.5554714073238,43,Minimization exited successfully.
19405,Unknown,16,19,0,0.342604,54368.16808874102,5.203813046555231e-06,0.3738026113917313,-0.4628645042407907,nan,1.136717801931809,4.375223762714762e-07,0.13709578393160712,0.025671732780836398,288.0042078048946,50,Minimization exited successfully.
19414,zSNIa,16,17,0,0.290313,54383.47816491013,6.657092521032856e-06,2.6260587531276602,0.3451652293354692,nan,1.6806382821960142,5.705125630495795e-07,1.4811032875968342,0.10914950254032568,37.97071378888565,45,Minimization exited successfully.
19424,zSNIa,17,17,0,0.362909,54389.835978341536,6.951261004787759e-06,0.2323283595381419,-0.16253279328029316,nan,0.9264416909536521,5.756701397347139e-07,0.9642274361720995,0.07385160566617885,69.18159139341986,47,Minimization exited successfully.
19425,zSNIa,17,17,0,0.210052,54392.23628086785,1.2107051098409081e-05,-1.5579196947291138,0.21427329741485018,nan,0.4729772804712411,7.177943467770793e-07,0.48276539229629334,0.07447049339226813,31.079486070604876,47,Minimization exited successfully.
19428,zSNII,14,16,0,0.089121,54400.52497629658,1.6336989527515165e-05,4.076086870660785,-0.32219788914531694,nan,0.36029676920952625,1.77353637260383e-06,1.3702117660102588,0.06598924145984211,208.80054724395177,26,Minimization exited successfully.
19432,Unknown,14,15,0,0.280652,54396.22514943884,7.669014157049699e-06,0.7324685062218218,0.1872231897355285,nan,0.7431033171851595,7.074889255338308e-07,0.92475394378894,0.09607890606455569,32.903367575269215,40,Minimization exited successfully.
19434,zSNIa,14,15,0,0.156293,54397.3063759248,1.1700757318333268e-05,0.8537960872022692,0.35364309669093025,nan,0.4377335932877031,8.738709736206974e-07,0.6640817660889669,0.06832188182804524,21.858135411900456,40,Minimization exited successfully.
19435,zSNII,15,15,0,0.211655,54390.72765286092,3.4585279782374607e-06,30.21875067578251,0.10202546922124985,nan,0.9455882918155112,6.363566468237502e-07,7.968045505642655,0.07218845502629319,144.1073671132888,40,Minimization exited successfully.
19441,Unknown,18,17,0,0.089405,54397.35847162413,1.010462727815033e-05,6.052950297427883,-0.37229367345113484,nan,0.5426723281198065,1.1599430800144808e-06,1.449614376983208,0.05147797413299574,55.10279270139604,31,Minimization exited successfully.
19445,Unknown,19,20,0,0.077653,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
19447,zSNII,0,12,0,0.404705,54403.092926262325,6.2514899675204746e-06,7.839782760212411,0.023251476937831608,nan,0.8632670369333937,5.54482817236858e-07,1.5589594549307955,0.05128272010782245,159.06096958770448,33,Minimization exited successfully.
19449,zSNIa,8,14,0,0.329396,54385.01133667045,1.0637658180213058e-05,-0.05356894667783972,-0.03003471642661557,nan,1.7335991735235439,6.965030429874244e-07,0.9097284908613481,0.06958454926399396,18.116012996197746,32,Minimization exited successfully.
