cid,class,num_points_sdssu,num_points_sdssg,fit_z,z,t0,amplitude,z_err,t0_err,amplitude_err,chi,dof,message
13620,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13626,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13628,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13629,zSNIa,21,21,0,0.353187,53982.28737668307,1.2438606838094593e-09,nan,0.5465333178399305,5.3100348207328494e-11,146.24339297785397,61,Minimization exited successfully.
13631,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13633,zSNIa,34,34,0,0.387655,53980.38199177835,5.771613339694523e-10,nan,0.5399417888111202,2.2209830733244508e-11,303.19474040670593,141,Minimization exited successfully.
13638,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13641,SNIa,19,19,0,0.21,53987.95418445253,2.546090943465686e-09,nan,0.1699703747217427,3.846373330842696e-11,806.5263086541431,55,Minimization exited successfully.
13644,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13646,zSNIa,20,21,0,0.305435,53978.72843094944,1.4098938334835848e-09,nan,0.6434809609127115,6.251709494684705e-11,142.6499573001593,60,Minimization exited successfully.
13647,Unknown,21,21,0,0.247602,53964.51941366297,1.8138555870363545e-09,nan,0.30235397568321787,7.654617813766085e-11,73.36664566780748,61,Minimization exited successfully.
13649,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13655,SNIa,22,22,0,0.252,53985.310269822694,9.862638644134791e-10,nan,0.3438403329892026,3.124776868209893e-11,113.79178161301316,64,Minimization exited successfully.
13657,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13658,Unknown,0,20,0,0.744748,54013.18570605281,5.28304627100592e-10,nan,0.9971890135166177,4.4836342060944896e-11,744.8127177335508,78,Minimization exited successfully.
13659,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13660,zSNIa,20,20,0,0.370585,53973.764406498514,7.71010533274627e-10,nan,1.383724937644729,9.059542799206456e-11,57.183346254763585,58,Minimization exited successfully.
13662,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13664,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13666,Unknown,20,20,0,0.128256,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
13669,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13675,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13677,zSNIa,22,21,0,0.304671,53983.07602357578,8.601341244826987e-10,nan,0.5108126364866621,4.103754540646558e-11,86.13621088612518,64,Minimization exited successfully.
13681,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13689,SNIa,21,22,0,0.251768,53986.204217487655,2.2845722934970175e-09,nan,0.24693747806668398,4.450616525350289e-11,804.4957665387059,62,Minimization exited successfully.
13693,Unknown,0,0,0,1.26734,53957.997242464626,1.7585140221265313e-09,nan,1.4357324340926425,2.2112862598153892e-10,639.0077991779649,64,Minimization exited successfully.
13694,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13697,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13699,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13700,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13702,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13703,zSNIa,22,22,0,0.235496,53988.94997345713,1.9626969415558137e-09,nan,0.15414924291690113,3.256303670166504e-11,795.8979066921164,64,Minimization exited successfully.
13705,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13706,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13716,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13718,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13719,zSNII,23,23,0,0.119584,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
13720,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13721,Unknown,22,23,0,0.282295,53980.6695503686,4.303289975229544e-10,nan,2.1942324790470593,4.7353807371935905e-11,152.78547218989513,66,Minimization exited successfully.
13722,Unknown,23,23,0,0.087742,54001.91338266564,5.620634954497673e-09,nan,0.09658569241582882,7.689715839839658e-11,4327.175169295273,44,Minimization exited successfully.
13723,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13724,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13725,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13726,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13727,SNIa,23,23,0,0.226638,53987.12676246236,2.1928649945494337e-09,nan,0.17254605791094946,3.8175704329440556e-11,574.9207377894404,67,Minimization exited successfully.
13729,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13730,Unknown,21,21,0,0.256496,53969.61151067169,9.278238458407407e-10,nan,0.7756217447895324,1.089726658090832e-10,107.23224698783426,62,Minimization exited successfully.
13731,zSNIa,0,22,0,0.458686,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
13732,zSNIa,0,22,0,0.402256,53984.80021323864,7.056390393986825e-10,nan,0.6663162974837178,3.9881738769055126e-11,129.15607789331943,64,Minimization exited successfully.
13734,zSNIa,24,24,0,0.378459,53983.966610165575,5.879059255268933e-10,nan,0.9943007694491826,5.3023078829284554e-11,98.24678416152702,70,Minimization exited successfully.
13735,Unknown,0,0,0,1.24014,53943.43744189389,1.440610569961396e-09,nan,1.7672298881807365,3.125138106815186e-10,398.8274896488364,64,Minimization exited successfully.
13736,SNIa,23,23,0,0.150207,53998.877226295604,5.611401651164623e-09,nan,0.0846985943026084,4.624747571121727e-11,3209.6098966337618,67,Minimization exited successfully.
13737,zSNIa,0,23,0,0.394955,53984.9532193902,7.8314765687888e-10,nan,0.7358035837642092,3.496273711665394e-11,235.15590326636038,67,Minimization exited successfully.
13739,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13740,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13741,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13742,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13743,zSNII,24,25,0,0.201787,53985.8650131734,7.186950964100958e-10,nan,0.8514285666606156,4.515876209265601e-11,282.30484035311883,72,Minimization exited successfully.
13744,Unknown,25,24,0,0.222542,54027.01384063622,7.630169390360133e-10,nan,1.329472261339106,5.419370386244729e-11,285.3885190343502,72,Minimization exited successfully.
13745,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13746,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13750,zSNII,21,23,0,0.331974,53986.86439358618,7.445351751268065e-10,nan,0.532799829117721,5.023152697214691e-11,158.16886765555293,65,Minimization exited successfully.
13751,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13753,Unknown,22,24,0,0.092573,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
13757,SNIa,20,21,0,0.289,53970.40328962672,2.8964489069781063e-09,nan,0.2898781191834132,1.0527395917483171e-10,607.8215120874127,60,Minimization exited successfully.
13765,Unknown,0,0,0,1.58642,53960.696948054116,4.4764420371279564e-09,nan,1.59315724258704,5.146137630388269e-10,246.75866872991622,44,Minimization exited successfully.
13766,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13767,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13768,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13770,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13771,zSNII,0,24,0,0.423507,53982.69150507745,5.407940512776222e-10,nan,0.6541562340280507,3.5129523675498095e-11,453.723901332928,70,Minimization exited successfully.
13772,zSNII,24,24,0,0.287611,54001.86984728472,8.537144377532372e-10,nan,0.6045551369825262,5.239208347554799e-11,615.6294078780077,70,Minimization exited successfully.
13774,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13775,Unknown,23,23,0,0.17589,53984.11406516304,5.178667956299721e-10,nan,0.6705404111817188,3.167293423834975e-11,125.99308637035514,67,Minimization exited successfully.
13776,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13777,zSNIbc,0,21,0,0.489267,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
13778,zSNII,0,21,0,0.532422,53911.7921725807,4.347200332416167e-09,nan,2.7721229093149304,3.755396953447236e-10,362.21942544159765,61,Minimization exited successfully.
13779,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13780,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13781,zSNII,23,24,0,0.179111,53966.78839007868,7.275843523527748e-10,nan,0.602629964818334,6.334851061280851e-11,119.76141522772294,69,Minimization exited successfully.
13782,Unknown,22,23,0,0.187568,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
13784,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13785,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13786,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13787,zSNIa,0,23,0,0.564901,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
13795,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13796,SNIa,21,21,0,0.148699,53991.623025270535,5.592630409148634e-09,nan,0.10467301415337715,4.288714791199725e-11,3417.6790442715496,61,Minimization exited successfully.
13797,Unknown,20,21,0,0.279324,53969.29771004878,9.706783961740983e-10,nan,0.7567077480816806,9.896563920379543e-11,66.57941572102324,60,Minimization exited successfully.
13799,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13803,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13806,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13807,zSNIa,0,23,0,0.513851,53980.99207563821,4.763483310100699e-10,nan,1.1374204991552688,3.3001743989878044e-11,95.89101408038061,67,Minimization exited successfully.
13808,zSNII,23,22,0,0.268349,53988.526690849256,8.290617131808258e-10,nan,0.4966654867348552,3.67064689132149e-11,473.7475596661883,66,Minimization exited successfully.
13811,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13813,zSNIa,24,24,0,0.23646,53984.67516160332,1.5782433736922688e-09,nan,0.2702980973663216,3.620215821752959e-11,330.4072480087848,70,Minimization exited successfully.
13815,zSNII,23,23,0,0.133715,53968.72336129002,2.483761346066325e-09,nan,0.33906688337083324,1.798586997010196e-10,52.74825739626887,44,Minimization exited successfully.
13816,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13817,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13820,zSNIa,23,23,0,0.135721,53988.62959407252,1.3512431133449221e-09,nan,0.37984898907961906,7.844169873042358e-11,119.0585299730291,44,Minimization exited successfully.
13825,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13828,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13830,SNIa,21,21,0,0.33147,53969.2362549646,2.391724852991738e-09,nan,0.29965027733851457,1.0163979960099772e-10,150.35402696300616,61,Minimization exited successfully.
13833,zSNIa,0,44,0,0.516581,53982.73981722563,4.4176227870659977e-10,nan,1.4958925396022096,2.7336756636495068e-11,220.69774538343728,129,Minimization exited successfully.
13834,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13835,SNIa,21,22,0,0.247488,53994.89570670353,2.091406762983557e-09,nan,0.37749003380668,4.572176874570364e-11,839.0860481760611,63,Minimization exited successfully.
13836,zSNIa,22,22,0,0.374341,53983.81585391946,1.2753803585097309e-09,nan,0.31081836983867106,4.163471049200579e-11,174.15751381731954,64,Minimization exited successfully.
13839,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13840,Unknown,24,24,0,0.2419,53988.03020394431,1.893626763039028e-09,nan,0.2493431746843271,4.534517400608538e-11,565.2127161705836,71,Minimization exited successfully.
13841,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13842,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13843,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13844,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13846,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13849,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13850,zSNII,20,21,0,0.189043,54014.6914466511,9.307275590542205e-10,nan,0.6851075920712901,4.5476326720931486e-11,735.7911625434851,60,Minimization exited successfully.
13853,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13855,zSNII,23,24,0,0.177735,54025.776305406966,2.5330757208808196e-10,nan,2.2149890718137613,4.987500417690913e-11,367.3705937616478,69,Minimization exited successfully.
13857,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13858,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13859,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13861,zSNIa,0,23,0,0.393679,53985.250033946795,6.888409749847461e-10,nan,0.4806889711144322,2.924221714776648e-11,146.99493406908107,67,Minimization exited successfully.
13862,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13864,zSNIa,21,21,0,0.30085,53987.25038936382,1.402148666873546e-09,nan,0.2661396503535798,3.629943079882465e-11,301.97079983978864,61,Minimization exited successfully.
13867,zSNIa,20,21,0,0.347239,53969.15166942561,1.6824008309736012e-09,nan,0.512777444528183,1.1907347076914896e-10,80.41297291993547,60,Minimization exited successfully.
13868,zSNII,22,21,0,0.187534,53988.42246827452,7.344580449060253e-10,nan,0.46689383759803604,3.126242840455891e-11,197.833690823089,63,Minimization exited successfully.
13871,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13874,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13883,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13887,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13888,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13891,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13892,Unknown,19,19,0,0.228468,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
13893,Unknown,21,21,0,0.28287,53983.613967854006,9.227757808259684e-10,nan,0.8847546947872615,5.1065491684357636e-11,111.51838165063072,61,Minimization exited successfully.
13894,SNIa,22,22,0,0.121,53999.221950229214,4.927665539065496e-09,nan,0.10680794368090574,7.555343899329127e-11,490.64735325813024,42,Minimization exited successfully.
13895,zSNII,0,22,0,0.632645,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
13896,zSNIa,22,22,0,0.157317,53989.10466801291,1.6661922507610332e-09,nan,0.21642380657795002,3.2540493292428184e-11,312.86767083066,64,Minimization exited successfully.
13897,zSNIa,22,22,0,0.231818,53987.302094634986,1.3987900436088743e-09,nan,0.44632922835080535,4.24265925296308e-11,256.9513921423404,64,Minimization exited successfully.
13898,zSNIa,20,20,0,0.226262,53979.876005149534,1.1660249969774845e-09,nan,0.5346703968680231,4.747551090208401e-11,102.30318241975166,58,Minimization exited successfully.
13900,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13901,zSNIa,0,20,0,0.431273,53983.70391329293,5.440945166781885e-10,nan,0.8138446122284222,3.1998121443258354e-11,153.1506824853356,58,Minimization exited successfully.
13902,zSNIa,20,19,0,0.325011,53977.03114662235,8.179722073890661e-10,nan,0.9367787512055656,7.084027878191643e-11,58.82035342197258,57,Minimization exited successfully.
13903,SNIa?,20,21,0,0.2635,53979.735146910345,7.895295201333539e-10,nan,1.065040553403378,5.523703735941495e-11,93.0740712857737,60,Minimization exited successfully.
13904,zSNIa,21,22,0,0.217646,53989.70251349176,1.8881423706048126e-09,nan,0.3295965403012815,3.886802457876404e-11,553.0000094390648,63,Minimization exited successfully.
13905,Unknown,23,23,0,0.116389,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
13907,zSNIa,0,20,0,0.197127,53990.94333542086,1.921667765815252e-09,nan,0.3406249219333404,3.9206472907334516e-11,325.7009560190391,38,Minimization exited successfully.
13908,zSNIa,20,20,0,0.239774,53986.540359935796,1.7187109011968408e-09,nan,0.21639638454507804,4.4753293767450316e-11,259.27673075804836,58,Minimization exited successfully.
13909,zSNIa,20,20,0,0.29329,53990.52764817237,1.5296238486682331e-09,nan,0.35001771846509655,3.7513057132402725e-11,484.0909954732597,58,Minimization exited successfully.
13912,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13913,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13917,zSNII,19,19,0,0.15338,53985.88970404796,8.563237162959568e-10,nan,0.49299209699893254,3.772365252678408e-11,241.8941963941449,56,Minimization exited successfully.
13922,Unknown,0,21,0,0.509118,53997.07530676033,6.666053707471785e-10,nan,0.8403948934501386,3.79054513943936e-11,476.24523960670876,61,Minimization exited successfully.
13923,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13924,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13926,Unknown,0,20,0,0.808312,53993.90899288265,1.23435471038525e-09,nan,0.8468909359471581,5.857307973342398e-11,2384.931672678348,78,Minimization exited successfully.
13929,Unknown,0,20,0,0.511671,54018.94904908194,9.009337600524975e-10,nan,0.6086423314154672,4.085141148029792e-11,1887.377356010693,58,Minimization exited successfully.
13931,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13932,zSNII,20,20,0,0.184459,53987.18098557467,7.779596199481313e-10,nan,0.4046290349542687,3.324618881711726e-11,279.50869874374496,58,Minimization exited successfully.
13933,zSNIa,0,19,0,0.434257,53987.460711060754,5.325028324422953e-10,nan,1.1531645371433115,3.345758291856455e-11,113.34326876159258,57,Minimization exited successfully.
13934,SNIa,19,19,0,0.330932,53987.426008513685,6.902519033897105e-10,nan,0.7933695019783045,4.4816152452692706e-11,61.97926180615671,55,Minimization exited successfully.
13935,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13940,zSNIa,20,20,0,0.234956,53980.74458356732,9.306738179360857e-10,nan,1.0519023034466954,4.9923497842018814e-11,76.49224741264005,58,Minimization exited successfully.
13941,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13942,zSNIa,0,20,0,0.529984,53977.65042162861,4.2960575041930035e-10,nan,1.1087665347804432,3.7303986596641954e-11,45.09129619986088,58,Minimization exited successfully.
13943,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13946,zSNIa,20,20,0,0.245902,53986.044581363356,6.313714969542486e-10,nan,0.4744814490695717,3.644004210503336e-11,85.95834048343191,58,Minimization exited successfully.
13952,zSNIa,22,22,0,0.32941,53985.6396430781,9.165296104972711e-10,nan,0.6681125683717255,5.1938825875051904e-11,161.3117918997135,64,Minimization exited successfully.
13953,zSNIa,23,23,0,0.262438,53986.397808238784,8.387306348928453e-10,nan,0.4249834305992408,4.0014070156489935e-11,156.29980270108604,67,Minimization exited successfully.
13955,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13956,SNIa,20,20,0,0.262,53986.03111874833,5.670631301860792e-10,nan,0.5716437973496795,3.385408583263444e-11,80.25038362245408,58,Minimization exited successfully.
13957,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13958,zSNIa,19,20,0,0.302507,53985.9600411636,1.749994410917986e-09,nan,0.20241098710539518,4.5492309558064545e-11,299.9378226277272,57,Minimization exited successfully.
13962,zSNII,19,19,0,0.357473,54036.96995572267,6.712370643683665e-10,nan,1.4513111449050484,5.385109334842735e-11,590.9762048651445,55,Minimization exited successfully.
13963,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13964,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13968,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13970,Unknown,0,20,0,0.2,53986.01105257536,8.288261131450938e-10,nan,0.436448292737623,3.541081086624616e-11,63.035547785381596,38,Minimization exited successfully.
13971,zSNIa,19,20,0,0.261899,53981.30329678476,1.0691557121402653e-09,nan,0.5704524820685037,4.210719021014785e-11,122.35791567234509,56,Minimization exited successfully.
13976,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13979,pSNIbc,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13986,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13991,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13992,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13994,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13995,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13996,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13997,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13998,zSNIa,22,22,0,0.122683,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
13999,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
14002,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
14003,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
14004,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
14005,Unknown,0,22,0,0.711721,53897.040198313916,1.1407649666496253e-08,nan,1.7874795044735947,5.401896335406196e-10,392.683882410513,88,Minimization exited successfully.
14009,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
14013,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
14014,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
14015,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
14016,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
14017,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
14019,SNIa,24,24,0,0.2164,53995.97529811216,1.280583799614717e-09,nan,0.29478294490036205,4.1490144908140465e-11,194.2873963783506,70,Minimization exited successfully.
14024,SNIa,23,23,0,0.146,53996.19655136854,2.6866187733611836e-09,nan,0.16226753826413187,4.4851647561188304e-11,216.7705656345587,67,Minimization exited successfully.
