cid,class,num_points_sdssu,num_points_sdssg,num_points_sdssr,num_points_sdssi,num_points_sdssz,fit_z,z,t0,x0,x1,c,z_err,t0_err,x0_err,x1_err,c_err,chi,dof,message
2181,zSNIa,20,32,33,33,33,0,0.377208,53629.420307302076,7.737296727412912e-06,-1.7937352474556034,-0.020056470315454926,nan,0.004990258657926461,4.028465313880194e-07,0.6069409551050794,0.047785456167103606,141.00484907668576,147,Minimization exited successfully.
2183,zSNII,21,20,21,21,21,0,0.088587,53639.97156087568,4.10515637660547e-06,6.073365229264545,1.1835236886100806,nan,0.42321118215477327,3.7612903267376315e-07,0.43069666756942754,0.07002406784882921,524.8830460343743,79,Minimization exited successfully.
2184,Unknown,38,39,37,38,38,0,0.025254,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
2190,Unknown,23,23,22,22,24,0,0.072877,53624.673502557045,1.5818043452920058e-05,5.344847564954822,0.4573701410545047,nan,0.7205784903962922,8.105008997814662e-07,0.5713124043608595,0.033454457142546384,693.766514447922,86,Minimization exited successfully.
2230,Unknown,14,19,20,19,20,0,0.112116,53632.90759327122,2.4324519807273986e-07,7.666313153822642,3.4442394817727933,nan,0.33245757997065084,5.307848919660194e-08,0.3817912958077333,0.14031623573296342,996.8762148201686,68,Minimization exited successfully.
2234,zSNIbc,19,21,21,21,20,0,0.080525,53609.29580366541,6.285874066009467e-06,-2.120942771390809,0.9429465278675582,nan,0.012711602499621222,1.3277265772303728e-06,0.5343555596325679,0.1465576045006302,182.32994852095385,78,Covariance may not be accurate.
2235,zSNIa,21,21,20,21,21,0,0.346426,53618.961341285394,9.117348412108857e-06,0.6262433756473551,0.029525825914352537,nan,123.48540903684625,1.000001000015876,1.0000010001123762,1.000001000112369,83.66174284992756,100,Covariance may not be accurate.
2236,zSNII,21,21,21,21,21,0,0.253016,53653.90444510398,6.892756073032988e-06,12.189352509988963,-0.09038920463356019,nan,0.5481025270382816,6.267222053149859e-07,1.7801009582328404,0.030773333787436203,404.56438983593193,101,Minimization exited successfully.
2246,SNIa,21,23,23,23,22,0,0.194216,53634.34878586369,2.1613241168513502e-05,0.4912179012663896,0.13467872542250775,nan,0.31360964746636455,6.453577581687269e-07,0.3548624131811299,0.024284904345598945,131.97041284139888,86,Minimization exited successfully.
2272,Unknown,0,37,40,38,38,0,0.471837,53673.527799021285,3.958824652751654e-06,5.88966263595309,-0.22284411828685757,nan,1.4576236786197114,3.2272899847556294e-07,2.420492146450456,0.041556597848490306,363.456608942226,149,Minimization exited successfully.
2280,zSNIa,20,20,20,19,19,0,0.348577,53625.08922032139,6.161006694047663e-06,0.6424256596396195,0.06653726884227544,nan,1.5697498942390666,6.878090185194041e-07,1.460694082219809,0.09447742373840176,71.91360326525816,94,Minimization exited successfully.
2290,zSNIa,20,20,20,20,20,0,0.328975,53625.76745440864,8.620355285898297e-06,-1.1857668292658732,-0.0680511025793869,nan,0.8892625989756198,5.76866547769292e-07,0.792840254525464,0.05431657260643269,109.78190357939513,96,Minimization exited successfully.
2292,Unknown,19,20,20,20,20,0,0.150375,53615.38545197196,1.3455672503512156e-05,6.479782451495287,0.7615562114097977,nan,0.6439604280785716,7.227891189896576e-07,0.6198685663579301,0.03833461565322212,1076.073092867009,75,Minimization exited successfully.
2297,Unknown,21,21,21,21,21,0,0.229972,53643.217624713674,9.480471329513153e-06,10.16979670923692,0.20270173665061125,nan,0.4071951149344386,4.00131382755023e-07,0.8780339073179098,0.03014032973544707,261.24140406884555,101,Minimization exited successfully.
2308,SNIa,22,24,24,20,25,0,0.147025,53630.60564925389,8.589516447900603e-05,0.6699574356435107,-0.16070418973312947,nan,0.11745853858155897,9.784888165208862e-07,0.11227811647440704,0.00819034773972229,274.69049126539215,86,Minimization exited successfully.
2309,Unknown,22,22,21,21,22,0,0.059447,53616.47683032285,0.0005185608709589453,0.4603302892807027,-0.06485207197474495,nan,2.6048281142720953e-05,4.076685180749251e-06,0.04917747174851999,0.005451728174714465,21627.279391353615,82,Minimization exited successfully.
2319,zSNIa,20,20,20,19,20,0,0.159153,53635.65445912405,4.645053810951771e-05,0.594465691025832,0.016131030230724874,nan,0.15270583094024914,6.948842362668691e-07,0.17863083282056016,0.012601548619285615,134.11206124301924,75,Minimization exited successfully.
2330,SNIa,18,20,20,20,20,0,0.211788,53635.4786925827,1.1974908922039625e-05,-1.6922801001768168,0.038565275496009924,nan,0.48079693643012433,5.62521942923163e-07,0.5211849195796607,0.04857095153077098,91.79611476319043,74,Minimization exited successfully.
2335,zSNIa,16,22,23,24,24,0,0.18313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
2347,zSNIa,0,19,19,19,19,0,0.4023,53624.02413161278,6.103826769990278e-06,-3.1513861393557687,-0.026577101049824536,nan,3.658719464110618,6.819096967668292e-07,1.924163330006019,0.10701167986893656,97.33768436200606,72,Minimization exited successfully.
2350,zSNII,19,18,19,19,20,0,0.203791,53638.80985540537,6.109140763314521e-06,6.407204432918996,0.13691134632318971,nan,0.8598953666441957,6.093630101459137e-07,1.556800876811386,0.06459227532186339,130.30925872576495,71,Minimization exited successfully.
2360,Unknown,0,0,21,20,20,0,0.862755,53678.96712184234,2.0761877307020784e-06,21.362046260885965,-0.39106967125214875,nan,0.8875540882836503,4.0392682937919413e-07,5.701524701432254,0.04313818907467475,235.0801473360092,57,Minimization exited successfully.
2361,zSNII,17,20,20,20,19,0,0.152364,53615.63887677663,4.832409420902773e-06,5.794125636944674,1.015909050180917,nan,0.0017937331795110367,5.965522309081318e-07,1.2230737091230448,0.10028019573746565,163.71569727316287,73,Covariance may not be accurate.
2366,SNII,20,18,20,20,20,0,0.145857,53597.267424506535,1.7048842725074057e-05,14.775979637617276,-0.09184588446206131,nan,0.7122099131956929,3.8100352222883847e-06,4.783691032852116,0.04987993272209672,833.5482448565984,74,Minimization exited successfully.
2372,SNIa,22,22,23,23,22,0,0.179585,53636.72270625795,3.533221633288874e-05,0.2629506180959982,0.05572741164339578,nan,0.2159568900387967,6.144550433174755e-07,0.20642667836269968,0.015258872916161266,123.58376794755095,86,Minimization exited successfully.
2405,zSNII,20,20,20,20,20,0,0.13232,53633.89501889796,3.8692385238714625e-06,10.301862886800592,0.8586420089112254,nan,0.7280363124555151,3.334898312992232e-07,1.1699537743884503,0.07065306280829005,555.4099363497019,76,Minimization exited successfully.
2420,Unknown,0,0,19,21,20,0,0.862303,53660.85999071651,3.913129553827205e-06,12.41331106398834,-0.40263969293795115,nan,1.3832820390671259,4.3652086079237337e-07,2.3916727629061394,0.03525532256445539,287.6297225918016,56,Minimization exited successfully.
2422,SNIa,19,20,20,20,20,0,0.263492,53639.49575524435,2.0106132825419273e-05,0.961019066678021,-0.13885587008219036,nan,0.3241554773012467,5.015681774677457e-07,0.30440372092298795,0.02116600583823135,81.65905413940197,95,Minimization exited successfully.
2423,zSNII,17,20,19,20,19,0,0.187286,53598.3788667215,7.308854955168215e-06,47.848423983516746,0.033706476946313874,nan,0.7196742211999663,4.013900362162275e-06,29.475865059573405,0.04060533242575358,2449.4186211926126,72,Minimization exited successfully.
2437,zSNIa,22,22,24,24,23,0,0.258478,53636.55604257174,7.918381829870725e-06,0.7382945017461648,-0.3334724462829623,nan,0.950968910499796,5.066503015997802e-07,0.9862182833142359,0.049085560913115965,130.66864698728344,111,Minimization exited successfully.
2440,SNIa,19,21,23,22,22,0,0.19029,53634.78367158774,3.090861462183519e-05,0.4848887574475605,-0.046950422827499186,nan,0.2884937228045601,6.871545252834746e-07,0.26482959311417587,0.018334338604463714,75.89778121598208,81,Minimization exited successfully.
2443,Unknown,19,19,20,20,20,0,0.088459,53624.804949216865,5.488962559521651e-06,-1.5767927573892757,1.1957271595922891,nan,0.004700087309174705,6.954181176783053e-07,0.5836093340436417,0.09256826602011026,314.1827974352585,74,Minimization exited successfully.
2458,Unknown,17,19,19,20,19,0,-0.000104,53630.99903855633,7.614323423486967e-06,-1.4198965549996478,0.5424502013908056,nan,0.579094118114881,1.115329523960853e-06,0.7222528228788317,0.10509855904735654,102.30027801910657,71,Minimization exited successfully.
2460,Unknown,19,20,19,19,20,0,0.087033,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
2481,zSNII,18,19,20,20,20,0,0.145789,53629.93166145717,8.759636300437079e-06,6.43813843452528,0.2911017760482281,nan,111.32245695825986,1.000001000349915,1.6038101094921149,1.0019007032739398,111.88105430492293,73,Minimization exited successfully.
2488,zSNII,15,16,14,17,16,0,0.169735,53617.708730785205,4.560016202919141e-06,16.46804700232402,0.4987444082745662,nan,0.013282251933560474,6.062821761537379e-07,3.3745909756124037,0.08245890300787191,361.32335978293713,58,Covariance may not be accurate.
2532,zSNIa,19,19,18,19,19,0,0.267696,53635.69601818686,1.3253417454356963e-05,0.5996727683349072,0.006289644915462716,nan,0.5369323636659828,7.386196462446171e-07,0.5651753026879234,0.04303858590472308,80.09240477745728,90,Minimization exited successfully.
2533,SNIa,18,18,18,18,17,0,0.338803,53640.30114278718,1.2173924146909358e-05,1.5460702793244976,-0.07597009683663733,nan,0.6238211150703137,7.356208516710668e-07,0.6949684393410485,0.04103103775973784,80.88823590178919,85,Minimization exited successfully.
2539,Unknown,0,20,20,20,20,0,0.437692,53625.29351263883,5.508183799035407e-06,-0.46035240069019184,-0.05776968909328133,nan,0.0007966363737068605,5.253381555745761e-07,1.73602366221159,0.08650309509624506,59.048793796965214,76,Covariance may not be accurate.
2545,zSNII,18,19,19,19,17,0,0.239367,53641.50497202647,9.346834598874228e-06,5.073239754265262,0.04113648230721243,nan,0.575430762492033,5.135274740258153e-07,0.8861292078529841,0.04704432263494729,113.22886900688525,88,Minimization exited successfully.
2547,Unknown,18,20,19,19,20,0,0.096588,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
2550,Unknown,0,0,18,17,17,0,1.15234,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
2551,zSNIa,17,17,16,17,19,0,0.247554,53627.783059829286,8.340546749716729e-06,0.272790811479392,-0.18625256619763117,nan,1.6307158579475072,6.958938783737108e-07,1.3102481447774201,0.07319224201503667,73.69372787402831,82,Minimization exited successfully.
2556,Unknown,16,17,17,17,17,0,0.102927,53609.15047081788,1.0900502131415448e-05,-0.3464620874075857,0.6675550386969619,nan,32.35211342713592,0.8789769996557457,1.1760055241583014,1.0024028444505606,168.0949354050627,63,Covariance may not be accurate.
2561,SNIa,24,24,23,23,24,0,0.117406,53639.23071903646,6.10221993832683e-05,-0.09186311711891408,0.1189408692102803,nan,0.12636638945696177,7.23620944020722e-07,0.10862377610137726,0.011034108760106923,270.7191559126388,90,Minimization exited successfully.
2569,zSNII,17,19,17,17,17,0,0.209761,53635.454948023,4.631850682288639e-06,10.731606669054758,0.26926678762885264,nan,1.5258088802584098,6.308648102521204e-07,2.5332282873446035,0.08503459071339274,103.81220514147742,66,Minimization exited successfully.
2571,Unknown,18,19,19,17,19,0,0.241983,53627.165662377025,7.455177945139284e-06,-1.0758656528833694,0.2949361732985657,nan,1.2201658516132738,6.690625661275737e-07,1.1173571191456841,0.08356794037654534,86.878340113723,88,Minimization exited successfully.
2582,zSNII,16,17,16,17,17,0,0.069291,53625.85875956916,7.21907843953293e-06,8.324391099684645,0.03700289793227457,nan,0.004088744612090522,8.021494830750602e-07,2.18742949248402,0.0766335995517138,194.7969575562484,62,Minimization exited successfully.
2615,zSNII,17,17,15,16,17,0,0.055356,53635.278027432956,6.779796348621038e-06,6.472163199333863,0.859229977936734,nan,0.5228446152468678,5.399854426563506e-07,0.6064573655397009,0.06188971231925945,278.1799088453213,61,Minimization exited successfully.
2629,Unknown,17,19,18,18,19,0,0.221876,53620.25935296208,1.7345772964739738e-05,-0.7861208444055545,0.09391608767559578,nan,0.005314345497026807,8.308826292968549e-07,0.5669095321088315,0.04466911679096276,128.62839977412204,87,Covariance may not be accurate.
2630,zSNIa,21,20,21,20,20,0,0.349599,53632.544718453304,1.0600013557207738e-05,0.480864629651712,-0.08157061429170206,nan,0.6704208033625036,6.421888009691349e-07,0.8319795839233414,0.041903533491785994,94.56156656028024,98,Minimization exited successfully.
2632,zSNIa,23,24,24,25,25,0,0.295151,53632.75422348077,1.1175177842786422e-05,-1.0354174810751668,-0.023347666327273222,nan,0.45551988217266626,6.254956792382573e-07,0.6340491948055763,0.04547663854573275,133.61989331689114,117,Minimization exited successfully.
2635,SNIa,24,26,25,25,23,0,0.143104,53640.38019925445,5.631670527082473e-05,0.8364200862357297,0.03958211374832615,nan,0.13641142011329066,6.422791747650363e-07,0.12501973161971416,0.010584618557676577,193.1041203783006,96,Minimization exited successfully.
2639,zSNIa,18,21,20,20,20,0,0.214887,53638.319245175946,3.0268791091563214e-05,0.3628013787334565,0.028155240655847184,nan,0.29195036888995674,6.850834570157369e-07,0.2599182674362652,0.020815921426825795,114.42365130870249,95,Minimization exited successfully.
2661,SNII,15,18,20,20,20,0,0.191453,53634.48097211753,6.364728016113329e-06,9.443968647767106,0.21345880737805994,nan,1.1340591263578972,5.227890736300348e-07,1.4963562418128582,0.06079824396148253,106.28404804931334,69,Minimization exited successfully.
2666,zSNII,16,16,16,16,16,0,0.056906,53664.2263464374,3.044101807192094e-06,1.890316612060972,1.395254505150811,nan,1.0099490421634982,5.317888845264391e-07,0.628849511564783,0.12086156653116245,410.7876806052909,60,Minimization exited successfully.
2667,Unknown,17,16,16,17,17,0,0.094191,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
2689,SNIa,16,17,17,17,16,0,0.160352,53636.99315944751,4.665834798615151e-05,1.4042741252164583,0.10843340533857777,nan,0.16352121682211873,8.922433370407478e-07,0.1807011806704581,0.015290838698348906,254.24804041747896,63,Minimization exited successfully.
2699,zSNIbc,17,17,16,15,17,0,0.045116,53603.08557879606,1.9710310087732692e-05,-0.8179916559126711,1.0481284422844999,nan,0.0056921506620710716,3.420253780041839e-06,0.2627287029917412,0.11392871302084269,538.6680297072062,61,Covariance may not be accurate.
2718,Unknown,15,17,16,16,17,0,0.287559,53635.1022515993,8.024573915225836e-06,2.074767224512627,0.13981025246223394,nan,1.1826389633715735,6.443712407057423e-07,1.097127842582739,0.0661547204274857,79.03046202149204,77,Minimization exited successfully.
2722,zSNII,17,16,17,18,17,0,0.015648,53620.65734418177,2.1181835892931157e-06,4.0936803821582854,1.4338782171670599,nan,0.012874535972514423,6.067311651529162e-07,0.9312142780459046,0.19970298727213623,193.3668457890713,64,Minimization exited successfully.
2734,zSNIa,21,23,24,24,25,0,0.302007,53641.143974372055,2.21536090890686e-05,2.2944947202057095,-0.0393997120052117,nan,0.28883269456855487,5.714992659884566e-07,0.3305945924473644,0.018922365109671182,155.1621328742063,113,Minimization exited successfully.
2744,SNIb,19,19,19,19,19,0,0.033619,53646.72377421709,0.00010989939751515384,0.11772410203183829,0.2669690360079998,nan,0.06320682091245544,1.1533663082577521e-06,0.06544366236752008,0.008635916635796959,3673.824912953424,72,Minimization exited successfully.
2746,zSNII,23,24,25,25,24,0,0.118293,53639.20481726194,1.5712917046909962e-05,6.018239320245107,0.38594062772655857,nan,0.6557499585469486,4.597442036171202e-07,0.37226962977052663,0.029230211909232605,594.8499666631647,93,Minimization exited successfully.
2766,zSNIa,21,21,22,22,22,0,0.149336,53619.14681749448,4.319554092787257e-05,-0.21166947945986894,0.07649780247690295,nan,0.44886698340269504,9.412361196767554e-07,0.34911470972794434,0.019529903099119544,217.00738062280632,82,Minimization exited successfully.
2784,zSNIa,0,20,23,22,22,0,0.398676,53636.00379214399,7.830730259761986e-06,0.6198963909620697,-0.05847960817522552,nan,1.1214008574133913,4.527298701142613e-07,0.9164517885006239,0.05748232003325748,60.29080929689193,83,Minimization exited successfully.
2789,SNIa,18,21,20,21,21,0,0.288898,53636.2158603089,1.3406855494954887e-05,-0.8527564987394818,-0.0652653065807262,nan,0.4773327012480877,6.329328219407979e-07,0.4986927217337054,0.041935284582771716,107.1602545938488,97,Minimization exited successfully.
2793,Unknown,36,37,36,38,36,0,0.043219,53634.497643861636,1.4853128194477823e-05,1.4744354689739692,0.9636706738411128,nan,0.2093804115174862,4.850256293898771e-07,0.15433112134598176,0.023906590200067523,1508.282718447907,143,Minimization exited successfully.
2799,zSNIa,21,23,23,24,24,0,0.375668,53620.51100920994,8.164273920666238e-06,-1.2800976651781948,0.09462118481113074,nan,1.6969332727821893,8.4511531025454e-07,1.3101669248787362,0.08787840433791672,101.72609796264786,111,Minimization exited successfully.
2808,zSNIa,17,22,22,23,21,0,0.313378,53627.70946506706,1.168535279490224e-05,1.048366280057115,-0.06529530656644318,nan,124.37247529914748,1.0000010047460286,1.1544557991542976,1.0006662952903973,113.48631962092028,101,Minimization exited successfully.
2855,zSNIa,15,16,16,16,16,0,0.243729,53643.889566968755,2.0448512918086325e-05,0.6064689526154805,-0.0005916096368773088,nan,0.4233141920994967,7.958212527468864e-07,0.39074313260099225,0.032559844308532516,54.821913705643475,75,Minimization exited successfully.
2864,zSNIa,18,18,19,18,18,0,0.242608,53644.79863610738,2.2631445783012203e-05,0.4270155555751612,0.0412564707066251,nan,0.36925679671549005,1.0765601301633882e-06,0.42544704218215273,0.03183669085589853,85.50830964745688,87,Minimization exited successfully.
2871,zSNIa,17,16,17,17,17,0,0.290779,53633.83666358125,1.020513264258633e-05,-0.7322177245863541,0.004021857364060673,nan,0.8528611143447051,7.216972925116241e-07,0.8898840936239215,0.05648238483187395,123.21596613138865,80,Minimization exited successfully.
2898,Unknown,20,19,21,20,20,0,0.02525,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.025250
    t0 = +53708.430050
    x0 = -11213038.015681
    x1 = -93.559603
     c = -947.772389
"
2906,Unknown,19,19,18,18,19,0,0.234856,53641.682287025316,4.750495394651846e-05,-1.9740847664753525,-0.24852116722195988,nan,0.1716930026668706,5.562959683867252e-07,0.1106133489663371,0.013846653320088217,580.9698041247484,89,Minimization exited successfully.
2913,Unknown,22,23,23,22,23,0,0.169728,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.169728
    t0 = +53599.463720
    x0 = -444850.561580
    x1 = -770.242065
     c = -272.924448
"
2916,SNIa,14,17,17,17,17,0,0.12303,53643.950572390466,4.982752024430479e-05,-0.5512212517129443,0.1517344053315367,nan,15.884511566640867,0.9801769907424132,1.0214686375259834,1.0002927816445935,151.58131669492477,61,Covariance may not be accurate.
2926,zSNIa,13,17,16,16,17,0,0.302749,53637.262477801385,1.3916169385542944e-05,0.44019589025977923,-0.07392509255870112,nan,0.6635239093848213,6.788580048872139e-07,0.5807702007368355,0.03996475923560123,71.03043647990889,75,Minimization exited successfully.
2928,Unknown,17,17,16,17,17,0,0.148851,53644.98002104967,2.9775687827403272e-05,-0.24902160965032136,-0.02826803555522538,nan,0.28403518248160253,1.1315215097809573e-06,0.36293473363753476,0.029657239888959647,209.08276086289743,63,Minimization exited successfully.
2929,zSNIbc,35,37,36,38,38,0,0.118996,53642.85136782486,2.1479115480407696e-05,1.3389230037666395,0.09076558053057572,nan,0.24196280991236563,5.159597582970578e-07,0.28274117909873875,0.024034404078120516,677.790201575702,142,Minimization exited successfully.
2943,SNIa,17,16,17,16,17,0,0.264048,53640.44963856167,1.6777556140617576e-05,0.43910243948310285,-0.013696524962612965,nan,0.5195535242128244,5.283831174198022e-07,0.40751707029599327,0.03131470840692707,95.00118200451193,79,Minimization exited successfully.
2970,zSNII,18,18,19,17,18,0,0.082938,53635.266323177224,6.568571214254854e-05,7.160509971669109,0.1750125017626808,nan,0.09994987309255521,7.903681149101583e-07,0.1759259039080423,0.009324640660128489,5589.348671505375,68,Minimization exited successfully.
2986,zSNIbc,17,17,16,15,17,0,0.045116,53603.08652311787,1.9742179863085914e-05,-0.8162555744198883,1.047213345494257,nan,0.005636988254991593,3.4139959384044715e-06,0.2624286833522231,0.11354326410107698,540.0702138456015,61,Covariance may not be accurate.
2992,SNIa,21,22,22,22,22,0,0.126077,53641.214005981856,4.607847111785905e-05,-0.9798238535186261,0.19160304049362634,nan,0.1768935595973744,7.61542978833041e-07,0.12496692572941194,0.01528436991160254,161.17286588831487,83,Minimization exited successfully.
3049,Unknown,17,18,17,17,18,0,0.165342,53645.30413868514,4.276118622298612e-05,0.2805269571956105,-0.03781423876135079,nan,0.19750227788972552,2.1011962120675264e-06,0.34527868692534697,0.02844307037617417,87.33941259272095,65,Minimization exited successfully.
3050,zSNII,16,18,17,17,18,0,0.09956,53645.41877489707,1.771809054246415e-05,2.1106192865356963,0.4537742477293608,nan,0.3852823282650206,1.5729384657876584e-06,0.5270461894635473,0.05488628126455002,279.5755930946296,64,Minimization exited successfully.
3063,zSNII,15,20,20,20,19,0,0.09047,53631.03730061841,6.855280534062649e-05,0.47446174288535087,0.08530623642193794,nan,0.4342237501114141,1.2673824046994369e-06,0.3423349486257155,0.018579487113679745,3350.087002052247,71,Minimization exited successfully.
3065,zSNIa,19,20,20,19,20,0,0.154383,53628.8927262829,5.51164951192995e-06,-0.6905802078138759,0.4693603685028882,nan,1.4149434971150185,6.827067408926514e-07,1.2520789814224271,0.10140795240465544,77.10176845123729,74,Minimization exited successfully.
3077,zSNIa,34,35,37,36,36,0,0.244054,53648.468120953024,2.313562367189875e-05,-0.13889589788776957,0.07078961627658258,nan,0.21222499537907424,5.926069967042407e-07,0.21032491320404084,0.020787011519603164,191.6760443806151,174,Minimization exited successfully.
3080,SNIa,21,21,21,21,21,0,0.173146,53647.634059039665,4.5644286779873386e-05,0.12294208287188034,-0.01396098280879384,nan,0.1358393040318333,7.401910090706674e-07,0.18132863053235745,0.01189638980000267,58.66513064627805,80,Minimization exited successfully.
3087,SNIa,20,21,21,21,21,0,0.164306,53648.86120780735,4.517584059402751e-05,0.5429611420147711,0.03517658501399607,nan,0.1327561663238157,7.810390385658623e-07,0.18022653930777469,0.012589316583230913,67.2020468543259,79,Minimization exited successfully.
3092,Unknown,23,24,29,30,30,0,0.113517,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
3150,zSNIa,40,40,39,38,41,0,0.33168,53634.17322673566,7.108233164975065e-06,0.00823299662038081,0.07419100723025306,nan,0.6974486700710258,4.751706824735828e-07,0.7235430546604031,0.05689860063809,154.65363736534022,194,Minimization exited successfully.
3159,Unknown,0,0,0,17,17,0,1.537698,53687.64430329443,5.817303451430811e-06,5.6545941893182405,-0.13290105661598026,nan,2.19067373505095,1.6008183017858107e-06,3.2120794731805753,0.08047642484695738,77.27358945841206,30,Minimization exited successfully.
3161,zSNIa,21,19,21,21,20,0,0.370041,53642.49830826963,5.608578188983323e-06,-1.2173394728061897,0.11325430673759444,nan,1.437972380888823,5.951108653105288e-07,1.1396090870705633,0.11367571179895804,104.8106129563877,98,Minimization exited successfully.
3172,zSNIa,37,37,37,34,38,0,0.315382,53611.41309008947,1.0096170280858217e-05,0.7873454414218232,0.1881508255075489,nan,0.011725134452717612,1.1310475460025116e-06,1.15852281190759,0.06742847005849965,197.98197213558046,179,Covariance may not be accurate.
3175,zSNIa,22,22,23,22,23,0,0.220288,53630.2479342545,1.3966244771941468e-05,1.283472579217079,-0.0593279643315553,nan,0.5177433321041462,7.017556392664096e-07,0.4914242706321423,0.041105614928888506,132.6197528357033,108,Minimization exited successfully.
3180,zSNIa,20,20,20,20,20,0,0.245505,53642.51417127126,1.0432820265203227e-05,-0.9156801554727801,0.2832747608767732,nan,0.5879054979632201,4.956522043033818e-07,0.4983716413373479,0.04366678344145415,107.4501278166939,96,Minimization exited successfully.
3193,Unknown,0,20,20,20,20,0,0.528563,53638.40161001392,5.43404915447674e-06,-2.2289337309690014,-0.5278581410372123,nan,0.4608712123335863,4.899419068906768e-07,0.23299064265467223,0.021843316221670423,273.7871840341893,76,Minimization exited successfully.
3195,zSNIa,19,21,20,20,19,0,0.298507,53636.67933555762,1.1668871450969454e-05,-2.2520294070693923,-0.0971006044331283,nan,0.5286407703424629,5.518538763038393e-07,0.5561834781298435,0.038692482365726,101.7299055169853,95,Minimization exited successfully.
3199,SNIa,37,39,38,37,40,0,0.249612,53647.34552671322,1.3892249302035293e-05,1.629108005969766,0.060639989176276464,nan,0.3596765860747837,4.5785941458128657e-07,0.36121633390301044,0.02630454688498048,218.03528923793152,187,Minimization exited successfully.
3203,zSNII,0,20,20,20,20,0,0.695643,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
3206,zSNIa,0,37,36,37,37,0,0.415501,53603.48203295957,7.574642006151139e-07,130.727200987969,0.15696337301412303,nan,0.0019166065321769565,2.568233785064916e-07,38.806774960610895,0.10338292125157206,334.9430240568877,143,Minimization exited successfully.
3225,zSNIa,22,22,22,22,22,0,0.34057,53632.9740222412,7.785670298585912e-06,0.24611223909163432,0.12075040401251991,nan,1.1729911363945575,6.134027238144632e-07,0.9470952755450777,0.06080728304377871,104.29920273061828,106,Minimization exited successfully.
3241,SNIa?,17,16,18,17,17,0,0.257823,53646.716746253456,1.7410462408653957e-05,0.6406147751205636,-0.06042204204592893,nan,0.35957118925944087,6.237924551276478e-07,0.38750034748301154,0.030548177761636004,90.07879136431572,81,Minimization exited successfully.
3246,zSNII,0,16,14,15,15,0,0.336281,53638.40020820304,4.820872471589678e-06,12.771824415729125,0.025115561563168888,nan,0.8308478898688918,7.868826665794525e-07,3.240537799951723,0.05426067228039642,149.70989283806895,56,Minimization exited successfully.
3248,Unknown,0,17,17,17,16,0,0.650291,53678.07192556454,4.90482108360302e-06,7.93789406443912,-0.20784244622632825,nan,0.36206068268438685,4.628447825181137e-07,2.0598061179848512,0.02187329643709143,512.8291877074265,63,Minimization exited successfully.
3256,SNIa,14,17,18,17,17,0,0.106938,53652.32904538076,7.883857944151528e-05,-0.5510470049498647,0.05075294133661136,nan,0.2051903377432609,2.5787943805843237e-06,0.13830450572839895,0.021942912930525065,129.41791699300637,62,Minimization exited successfully.
3265,Unknown,0,0,0,20,20,0,1.828339,53658.30449293773,1.2020969229089153e-05,0.5655302462167026,-0.26338335210582725,nan,1.8624639133449818,2.7707565168121738e-06,0.11231281359972409,0.039188612948030194,109.66758060746787,36,Minimization exited successfully.
3271,zSNII,0,20,21,21,20,0,0.625249,53677.62741699997,3.6090847873154684e-06,6.293498960476748,-0.3140046324926135,nan,0.35084143417407176,3.867474948637102e-07,2.2649538109028327,0.026280581865347343,311.96575230211715,78,Minimization exited successfully.
3293,zSNII,23,22,22,23,23,0,0.131102,53618.78817856033,5.087036722534788e-06,2.054118073235671,0.9702718823862391,nan,0.021256361716950778,7.885041157035458e-07,0.9576819349073777,0.11657687545275103,141.2669300354547,86,Minimization exited successfully.
3294,zSNII,17,21,21,21,21,0,0.121619,53644.509920595454,2.016014617209989e-05,3.541613705458203,0.34175039722431866,nan,0.31378797151046456,5.330273794358657e-07,0.3350406792485875,0.023435861315587614,611.5396032294838,76,Minimization exited successfully.
3317,SNIa,20,22,22,22,21,0,0.159901,53646.41399143952,4.3550684587747305e-05,-0.6391640211700679,0.03304585593053001,nan,0.15641689208860043,6.95824424699379e-07,0.1682132730227722,0.012911383294302501,89.26858237296693,82,Minimization exited successfully.
3329,Unknown,18,24,22,22,23,0,0.121793,53642.477641072626,1.4499314195374785e-05,1.138387610434699,0.13339182798059962,nan,0.49445844050569576,4.5944778395768844e-07,0.44634352452405107,0.0350686677972667,223.97149798644062,82,Minimization exited successfully.
