#      NAME  RED LC-DATA ST      ST-err   COL     COL-err BMAG     BMAG-err   CHI2DOF   MJDMAX    MJDMAX-err
    sn2006pu  0.152   1    1.649    0.233      NaN      NaN   20.381    0.310    1.427   54063.382  2.170
   SDSS16838  0.150   1    0.831    0.027      NaN      NaN   19.628    0.121    1.237   54066.794  0.340
    sn2007mr  0.080   1    2.600    0.000      NaN      NaN      NaN      NaN    5.211   54361.369  0.477
    sn2007ja  0.085   0    2.536    0.138      NaN      NaN   21.710    0.078    1.472   54343.763  1.824
    sn2007hw  0.062   1    2.600    0.000      NaN      NaN      NaN      NaN    6.781   54350.028  0.390
   SDSS17236  0.042   1    2.600    0.000      NaN      NaN      NaN      NaN    2.738   54353.155  1.929
    sn2007ib  0.034   1    2.600    0.000      NaN      NaN      NaN      NaN   45.648   54376.843  0.251
    sn2007jm  0.091   1    2.600    0.000      NaN      NaN      NaN      NaN   79.035   54362.967  0.177
   SDSS17422  0.141   1    1.773    0.189      NaN      NaN   19.935    0.410    1.796   54354.371  1.583
   SDSS17436  0.138   1    2.600    0.000      NaN      NaN      NaN      NaN    2.592   54363.064  1.191
    sn2007jn  0.058   1    1.318    0.043      NaN      NaN   20.806    0.065    7.462   54346.295  0.484
    sn2007iz  0.255   1    2.600    0.000      NaN      NaN      NaN      NaN    3.231   54380.494  0.879
    sn2007jf  0.069   1    2.600    0.000      NaN      NaN      NaN      NaN   10.586   54367.007  0.784
    sn2007nr  0.144   1    2.600    0.000      NaN      NaN      NaN      NaN    2.425   54375.574  1.613
    sn2007kw  0.067   1    2.600    0.000      NaN      NaN      NaN      NaN   10.825   54382.015  0.185
    sn2007ky  0.074   1    2.600   -0.000      NaN      NaN      NaN      NaN    6.512   54383.731  0.194
    sn2007kz  0.127   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.918   54387.739  0.660
   SDSS18321  0.103   1    2.600    0.000      NaN      NaN      NaN      NaN    5.528   54379.250  0.575
    sn2007lj  0.050   1    2.055    0.015      NaN      NaN   19.953    0.027   30.778   54389.889  0.114
    sn2007lb  0.038   1    2.465    0.011      NaN      NaN   19.126    0.064   65.982   54390.619  0.083
    sn2007ll  0.081   1    2.284    0.037      NaN      NaN   20.615    0.036    2.206   54383.243  0.278
    sn2007nw  0.057   1    2.329    0.050      NaN      NaN   20.896    0.055   10.944   54389.729  0.324
    sn2007ld  0.023   1    1.854    0.004      NaN      NaN   18.309    0.033  235.408   54389.074  0.032
    sn2007md  0.055   1    2.295    0.018      NaN      NaN   21.664    0.045   26.001   54389.391  0.252
    sn2007nx  0.100   1    2.050    0.064      NaN      NaN   20.979    0.055    2.214   54385.958  0.454
    sn2007lz  0.095   1    2.177    0.107      NaN      NaN   33.035    0.592   35.087   54390.781  0.882
    sn2007lx  0.057   1    2.600    0.000      NaN      NaN      NaN      NaN    8.794   54391.523  0.316
    sn2007oe  0.251   1    0.982    0.103      NaN      NaN   22.018    0.281    2.896   54386.560  1.144
    sn2007og  0.204   1    2.108    0.090      NaN      NaN   21.565    0.260    2.479   54395.400  1.092
    sn2007ny  0.143   1    2.176    0.126      NaN      NaN   22.180    0.224    1.300   54388.993  1.081
    sn2007nv  0.138   1    2.522    0.159      NaN      NaN   22.664    0.261    0.706   54388.071  1.471
   SDSS18984  0.155   1    1.840    0.102      NaN      NaN   21.801    0.162    2.270   54383.275  0.965
    sn2007nl  0.168   1    2.047    0.267      NaN      NaN   22.014    0.443    1.434   54388.236  1.882
   SDSS19221  0.043   1    2.430    0.075      NaN      NaN   21.584    0.075    8.367   54404.497  0.673
   SDSS19504  0.215   1    0.830    0.079      NaN      NaN   23.467    0.419    1.362   54389.395  0.819
    sn2007pg  0.119   1    0.974    0.027      NaN      NaN   20.087    0.052    2.163   54403.318  0.202
   SDSS20530  0.061   1    1.071    0.029      NaN      NaN   20.210    0.038   10.811   54411.753  0.136
    sn2007qb  0.079   1    1.081    0.015      NaN      NaN   20.466    0.050   10.995   54419.319  0.181
    sn2007sd  0.083   1    0.511    0.009      NaN      NaN   20.214    0.075   10.878   54420.324  0.115
    sn2007sk  0.231   1    1.630    0.220      NaN      NaN   21.366    0.551    1.657   54429.080  3.415
    sn2004hz  0.142   1    1.508    0.094      NaN      NaN   20.550    0.166    3.435   53277.067  0.397
    sn2004hw  0.059   0    1.656    0.036      NaN      NaN   18.762    0.072    1.167   53247.529  1.745
    sn2004hy  0.057   1    2.542    0.069      NaN      NaN   20.890    0.077    5.579   53269.830  0.597
    sn2004hu  0.047   0    1.152    0.011      NaN      NaN   18.836    0.036    6.803   53263.185  0.408
    sn2004hx  0.037   1    2.231    0.012      NaN      NaN   17.932    0.014   97.482   53280.092  0.059
    sn2004id  0.149   1    1.476    0.050      NaN      NaN   19.986    0.173    2.623   53291.389  0.323
    sn2004ib  0.055   1    1.642    0.020      NaN      NaN   20.238    0.032    5.361   53291.813  0.158
    sn2004ht  0.064   1    2.600   -0.000      NaN      NaN      NaN      NaN    4.827   53275.152  0.321
    sn2004if  0.321   1    1.441    0.127      NaN      NaN   22.592    0.257    1.696   53288.139  1.331
    sn2004ia  0.143   1    1.514    0.033      NaN      NaN   19.524    0.129    6.818   53282.835  0.223
    sn2004ie  0.050   1    1.390    0.013      NaN      NaN   17.775    0.029   36.484   53290.242  0.094
    sn2004ic  0.092   1    1.828    0.055      NaN      NaN   20.882    0.068    5.762   53290.909  0.352
    sn2004ih  0.152   1    1.256    0.058      NaN      NaN   19.937    0.285    1.708   53300.482  0.419
    sn2004ig  0.182   1    1.239    0.075      NaN      NaN   21.447    0.270    1.253   53302.878  0.556
    sn2004io  0.148   0    1.298    0.364      NaN      NaN   20.639    0.445    0.150   53315.330  4.711
    sn2004ii  0.196   0    2.599    0.549      NaN      NaN   20.544    0.491    2.028   53325.002  7.833
    sn2004im  0.135   1    0.893    0.115      NaN      NaN   20.337    0.272    1.829   53310.998  1.115
    sn2004il  0.106   0    1.207    0.114      NaN      NaN   19.891    0.101    1.993   53315.016  1.471
    sn2004in  0.159   0    1.795    0.540      NaN      NaN   20.828    0.520    0.640   53322.522  7.933
    sn2004ik  0.168   0    1.494    0.543      NaN      NaN   21.605    0.980    3.977   53323.011  9.362
    sn2004ij  0.217   0    2.282    1.366      NaN      NaN   21.747    1.457    1.932   53331.758 20.736
    sn2005ed  0.086   1    1.838    0.039      NaN      NaN   19.535    0.034    4.263   53617.563  0.854
    sn2005ef  0.108   0    1.436    0.041      NaN      NaN   19.775    0.046    5.375   53611.471  0.765
    sn2005ei  0.128   0    1.745    0.051      NaN      NaN   19.796    0.048    3.550   53611.461  0.848
    sn2005eg  0.191   1    1.934    0.135      NaN      NaN   20.587    0.228    0.967   53618.060  1.925
    sn2005ex  0.093   0    1.441    0.046      NaN      NaN   12.452    0.128   91.275   53614.525  0.545
    sn2005ez  0.130   1    0.949    0.054      NaN      NaN   21.276    0.221    4.013   53624.310  0.479
    sn2005fg  0.258   1    0.651    0.066      NaN      NaN   22.573    0.303    2.468   53627.098  0.652
    sn2005fc  0.298   0    1.688    0.296      NaN      NaN   21.421    0.348    0.840   53620.680  5.314
    SDSS1166  0.382   0    2.600    0.000      NaN      NaN      NaN      NaN    0.594   53642.000  7.293
    sn2005ff  0.090   1    1.532    0.015      NaN      NaN   19.398    0.033    8.799   53634.144  0.090
    sn2005fd  0.263   1    1.316    0.110      NaN      NaN   19.435    0.427    2.042   53633.436  0.965
    sn2005fe  0.217   1    0.400    0.000      NaN      NaN      NaN      NaN   26.143   53622.404  1.248
    sn2005fh  0.119   1    1.781    0.029      NaN      NaN   19.429    0.035    6.018   53631.106  0.254
    sn2005fb  0.184   1    1.882    0.097      NaN      NaN   19.910    0.216    1.948   53630.438  0.802
    SDSS1688  0.359   1    0.633    0.074      NaN      NaN   22.871    0.351    1.648   53628.230  0.676
    sn2005fj  0.142   0    1.955    0.123      NaN      NaN   19.810    0.235    1.185   53612.923  4.458
    sn2005fo  0.263   1    1.749    0.195      NaN      NaN   21.552    0.299    0.580   53634.194  1.461
    sn2005fl  0.234   1    0.400   -0.000      NaN      NaN      NaN      NaN   13.823   53646.349  0.730
    sn2005fm  0.153   1    1.629    0.055      NaN      NaN   19.857    0.173    3.619   53634.248  0.393
    sn2005fn  0.095   0    1.847    0.025      NaN      NaN   18.651    0.039    8.160   53615.201  0.772
    sn2005fr  0.288   1    1.526    0.131      NaN      NaN   22.255    0.214    0.516   53632.162  1.288
    sn2005fy  0.195   1    1.180    0.082      NaN      NaN   20.113    0.309    3.912   53631.028  0.709
    sn2005ey  0.148   1    2.008    0.065      NaN      NaN   19.852    0.160    3.436   53629.311  0.669
    sn2005fp  0.213   1    1.167    0.117      NaN      NaN   21.421    0.408    1.314   53631.676  1.268
    sn2005ft  0.180   1    1.238    0.042      NaN      NaN   20.309    0.219    7.898   53633.291  0.459
    sn2005fi  0.265   1    1.432    0.093      NaN      NaN   21.334    0.234    0.929   53637.933  0.776
    sn2005fu  0.191   1    1.664    0.075      NaN      NaN   21.098    0.198    1.224   53633.788  0.904
    sn2005fs  0.340   1    1.883    0.191      NaN      NaN   21.793    0.252    1.232   53639.085  1.601
    sn2005fv  0.118   1    1.523    0.021      NaN      NaN   20.043    0.040    1.831   53638.156  0.177
    sn2005fw  0.144   1    1.692    0.044      NaN      NaN   20.087    0.161    1.716   53638.330  0.384
    sn2005fa  0.161   1    2.007    0.071      NaN      NaN   20.697    0.173    0.904   53637.629  0.550
    sn2005fx  0.290   1    0.780    0.082      NaN      NaN   21.500    0.344    2.684   53630.306  0.667
    sn2005fz  0.124   1    1.407    0.014      NaN      NaN   20.214    0.055    2.881   53642.369  0.193
    sn2005go  0.265   1    1.330    0.092      NaN      NaN   20.029    0.397    1.688   53638.483  0.956
    sn2005gp  0.127   1    1.384    0.023      NaN      NaN   20.278    0.053    1.985   53640.109  0.235
    sn2005ga  0.174   1    1.493    0.058      NaN      NaN   20.169    0.201    1.228   53644.813  0.380
    sn2005gc  0.166   1    1.458    0.039      NaN      NaN   20.387    0.170    1.286   53645.720  0.306
    sn2005gs  0.251   1    1.151    0.040      NaN      NaN   21.528    0.258    1.211   53645.408  0.621
    sn2005hn  0.108   1    1.412    0.020      NaN      NaN   19.880    0.050    6.245   53653.592  0.238
    sn2005gd  0.161   1    1.398    0.052      NaN      NaN   20.439    0.163    1.083   53644.576  0.346
    sn2005gr  0.245   1    1.497    0.098      NaN      NaN   20.773    0.230    1.362   53643.334  0.791
    sn2005gf  0.250   1    1.226    0.057      NaN      NaN   20.845    0.236    1.568   53643.452  0.515
    sn2005gg  0.231   1    1.697    0.101      NaN      NaN   19.280    0.307    1.831   53646.155  0.763
    sn2005gb  0.087   1    1.510    0.012      NaN      NaN   19.042    0.020   12.295   53643.616  0.076
    sn2005ho  0.063   1    1.562    0.003      NaN      NaN   17.936    0.013   34.984   53655.838  0.051
    sn2005gt  0.278   1    1.330    0.128      NaN      NaN   22.736    0.357    1.073   53640.109  1.296
    sn2005gw  0.277   1    1.610    0.115      NaN      NaN   22.140    0.221    0.993   53642.430  0.991
    sn2005gu  0.332   1    1.516    0.164      NaN      NaN   22.894    0.254    1.034   53635.064  1.828
    sn2005gj  0.062   1    2.600   -0.000      NaN      NaN      NaN      NaN  386.541   53663.689  0.018
    sn2005gy  0.332   1    1.643    0.131      NaN      NaN   22.704    0.233    1.034   53650.797  1.221
    sn2005gx  0.162   1    1.416    0.056      NaN      NaN   20.166    0.216    1.366   53652.200  0.471
    sn2005gq  0.390   0    2.600    0.000      NaN      NaN      NaN      NaN    0.774   53631.930  8.732
    sn2005hp  0.175   1    1.224    0.085      NaN      NaN   21.009    0.278    2.454   53656.386  0.630
    sn2005hs  0.301   1    1.129    0.147      NaN      NaN   20.804    0.348    1.275   53655.327  1.136
    sn2005hr  0.117   1    1.523    0.018      NaN      NaN   19.487    0.035    6.044   53662.701  0.171
    sn2005hu  0.220   1    1.789    0.092      NaN      NaN   19.672    0.281    1.341   53663.015  0.896
    sn2005hx  0.121   1    1.490    0.017      NaN      NaN   19.706    0.028    6.437   53664.705  0.126
    sn2005hy  0.156   1    1.723    0.046      NaN      NaN   20.420    0.111    2.816   53668.171  0.368
    sn2005hw  0.411   0    2.600    0.000      NaN      NaN      NaN      NaN    1.522   53641.427  7.536
    sn2005hv  0.180   1    1.247    0.093      NaN      NaN   20.538    0.353    0.970   53657.215  0.772
    sn2005ia  0.252   1    1.653    0.057      NaN      NaN   19.453    0.287    2.040   53662.794  0.791
    sn2005jz  0.253   1    1.525    0.066      NaN      NaN   21.291    0.190    1.540   53663.045  0.716
    sn2005ib  0.393   0    2.450    9.079      NaN      NaN      NaN      NaN    5.207   53732.445185.560
    sn2005hz  0.131   1    1.502    0.027      NaN      NaN   20.214    0.109    3.708   53664.317  0.312
    sn2005ic  0.311   1    0.816    0.085      NaN      NaN   20.273    0.273    2.595   53660.528  0.752
    sn2005hc  0.046   1    1.533    0.005      NaN      NaN   17.204    0.015   82.831   53665.456  0.033
    sn2005ie  0.280   1    1.631    0.132      NaN      NaN   21.603    0.284    1.199   53662.560  1.250
    sn2005it  0.310   1    1.568    0.134      NaN      NaN   21.892    0.315    1.162   53656.189  1.506
    sn2005ht  0.187   1    1.537    0.082      NaN      NaN   19.130    0.411    1.596   53663.130  0.719
    sn2005if  0.067   1    1.485    0.009      NaN      NaN   18.669    0.043   10.924   53661.779  0.105
    sn2005ka  0.318   1    1.623    0.252      NaN      NaN   22.446    0.303    1.596   53664.680  2.080
    sn2005ih  0.260   1    1.570    0.121      NaN      NaN   20.944    0.313    0.992   53674.138  1.060
    sn2005iw  0.289   1    1.942    0.219      NaN      NaN   21.565    0.312    1.041   53671.008  1.811
    sn2005iv  0.300   1    1.335    0.099      NaN      NaN   19.124    0.443    1.697   53669.500  1.447
    sn2005jy  0.272   1    1.158    0.153      NaN      NaN   21.429    0.347    1.415   53668.135  1.286
    sn2005ig  0.281   1    1.091    0.110      NaN      NaN   21.914    0.267    1.281   53665.944  0.850
    sn2005ii  0.295   1    1.766    0.185      NaN      NaN   21.668    0.259    1.108   53671.472  1.448
    sn2005js  0.080   1    0.933    0.028      NaN      NaN   20.781    0.045    0.600   53664.897  0.199
    sn2005jk  0.191   1    1.386    0.092      NaN      NaN   20.813    0.235    1.400   53670.335  0.650
    sn2005ix  0.267   1    1.342    0.095      NaN      NaN   21.234    0.252    0.794   53672.897  0.993
    sn2005ij  0.124   1    1.181    0.010      NaN      NaN   19.680    0.034    9.631   53673.244  0.098
    sn2005id  0.186   1    1.595    0.073      NaN      NaN   19.471    0.258    1.786   53664.085  0.673
    sn2005hj  0.057   1    1.498    0.007      NaN      NaN   17.690    0.019   63.550   53672.735  0.055
    sn2005jd  0.314   1    1.465    0.135      NaN      NaN   22.119    0.225    0.970   53675.082  1.279
    sn2005ik  0.311   1    0.715    0.097      NaN      NaN   22.591    0.302    1.694   53670.579  0.696
    sn2005iu  0.090   1    1.480    0.008      NaN      NaN   18.637    0.055   25.424   53677.034  0.147
    sn2005iy  0.404   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    sn2005iz  0.204   1    1.029    0.104      NaN      NaN   20.850    0.339    0.681   53663.122  0.882
    sn2005ja  0.328   1    1.189    0.116      NaN      NaN   21.471    0.262    0.903   53671.456  0.992
    sn2005jc  0.213   1    1.390    0.081      NaN      NaN   21.081    0.225    0.730   53676.748  0.589
    sn2005jl  0.180   1    1.314    0.071      NaN      NaN   19.764    0.316    1.784   53677.017  0.506
    SDSS7017  0.269   1    1.997    0.070      NaN      NaN   20.798    0.092    1.579   53684.553  0.494
    sn2005jg  0.305   1    1.420    0.089      NaN      NaN   22.118    0.238    0.904   53676.397  1.129
    sn2005jh  0.110   1    1.057    0.014      NaN      NaN   19.855    0.037    6.254   53677.754  0.143
    sn2005jm  0.205   1    1.252    0.089      NaN      NaN   20.218    0.313    1.808   53681.644  0.711
    sn2005ji  0.216   0    2.600    0.000      NaN      NaN      NaN      NaN   34.138   53504.129 23.218
    sn2005jn  0.322   1    1.662    0.200      NaN      NaN   21.349    0.266    0.794   53671.872  1.486
    sn2005jo  0.219   1    1.381    0.113      NaN      NaN   20.512    0.349    1.256   53678.101  0.798
    sn2005jw  0.381   0    2.600    0.000      NaN      NaN      NaN      NaN    2.054   53640.732  7.332
    sn2005jp  0.213   1    1.464    0.095      NaN      NaN   18.052    0.513    1.887   53680.190  0.716
    sn2005ir  0.076   1    1.317    0.009      NaN      NaN   18.422    0.021   26.086   53682.837  0.060
    sn2005jv  0.422   0    2.600    0.000      NaN      NaN      NaN      NaN    1.133   53661.635  8.147
    sn2005ju  0.259   1    1.458    0.088      NaN      NaN   21.117    0.328    1.020   53680.531  0.997
    sn2005hk  0.013   1    1.283    0.002      NaN      NaN   15.939    0.011  636.535   53685.226  0.013
    sn2005ko  0.186   1    1.243    0.049      NaN      NaN   21.298    0.280    1.069   53681.385  0.531
    sn2005mi  0.215   1    1.078    0.041      NaN      NaN   20.625    0.331    2.164   53686.623  0.484
    sn2005jt  0.361   1    1.481    0.221      NaN      NaN   21.661    0.395    1.054   53683.817  1.968
    sn2005kp  0.118   1    1.301    0.013      NaN      NaN   19.430    0.033    7.571   53687.605  0.105
    sn2005ld  0.145   1    1.394    0.059      NaN      NaN   20.488    0.213    0.847   53689.672  0.498
    sn2005le  0.254   1    1.132    0.063      NaN      NaN   17.363    0.720    1.975   53685.626  0.798
    sn2005kq  0.391   0    1.783    2.492      NaN      NaN      NaN      NaN    1.441   53555.087 50.931
    sn2005lg  0.350   1    1.523    0.209      NaN      NaN   21.886    0.338    0.879   53686.496  1.349
    sn2005li  0.258   1    1.552    0.209      NaN      NaN   21.458    0.431    1.009   53685.944  1.412
    sn2005lh  0.220   1    0.882    0.084      NaN      NaN   19.029    0.628    1.421   53685.605  0.746
    sn2005lj  0.078   1    1.400    0.038      NaN      NaN   20.293    0.074    2.594   53692.987  0.318
    sn2005lk  0.104   1    1.371    0.035      NaN      NaN   19.392    0.054    3.121   53694.462  0.291
    sn2005ll  0.242   1    1.220    0.087      NaN      NaN   21.202    0.314    1.546   53692.688  0.891
    sn2005lf  0.301   1    1.678    0.252      NaN      NaN   22.268    0.368    0.677   53688.961  2.097
    sn2005ku  0.045   1    1.377    0.012      NaN      NaN   17.632    0.028   24.102   53695.380  0.100
    sn2005ml  0.118   1    1.415    0.013      NaN      NaN   19.248    0.034    5.126   53699.866  0.236
    sn2005mm  0.383   0    2.600    0.000      NaN      NaN      NaN      NaN    0.926   53626.785 13.552
    sn2005ln  0.137   1    1.302    0.100      NaN      NaN   20.121    0.267    2.216   53697.223  0.756
    sn2005lo  0.299   1    0.917    0.135      NaN      NaN   21.905    0.435    0.941   53697.785  1.270
    sn2005lq  0.380   0    2.600    0.000      NaN      NaN      NaN      NaN    0.916   53649.296  4.635
    sn2005mp  0.273   1    1.655    0.543      NaN      NaN   21.998    0.638    1.458   53704.139  8.385
    sn2005lp  0.303   0    1.964    0.590      NaN      NaN   22.109    0.530    1.644   53706.198  9.348
    sn2005mq  0.350   1    2.600   -0.000      NaN      NaN      NaN      NaN    0.907   53705.165  2.154
    sn2006fd  0.080   1    0.560    0.017      NaN      NaN   19.573    0.058  126.701   53990.656  0.099
    sn2006eq  0.049   1    1.214    0.017      NaN      NaN   18.651    0.032    7.809   53977.447  0.115
    sn2006er  0.084   1    1.326    0.037      NaN      NaN   19.717    0.045    2.174   53977.649  0.246
    sn2006gk  0.293   1    1.437    0.248      NaN      NaN   21.855    0.295    0.820   53975.902  2.660
    sn2006fa  0.167   1    0.552    0.047      NaN      NaN   20.643    0.317   14.589   53989.735  0.448
    sn2006gm  0.245   1    0.834    0.074      NaN      NaN   22.538    0.239    2.615   53994.388  1.118
    sn2006ey  0.169   1    0.542    0.082      NaN      NaN   19.352    0.424    6.724   53977.785  0.152
    sn2006fk  0.172   1    0.910    0.057      NaN      NaN   21.022    0.253    4.134   53992.727  0.672
    sn2006fl  0.172   1    1.922    0.122      NaN      NaN   19.529    0.225    1.914   53989.893  1.531
    sn2006fc  0.122   1    1.561    0.032      NaN      NaN   20.304    0.046    2.257   53991.722  0.303
    sn2006ge  0.280   1    1.125    0.144      NaN      NaN   21.464    0.251    1.176   53976.091  1.751
    sn2006gu  0.238   1    1.584    0.154      NaN      NaN   20.791    0.249    1.068   53978.460  1.284
    sn2006fr  0.307   1    0.758    0.164      NaN      NaN   22.046    0.430    1.178   53979.535  0.641
    sn2006eb  0.018   0    2.600    0.000      NaN      NaN      NaN      NaN    5.071   53976.640  1.228
    sn2006fw  0.084   1    1.615    0.017      NaN      NaN   19.111    0.023    9.768   54000.581  0.105
    sn2006fv  0.132   1    0.529    0.015      NaN      NaN   20.838    0.143   16.488   53992.500  0.178
    sn2006fj  0.190   1    1.245    0.084      NaN      NaN   20.502    0.193    2.923   53990.631  1.108
    sn2006ew  0.140   0    1.639    0.138      NaN      NaN   21.376    0.176    2.403   53970.736  2.207
    sn2006ex  0.147   1    1.965    0.117      NaN      NaN   19.302    0.234    2.238   53974.177  1.468
    sn2006fy  0.083   1    1.696    0.013      NaN      NaN   19.218    0.020    8.045   53997.467  0.113
    sn2006ff  0.235   0    2.288    0.244      NaN      NaN   21.745    0.199    1.209   53964.047  6.070
    sn2006ft  0.258   0    1.957    0.275      NaN      NaN   21.908    0.258    0.585   53974.162  3.446
    sn2006gh  0.248   1    1.237    0.072      NaN      NaN   20.115    0.311    1.296   53992.630  0.834
    sn2006gl  0.265   1    0.719    0.133      NaN      NaN   21.342    0.370    1.434   53977.441  1.354
    sn2006fh  0.127   1    1.056    0.067      NaN      NaN   20.332    0.083    3.373   53976.931  0.611
    sn2006fx  0.224   1    0.989    0.071      NaN      NaN   19.474    0.276    2.420   53991.595  1.035
    sn2006gn  0.104   1    1.784    0.021      NaN      NaN   19.190    0.027    5.730   53987.862  0.160
    sn2006fm  0.126   1    1.600    0.038      NaN      NaN   19.858    0.034    2.638   54000.588  0.190
    sn2006fn  0.181   1    1.539    0.075      NaN      NaN   20.309    0.276    1.189   53994.359  0.827
    sn2006fu  0.199   1    1.873    0.109      NaN      NaN   20.038    0.229    1.283   53983.137  1.085
    sn2006fi  0.231   1    1.512    0.105      NaN      NaN   20.181    0.304    2.319   53987.699  1.275
    sn2006gb  0.266   1    1.329    0.073      NaN      NaN   21.204    0.297    1.955   53994.471  0.882
    sn2006fz  0.105   1    1.321    0.012      NaN      NaN   19.593    0.020    6.860   54002.089  0.071
    sn2006go  0.372   0    0.565    0.227      NaN      NaN      NaN      NaN    0.526   54042.653  1.415
    sn2006gg  0.204   1    1.686    0.055      NaN      NaN   20.341    0.202    1.376   53999.050  0.544
    sn2006gx  0.181   1    1.164    0.129      NaN      NaN   20.942    0.302    1.782   53994.416  1.514
    sn2006he  0.215   1    0.651    0.030      NaN      NaN   20.852    0.252    8.576   53999.998  0.246
    sn2006jf  0.282   1    0.717    0.168      NaN      NaN   28.091    0.682    9.157   53983.386  1.711
    sn2006hr  0.158   1    1.643    0.060      NaN      NaN   20.578    0.146    1.619   54003.421  0.500
    sn2006gv  0.199   0    1.466    0.164      NaN      NaN   21.462    0.293    1.618   53988.395  2.821
   SDSS13411  0.163   1    1.982    0.129      NaN      NaN   20.368    0.242    1.812   53983.412  1.184
    sn2006gp  0.213   1    1.027    0.129      NaN      NaN   21.575    0.355    1.219   53995.151  1.459
    sn2006hg  0.245   1    1.209    0.137      NaN      NaN   21.024    0.303    2.367   53997.617  1.093
    sn2006hh  0.237   1    1.013    0.106      NaN      NaN   21.940    0.236    2.047   53999.241  0.739
    sn2006mn  0.299   1    0.762    0.101      NaN      NaN   22.785    0.383    3.742   53994.635  1.233
    sn2006hc  0.228   1    1.631    0.156      NaN      NaN   20.890    0.235    1.817   53995.215  1.493
    sn2006hd  0.298   1    0.936    0.091      NaN      NaN   22.278    0.227    3.270   53995.370  0.912
    sn2006hf  0.210   1    1.546    0.083      NaN      NaN   20.298    0.242    1.740   54001.730  0.727
    sn2006hs  0.252   0    2.033    4.376      NaN      NaN      NaN      NaN    2.446   54080.807 78.819
   SDSS13689  0.252   1    1.786    0.103      NaN      NaN   20.524    0.277    1.020   53997.364  1.074
    sn2006hj  0.227   1    0.445    0.073      NaN      NaN   16.514    0.579    6.902   54022.524  0.431
    sn2006hv  0.150   1    1.511    0.039      NaN      NaN   20.487    0.152    1.511   54012.883  0.346
    sn2006hk  0.289   1    1.471    0.116      NaN      NaN   20.679    0.277    1.536   53990.026  1.314
    sn2006hl  0.149   1    1.601    0.051      NaN      NaN   20.425    0.119    2.124   54007.214  0.341
    sn2006hm  0.331   1    0.944    0.130      NaN      NaN   21.951    0.246    2.090   53997.901  1.261
    sn2006hp  0.247   1    1.376    0.067      NaN      NaN   20.713    0.245    0.987   54009.004  0.573
    sn2006jh  0.121   1    1.472    0.029      NaN      NaN   20.352    0.044    2.466   54011.278  0.185
    sn2006jg  0.331   1    1.456    0.241      NaN      NaN   22.607    0.352    1.079   54005.625  1.989
    sn2006hi  0.262   1    1.558    0.254      NaN      NaN   21.568    0.456    1.495   54002.718  2.165
    sn2006ki  0.216   1    1.285    0.100      NaN      NaN   21.479    0.333    1.523   54009.138  0.869
