cid,class,fit_z,z,t0,x0,x1,c,z_err,t0_err,x0_err,x1_err,c_err,chi,dof,message
730,AGN,0,0.0,53702.22706608294,8.63621090353118e-05,-0.11442908028116748,-0.43034571782532854,nan,0.2183126610761974,1.4961972718181226e-06,0.10336293565551444,0.007147232280052854,15013.407778193026,38,Minimization exited successfully.
734,AGN,0,0.0,53667.62980705089,0.0005050037210668204,17.721493423899766,3.1008074366528895,nan,0.12737888402261888,3.6720440275090536e-05,2.1236554151399933,0.03557480061780028,2062.7739432560543,37,Minimization exited successfully.
735,zSNIa,0,0.0,53613.290539279806,1.876491102828773e-05,-0.9134025047307058,-0.24794507336014063,nan,0.0011531618147273548,2.233083671710773e-06,0.8140488792376868,0.16093398881436435,37.85485426525342,37,Covariance may not be accurate.
739,SNIa,0,0.0,53610.300059035966,0.0001224315432530177,-0.8727899862566563,0.20849747922947223,nan,1.2622626133197627,1.059837327429641e-05,0.30641616837110935,0.1186876474014763,253.42926486172558,36,Minimization exited successfully.
742,Variable,0,0.0,53613.31198064717,1.765720386083413e-05,-1.4680294055488932,-0.0010914976558913556,nan,0.0027387350601202343,3.393380577089338e-06,0.948894183648334,0.3896081637357112,50.1609546030723,38,Covariance may not be accurate.
744,SNIa,0,0.0,53614.874817149444,6.690646885569698e-05,2.3356909873321334,0.37629219674585074,nan,1.4565262858268397,4.1757544704471336e-06,0.7509956666138315,0.20848803227778553,248.34078790998436,37,Minimization exited successfully.
752,Variable,0,0.0,53657.94131515066,1.3555603090517572e-08,51930.77088077001,0.4024573787996308,nan,0.18076816526445327,6.19159632932176e-09,23710.971556748787,0.07734962812447743,1255.7820246915062,40,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
762,SNIa,0,0.0,53625.46467465728,3.4713248587474015e-05,3.401351181772723,-0.10076651400620021,nan,0.30491506653561373,1.3634807608323274e-06,0.4144593398054404,0.04024468809700901,50.48161759362672,36,Minimization exited successfully.
764,zSNII,0,0.0,53620.310188812036,1.7610333500057193e-05,2.885579463965247,2.404080562066578,nan,7.723431190242991e-05,3.827752198622036e-06,2.110887093870223,1.5829527913385568,29.722829864226416,36,Covariance may not be accurate.
765,zSNII,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.000000
    t0 = +53665.425867
    x0 = -716132857.960772
    x1 = -15.231897
     c = -729.790588
"
768,AGN,0,0.0,53657.878154015634,0.00012781121003834983,89.91385235497067,-0.36990859785471714,nan,0.047846779161773156,1.1923484719706794e-05,9.143878140992696,0.00505949820833759,39210.5074074933,38,Minimization exited successfully.
770,Unknown,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
772,zSNII,0,0.0,53621.75124064941,8.425922923603759e-06,-1.2751714640643415,-0.2766151901840772,nan,1.2261226501832425,1.9300853793037976e-06,2.1392671782483346,0.1843357803938167,70.22194624623528,43,Minimization exited successfully.
774,SNIa,0,0.0,53616.40805082741,0.00012189521467036881,0.1749230692673538,0.10362597626519372,nan,0.0004598652958520688,4.06278476399099e-06,0.25703550707755457,0.04567590422607963,505.50885960275997,40,Minimization exited successfully.
779,zSNIa,0,0.0,53626.55658130764,2.416133707550136e-05,2.6683797378187246,0.1210170885796413,nan,0.5081970787323371,3.376800688466967e-06,0.6945531650089584,0.2048310617817852,29.291973318991236,41,Minimization exited successfully.
782,Unknown,0,0.0,53621.864324446855,1.9467126832284548e-05,4.932916925521347,-0.1611260416070754,nan,1.2786479883288848,2.492914658622896e-06,2.1709965238334483,0.08282360844338947,238.15609655763865,40,Minimization exited successfully.
785,AGN,0,0.0,53669.60705765964,6.258493065516475e-06,20.579121065357153,0.41187681899470674,nan,0.5450747209142719,6.236168864085227e-07,3.393878099829222,0.1875620771599584,415.15617905148986,42,Minimization exited successfully.
792,Unknown,0,0.0,53631.90609111922,9.260094460644778e-09,4548.512686846652,4.232049366242717,nan,0.4619519759180548,1.0235661363353473e-08,5047.7021610389675,0.42556230318976707,44.098857956827025,40,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
799,zSNII,0,0.0,53604.25040668844,4.8830647885936576e-05,0.09926427168356292,-0.6233798719651463,nan,0.0007797502585162874,4.428115009453664e-06,0.48057545450819433,0.04566514606869414,52.903344657119504,39,Covariance may not be accurate.
800,AGN,0,0.0,53630.71922008394,5.940659622113041e-06,26.836183125946892,0.21017473216136348,nan,1.0601368750285474,7.207962887200164e-06,40.2700969795733,0.19827007455353432,69.5248754811028,40,Minimization exited successfully.
818,Unknown,0,0.0,53607.39362401673,2.0256740226097344e-05,0.6415411314434952,0.09062086165073827,nan,0.0009037292984430678,1.2786627253188964e-05,5.372870062102519,0.643139985788129,43.419715760165396,42,Minimization exited successfully.
820,Variable,0,0.0,53639.29476271219,1.8875848238161435,10.945318481149148,35.91283785599269,nan,0.2378506205714075,1.1908891212136352,0.7974137204447864,4.260287850727672,637.2967286784299,16,Minimization exited successfully.
822,zSNIa,0,0.0,53620.91630783709,1.688086168033216e-05,3.150838131583077,-0.19437454156993608,nan,1.3093122249629232,1.6192994059956074e-06,1.7126764445770235,0.0778322516485094,49.18279130599626,40,Minimization exited successfully.
824,Variable,0,0.0,53721.45671567373,-0.0003035217775440793,-18.89368591411085,4.54489496530965,nan,0.918926471254963,0.0001413355730092622,8.583536027029377,0.07286967692953052,4972.868357910397,39,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
829,Variable,0,0.0,53641.540538442656,2.2012507126024004e-05,55.24144323493569,0.37976207101111165,nan,0.20711342556023737,7.556340522204593e-06,20.866156022853428,0.04628828758748848,2728.3139087321065,42,Minimization exited successfully.
830,Unknown,0,0.0,53678.778831495474,3.9653015904763896e-05,6.559818560546515,0.17114905885108211,nan,0.5298334824292397,4.700468671444068e-06,1.1192094944768978,0.10232039641400018,1421.9256657581664,41,Minimization exited successfully.
835,AGN,0,0.0,53597.538202143296,0.0012259634588440704,-2.8295758959127686,0.2480010399441417,nan,0.4171659194798849,6.840161118023099e-05,0.1093741935357906,0.03670781708772142,1799.8296379986696,36,Minimization exited successfully.
837,Variable,0,0.0,53650.5195050814,9.411369946723778e-06,19.536534640709235,-0.5115559672328813,nan,0.6421474354392558,2.7522192824627717e-06,7.527457099144127,0.02910025165744832,621.7458084144314,40,Minimization exited successfully.
841,zSNIa,0,0.0,53624.50701084108,1.7840051476183134e-05,3.5181848390105435,0.0822672038400892,nan,1.0238826512504602,6.455835425563164e-06,1.477032969503948,0.3460355676839734,39.34594697426679,40,Minimization exited successfully.
846,Variable,0,0.0,53630.91268348466,1.7768914041773995e-05,26.249408253310758,-0.4879447615271673,nan,0.13161181488248985,1.8096084140481621e-06,3.564110412909911,0.012697221601056302,1244.678979363288,40,Minimization exited successfully.
853,AGN,0,0.0,53634.399171286546,2.579884647184487e-05,0.44032659938852386,-0.3772561673992916,nan,0.3791972259459726,2.0142704224625283e-06,0.10512748004543783,0.031278794176326404,474.1658731040315,36,Minimization exited successfully.
854,Variable,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
859,zSNIa,0,0.0,53623.20295125001,1.953588431479029e-05,3.6456986602157766,-0.022542472084550805,nan,0.0030162923540046904,2.508169926351251e-06,1.0769543083680024,0.12537585279732533,42.15808260280844,38,Covariance may not be accurate.
860,Variable,0,0.0,53667.38701572284,5.0482419478873636e-05,18.556711487266274,3.5763263620156254,nan,0.8307984439088614,1.128508643048234e-05,7.262906237791586,0.1771233404950883,252.73380754634897,36,Minimization exited successfully.
861,Variable,0,0.0,53630.216241222035,0.00010063079943876827,24.345045440379515,3.6513806893298506,nan,0.00037309944673324935,3.231017123927526e-05,11.558502579679564,0.09561871063067409,201.72926162876766,38,Covariance may not be accurate.
863,zSNII,0,0.0,53624.63061455093,9.195745602220892e-06,4.518831443279279,0.06896891877922934,nan,1.6362074522839976,1.2276851521648996e-06,1.8028068936354316,0.24847556133064239,43.584335182296684,36,Minimization exited successfully.
870,AGN,0,0.0,53626.480475050426,7.443166636031879e-05,-1.4819510092036567,-0.18447689149227464,nan,0.2308029575360706,2.0209620759389125e-05,0.3393893476923204,0.04393708313279204,262.5221687099352,19,Minimization exited successfully.
875,Unknown,0,0.0,53629.85559774858,2.339637581873576e-06,34.232083082037136,-0.43785633417971653,nan,0.6217474245386256,1.398147756872273e-06,25.369042027006028,0.09377474229250089,91.15348212122322,40,Minimization exited successfully.
879,Unknown,0,0.0,53639.03740050974,0.0012435710001233076,37.85772213435845,3.069864767050227,nan,0.12273456070761313,0.00023446449358052,8.196629398897688,0.025709801451195217,4300.920237829791,36,Minimization exited successfully.
883,Variable,0,0.0,53666.168309962064,1.0543953382956373e-05,7.117602938652344,-0.22393668542196735,nan,0.7370034936102456,1.6548939800172263e-06,2.6446707108179845,0.03959995928036659,250.00891645587828,38,Minimization exited successfully.
884,Variable,0,0.0,53683.76107801909,8.318877154320544e-06,1.313488051825839,-0.4268315152845589,nan,0.4861501947780198,5.945520959027166e-07,0.36180533913672874,0.02962162627095739,832.5692605844115,74,Minimization exited successfully.
893,zSNIa,0,0.0,53620.60919019457,2.082073156959126e-05,0.5059434081359171,-0.3251746366719441,nan,0.7358090775960591,1.3533636947814549e-06,0.9034127697754222,0.054923395274290014,47.62399251507897,38,Minimization exited successfully.
894,Variable,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No bands in data overlap the model.
895,Unknown,0,0.0,53621.34027494026,1.088389875302547e-05,-4.38700480350944,-0.1435708740049021,nan,0.8918760263441072,3.335175399120859e-06,1.6226326639016067,0.2128417326037714,34.32564886623356,36,Minimization exited successfully.
896,Unknown,0,0.0,53647.475593712,1.7541290353566182e-05,0.4953354196372705,-0.3657207399767591,nan,0.45467497226491105,1.3587185287915841e-06,0.06279332962854593,0.020428468050710778,1226.202072542119,36,Minimization exited successfully.
904,zSNIa,0,0.0,53623.699546801035,1.796185759693334e-05,0.8669339624130792,-0.24452747407221503,nan,0.542266310301784,3.0243681418092842e-06,0.3861942712323422,0.07939674145642357,35.11840596592371,38,Minimization exited successfully.
907,Unknown,0,0.0,53623.31706456274,2.7229860813158313e-07,21.974386356198817,15.0231963370474,nan,2.963137740152888e-05,8.922413981885169e-08,3.853540085223382,0.8353739098667313,265.9573825972764,19,Covariance may not be accurate.
908,Variable,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.000000
    t0 = +53685.756357
    x0 = +1445482.646291
    x1 = -79.702625
     c = -1419.371185
"
910,Unknown,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.000000
    t0 = +53590.409185
    x0 = +0.034072
    x1 = +2587.643179
     c = +2454.905662
"
911,zSNIa,0,0.0,53620.368867178666,1.114770892397288e-05,3.9752913390079825,-0.142993333860101,nan,0.00013019532343605533,1.6159961103042165e-06,2.0079739025498897,0.13523916752934778,46.62111684253497,42,Minimization exited successfully.
913,Variable,0,0.0,53718.31492089194,9.252154739417952e-05,2.6402849061038594,-0.49113922023821954,nan,0.21786194991727825,2.8382824839450045e-05,1.6593071640130963,0.03494047776512446,3587.851284790807,33,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
921,zSNII,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
930,zSNII,0,0.0,53703.17950832271,1.5970593237517664e-05,-1.4515624999785544,-0.43209704028092055,nan,0.3923362834066211,8.266550074309281e-07,0.564521840024907,0.030743981413340473,3533.7136882857494,68,Minimization exited successfully.
932,zSNIa,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.000000
    t0 = +53697.719667
    x0 = +1992446429.691092
    x1 = +87.084561
     c = -12559.503638
"
933,AGN,0,0.0,53627.34510832956,1.4572542992715285e-07,0.08730863579846723,-1.1155052797321794,nan,107.71077870054069,1.0002443836887907,1.0000009999994999,1.000256855162303,189.6248292452627,37,Covariance may not be accurate.
934,Variable,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.000000
    t0 = +53690.373225
    x0 = +502991.531797
    x1 = -1.457567
     c = -139.681093
"
936,Variable,0,0.0,53651.92642611778,1.959710987517111e-06,51.85332697572444,-0.041314619904144145,nan,0.6602296977107471,3.716039203638539e-06,108.48430333744751,0.10118248466488086,252.78449660307433,43,Minimization exited successfully.
938,Unknown,0,0.0,53679.07120973161,0.00038997752569446887,-2.203503282405165,0.216161970236838,nan,0.5930873625220556,0.0001245049138476417,0.5545697105671412,0.04474403709742407,252.7762976840664,20,Minimization exited successfully.
948,AGN,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No bands in data overlap the model.
952,AGN,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.000000
    t0 = +53601.657872
    x0 = -4058258.939075
    x1 = +5.887075
     c = +1118.815092
"
954,Variable,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
976,AGN,0,0.0,53627.16523498741,0.00022711671907169845,16.228156797736844,0.7639270879214654,nan,0.07227637954929378,1.0015589557688893,1.7564304491024314,1.0000005432191852,570.0945672488933,19,Covariance may not be accurate.
977,Variable,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
979,Unknown,0,0.0,53620.19445933096,1.2899017137890099e-05,-3.4222561076168887,-0.10662141232578187,nan,0.0037629031285177916,2.9995899521731526e-06,1.4395941960065903,0.20405166125638305,22.444276460448062,39,Minimization exited successfully.
983,zSNII,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.000000
    t0 = +53690.173251
    x0 = +396939932.165730
    x1 = +794.658022
     c = +432.476499
"
986,zSNIa,0,0.0,53622.03151069661,1.2609693951139573e-05,1.7999796649813795,0.029548430935999466,nan,1.7001402882415277,5.45829046489099e-06,2.26865024830695,0.40613437006810355,36.01949038127425,37,Minimization exited successfully.
991,Variable,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
1000,Unknown,0,0.0,53611.425215764226,5.970248595970785e-05,-1.1669677309356423,1.5873453373091242,nan,1.748351106307382,6.886797063773132e-06,0.5926084799039631,1.5595432533656846,72.7232172539627,40,Minimization exited successfully.
1008,zSNIa,0,0.0,53623.44314240064,3.4828863473484994e-05,1.2858754106516022,-0.029698093085452758,nan,0.4040382577077253,2.853945267846449e-06,0.6611825349362892,0.09667721958293891,55.81697653534409,41,Minimization exited successfully.
1023,Variable,0,0.0,53678.57968787705,1.2319234639475718e-05,6.030981528013147,-0.28604346094810756,nan,0.535278202391055,6.873215116086388e-07,1.1182627910528822,0.025843274629091507,599.0940513012299,43,Minimization exited successfully.
1025,Variable,0,0.0,53640.92568868018,0.00019575259069637608,-1.7032913214046796,0.008019404608452897,nan,0.3194428532042366,4.6187285904043967e-05,0.24333602074697014,0.0376789640923572,296.74736279051353,19,Minimization exited successfully.
1027,zSNII,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
1031,Unknown,0,0.0,53608.46293045241,1.90876649098415e-05,-0.08932652351069524,1.5013122429496066,nan,3.741410701226414,5.406596137069411e-06,1.5192448275421355,1.3733043056014012,129.60316357141943,88,Minimization exited successfully.
1032,SNIa,0,0.0,53626.059351795164,4.298372109293142e-05,-1.7480979509645713,0.05734437633007389,nan,0.2137489146189182,1.6301529812045929e-06,0.21345371579134226,0.12903203738083313,66.92759934761708,40,Minimization exited successfully.
1033,AGN,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No bands in data overlap the model.
1040,AGN,0,0.0,53642.04690004821,0.00011042351617378963,27.197856506407724,3.5438366216411366,nan,0.1878744217174244,7.585963721246937e-06,2.7019799847353796,0.03923558071266155,876.4302056692513,40,Minimization exited successfully.
1041,Unknown,0,0.0,53613.40981459291,9.928592091778662e-06,2.9411857423490564,4.048054322888285,nan,0.002026549685979262,1.4601533524300592e-06,0.9093011450531392,0.3613294557811482,159.18638019795142,41,Minimization exited successfully.
1108,Variable,0,0.0,53645.67565016483,8.983850886600637e-05,-0.05275048339669686,-0.1242880251985512,nan,0.2756319516520307,1.896322452751136e-05,0.30231611594527386,0.06035571967495415,308.5974612194277,31,Minimization exited successfully.
1111,Variable,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No bands in data overlap the model.
1112,SNIa,0,0.0,53629.815909078905,1.4917210553541427e-05,0.9617710139712701,-0.1651249152477913,nan,0.9207068473224354,1.6280577097262343e-06,1.6001030186957605,0.11265655988348083,30.516003423960576,36,Minimization exited successfully.
1113,zSNII,0,0.0,53629.228745084634,5.0073693413423075e-05,12.524195789937272,0.3256005369005222,nan,0.00033871644336613826,1.551377320303241e-06,0.8425979822634152,0.051523342270548375,1015.1586997188165,36,Minimization exited successfully.
1114,SNII,0,0.0,53635.29797563972,6.98945441099673e-05,17.63824582441662,3.944536808223591,nan,0.04644627259767731,9.815156205403945e-07,0.26021163834476785,0.023453524065022047,18210.536693518137,33,Minimization exited successfully.
1119,SNIa,0,0.0,53621.353511693625,2.7274104528402752e-05,4.311141220614613,0.5907163416500079,nan,4.521030060801422,2.0408594949776966e-05,4.783962252572948,1.0595407804150028,31.10350981256096,32,Minimization exited successfully.
1123,Variable,0,0.0,53708.35795436467,1.7299163493520034e-05,4.291771066042967,-0.1751949507287341,nan,1.4840834793358226,2.194664301829235e-06,2.3620313200151637,0.06220938317402297,664.1995845882132,32,Minimization exited successfully.
1126,Unknown,0,0.0,53616.14165759884,2.7962578731595288e-05,-2.644960048424939,-0.3444221950870302,nan,0.0010430097172502428,4.169210253951855e-06,0.9981146406544085,0.3156049417210195,60.107537946263236,32,Covariance may not be accurate.
1127,Unknown,0,0.0,53634.171540762225,7.575605680937322e-06,8.945891065773255,4.093174329151978,nan,0.5804535465758818,1.1159857480666352e-06,1.7642875418781683,0.3108085462563448,124.77198275584263,31,Minimization exited successfully.
1131,zSNII,0,0.0,53626.23120481882,9.678441705779979e-06,4.786377504274609,2.896134572349323,nan,0.0065320466965204105,1.2076769089758503e-06,2.646800566437682,2.6434676894847184,65.73091313126955,34,Covariance may not be accurate.
1132,Variable,0,0.0,53678.57265665686,0.0005741947805422002,7.742287322615162,3.496796139981873,nan,0.21589638101067976,1.996398748030714e-05,0.6687269126853809,0.029356241631711785,1678.3175483295802,34,Minimization exited successfully.
1133,Variable,0,0.0,53678.06138770205,0.00014406521521569653,-1.8765193357306647,-0.08148899274043242,nan,0.26776053434150526,3.704346680209397e-05,0.4426319756375143,0.03421625863681031,1092.5470072509665,15,Minimization exited successfully.
1135,AGN,0,0.0,53682.49611934164,1.58080031596709e-05,21.490977497804167,-0.03171136548242338,nan,0.19871955371127115,1.2087032872000333e-06,2.156639748905389,0.03057823029023963,1094.6048552042016,27,Minimization exited successfully.
1136,Variable,0,0.0,53679.30903463842,2.6399489999617784e-05,10.138658192957086,-0.3321041803652492,nan,0.19114840128167998,8.206481421898596e-07,0.603730000343978,0.015984666123590754,3510.5087398222713,36,Minimization exited successfully.
1137,Variable,0,0.0,53702.860205625795,0.01337367317568319,-5.9392196310109755,0.45356165625570705,nan,0.048196986917901086,0.0014929871082316635,0.0789073545014566,0.014112878327019166,4046.372016001418,16,Minimization exited successfully.
1138,AGN,0,0.0,53633.542932389224,0.00015588920615005318,12.4749055865938,3.4435056038766048,nan,0.5894451759922958,2.5197792170836133e-05,3.2093205249250496,0.0909546507090533,304.98860217219215,36,Minimization exited successfully.
1145,Variable,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
1150,zSNII,0,0.0,53678.49894328211,6.3578190388691746e-06,0.022842777686889,-0.29222296757125416,nan,0.8534184559393907,1.4677112434736265e-06,0.36050350403403875,0.06413525293208104,110.76796267295602,34,Minimization exited successfully.
1151,Unknown,0,0.0,53627.040901785476,2.206161745886055e-05,4.8784156682749,0.3699464225662481,nan,3.0745713650212565,1.852916459542074e-05,4.243256038968609,0.6391307053735504,22.531384203956428,28,Minimization exited successfully.
1152,Variable,0,0.0,53635.6952048923,5.486046588631657e-05,23.4755582951042,0.5661179138791791,nan,0.3518943566814414,1.7391853526235014e-05,7.732445052391758,0.09003141754698986,1588.1006212826296,28,Minimization exited successfully.
1153,Unknown,0,0.0,53634.17912124884,1.532794586957183e-05,63.33687869932822,2.810455336198011,nan,1.0128119095097645,2.349156712913193e-05,119.97360021533643,0.7955207541413704,23.96272574122353,28,Minimization exited successfully.
1155,AGN,0,0.0,53677.84432293929,4.904031221614624e-06,0.3773216090258679,-0.5424066957900149,nan,0.6514915832813131,5.128398911446444e-07,0.13378386593881836,0.0238492772605175,145.1034502121962,34,Minimization exited successfully.
1158,zSNIa,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
1161,Variable,0,0.0,53636.698589323176,0.00018564812330318584,23.071053360300244,-0.4307944300610053,nan,0.08893419475498376,3.949139163875165e-06,0.6240345942791821,0.006201484609838185,47449.87449932037,28,Minimization exited successfully.
1162,AGN,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No bands in data overlap the model.
1163,Variable,0,0.0,53666.81203017579,2.002289813526058e-05,13.648351256660279,0.0868865821028585,nan,0.4708794493562891,2.78732409728696e-06,2.7400658828332087,0.06187862765780474,757.0638523304508,28,Minimization exited successfully.
1166,SNIa,0,0.0,53631.41520397173,9.63459190071449e-06,11.496254223822518,0.19045793190239785,nan,1.8147895056608832,5.79382311060668e-06,9.914684077066976,0.2296284776651712,32.244901290322495,30,Minimization exited successfully.
1170,Unknown,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
1172,Unknown,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
1174,Unknown,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No bands in data overlap the model.
1175,Variable,0,0.0,53679.087727682476,0.0002877198096609078,-3.4108368627258963,0.032136527464865915,nan,0.13893491298949812,2.1867527952483888e-05,0.1511166935850844,0.008718138573428184,753.3187561233001,13,Minimization exited successfully.
1176,zSNII,0,0.0,53702.960442705305,0.004551222673262971,-6.032342840332197,0.45042402356077943,nan,0.06964284458808834,0.0017549621068966995,0.15921430745467016,0.05160366575210223,564.3436244589989,13,Minimization exited successfully.
1179,AGN,0,0.0,53654.23897153052,0.00023183618703380117,13.777829557951343,4.084066837745135,nan,0.07381341944710584,5.352317449708989e-06,0.4236599239470375,0.018718341414001333,5947.727258024604,30,Minimization exited successfully.
