time,band,flux,fluxerr,zp,zpsys
53651.65028531196,sdssu,156.10674275208257,12.874712464933177,27.5,ab
53657.59765373301,sdssu,580.3005381990329,24.017725204259598,27.5,ab
53663.54502215407,sdssu,670.532999836495,25.33682173205899,27.5,ab
53669.49239057512,sdssu,389.88243329849576,19.45589284907557,27.5,ab
53675.43975899617,sdssu,200.67435557340508,14.35096379020222,27.5,ab
53681.38712741722,sdssu,125.39167678963146,11.502329276626782,27.5,ab
53687.33449583827,sdssu,136.1034098696358,11.367847941015649,27.5,ab
53693.28186425933,sdssu,132.0016207603764,11.146202990589858,27.5,ab
53699.22923268038,sdssu,109.03390820290946,10.841275828465248,27.5,ab
53705.17660110143,sdssu,98.05382905338153,10.420064837899917,27.5,ab
53711.12396952249,sdssu,97.9575642991556,9.832234581293525,27.5,ab
53717.07133794354,sdssu,90.77578829212358,9.210879441889935,27.5,ab
53723.01870636459,sdssu,75.77049881811469,8.586246219273077,27.5,ab
53728.96607478565,sdssu,67.18188996886036,8.144570603573065,27.5,ab
53734.9134432067,sdssu,58.06066385765041,7.672627020723491,27.5,ab
53740.86081162775,sdssu,45.80556119330362,7.225142981468064,27.5,ab
53746.8081800488,sdssu,48.53209147168473,6.8010357558087415,27.5,ab
53752.75554846985,sdssu,41.03477564708526,6.399507222675953,27.5,ab
53758.70291689091,sdssu,31.58543191940224,6.020173835063943,27.5,ab
53764.65028531196,sdssu,28.987446789537923,5.661469049971579,27.5,ab
53651.65028531196,sdssg,825.1350891954285,28.342211876597133,27.5,ab
53657.59765373301,sdssg,3352.541523244026,58.388943186113465,27.5,ab
53663.54502215407,sdssg,4015.1478621074293,64.66583248149648,27.5,ab
53669.49239057512,sdssg,2955.4766213882217,55.04564089016972,27.5,ab
53675.43975899617,sdssg,1501.0579540080344,38.42741917932847,27.5,ab
53681.38712741722,sdssg,917.3673342612716,29.77738728282884,27.5,ab
53687.33449583827,sdssg,721.1020699984523,26.24259147116944,27.5,ab
53693.28186425933,sdssg,545.4599246745635,23.057867937547687,27.5,ab
53699.22923268038,sdssg,436.3273063905816,20.390202873800465,27.5,ab
53705.17660110143,sdssg,365.29697602200554,18.672844927141544,27.5,ab
53711.12396952249,sdssg,293.7798834987887,17.65691572223773,27.5,ab
53717.07133794354,sdssg,278.48503905660004,17.09470907158622,27.5,ab
53723.01870636459,sdssg,261.1259623132555,16.979757061996143,27.5,ab
53728.96607478565,sdssg,246.85215409784135,16.035407990596518,27.5,ab
53734.9134432067,sdssg,258.12231578297104,15.251295294408111,27.5,ab
53740.86081162775,sdssg,194.44383921269187,14.518981606780022,27.5,ab
53746.8081800488,sdssg,199.57914390760817,13.822513664945863,27.5,ab
53752.75554846985,sdssg,189.74884608039983,13.164325975191963,27.5,ab
