time,band,flux,fluxerr,zp,zpsys
53660.76196820617,sdssu,5.445390552957391,3.3663780805840475,27.5,ab
53666.709336627224,sdssu,157.18458432515402,12.26713980323357,27.5,ab
53672.65670504828,sdssu,179.86046413557003,12.957520805454086,27.5,ab
53678.60407346933,sdssu,129.66091714386653,10.370809297997646,27.5,ab
53684.551441890384,sdssu,64.83467904325266,8.177877555653007,27.5,ab
53690.49881031143,sdssu,77.03093968733252,7.481043536910904,27.5,ab
53696.44617873248,sdssu,49.91419396262231,6.834020455301663,27.5,ab
53702.39354715354,sdssu,36.73219058604932,6.2085877723058545,27.5,ab
53708.34091557459,sdssu,31.94242118216234,5.609661998337071,27.5,ab
53714.288283995644,sdssu,31.408680363953646,5.139932562492593,27.5,ab
53720.2356524167,sdssu,19.54293903470876,4.750876717736163,27.5,ab
53726.18302083775,sdssu,13.775394118325154,4.380927856354478,27.5,ab
53732.130389258804,sdssu,21.15034593370799,4.039489830314958,27.5,ab
53738.07775767986,sdssu,17.69395355174868,3.714239408674384,27.5,ab
53744.02512610091,sdssu,11.250611269198172,3.4120447474332525,27.5,ab
53749.97249452196,sdssu,8.637144859786089,3.134952663937658,27.5,ab
53755.91986294301,sdssu,11.667561458626391,2.879907890497212,27.5,ab
53761.86723136406,sdssu,11.67646562096219,2.645894966173157,27.5,ab
53767.81459978512,sdssu,10.789056256336542,2.430921216439099,27.5,ab
53773.76196820617,sdssu,3.4993694399283397,2.2334496332187728,27.5,ab
53660.76196820617,sdssg,427.0866152051619,20.440155646409735,27.5,ab
53666.709336627224,sdssg,2005.025470769563,44.73455072034411,27.5,ab
53672.65670504828,sdssg,2413.546607365987,49.22914393635349,27.5,ab
53678.60407346933,sdssg,1524.7727872317369,38.99954258806419,27.5,ab
53684.551441890384,sdssg,768.3394324143206,27.773924031321002,27.5,ab
53690.49881031143,sdssg,433.128292673529,22.380810926261773,27.5,ab
53696.44617873248,sdssg,405.1754220338873,20.315403121320504,27.5,ab
53702.39354715354,sdssg,309.4532562566714,18.516903510085374,27.5,ab
53708.34091557459,sdssg,311.1119369148568,16.999105579344075,27.5,ab
