time,band,flux,fluxerr,zp,zpsys
53607.21136446632,sdssu,131.39531316181512,11.318107136600105,27.5,ab
53613.15873288737,sdssu,916.8469630716492,30.393308108834912,27.5,ab
53619.106101308425,sdssu,1103.2478917165101,33.42279854461575,27.5,ab
53625.05346972948,sdssu,639.5494801103143,24.775419007209763,27.5,ab
53631.00083815053,sdssu,342.43402908985723,17.798252100826954,27.5,ab
53636.94820657158,sdssu,219.32696322164475,14.947519690035657,27.5,ab
53642.89557499263,sdssu,193.47243489306396,14.714246701681226,27.5,ab
53648.842943413685,sdssu,208.00068382470252,14.360188217708341,27.5,ab
53654.79031183474,sdssu,186.13681895386907,13.845175263676378,27.5,ab
53660.73768025579,sdssu,172.60938712727497,13.0191053100698,27.5,ab
53666.685048676845,sdssu,151.08320101385968,12.149160089500182,27.5,ab
53672.6324170979,sdssu,135.78481629245576,11.242910673323557,27.5,ab
53678.57978551895,sdssu,113.7170098805329,10.582954310530795,27.5,ab
53684.527153940006,sdssu,115.05686252336426,9.905656053435363,27.5,ab
53690.47452236106,sdssu,88.00152655993384,9.266149347774078,27.5,ab
53696.421890782105,sdssu,86.05577922696415,8.66434703046731,27.5,ab
53702.36925920316,sdssu,79.15472979091275,8.097733658535951,27.5,ab
53708.31662762421,sdssu,58.02345835760472,7.566447555978137,27.5,ab
53714.263996045265,sdssu,41.73579317677172,7.066123667559027,27.5,ab
53720.21136446632,sdssu,48.9135442435992,6.595942797070191,27.5,ab
53607.21136446632,sdssg,764.1287994679268,27.70977511385252,27.5,ab
53613.15873288737,sdssg,5118.470167392621,71.78329075396144,27.5,ab
53619.106101308425,sdssg,6898.484295011854,82.99138180144826,27.5,ab
53625.05346972948,sdssg,4798.526679885605,68.89975660912114,27.5,ab
53631.00083815053,sdssg,2104.17070367808,45.79883281938939,27.5,ab
53636.94820657158,sdssg,1305.4822020023164,36.8247859950669,27.5,ab
53642.89557499263,sdssg,1003.3735443479911,31.860398810498314,27.5,ab
53648.842943413685,sdssg,718.889310703966,27.56634476054624,27.5,ab
53654.79031183474,sdssg,609.3550266155535,24.64446602178449,27.5,ab
53660.73768025579,sdssg,542.6633969210479,22.973024471589998,27.5,ab
53666.685048676845,sdssg,472.9461070051446,21.936179889502323,27.5,ab
53672.6324170979,sdssg,490.1242971036991,21.753161204210212,27.5,ab
