time,band,flux,fluxerr,zp,zpsys
53670.98185858263,sdssu,144.64447368875054,12.63951477042305,27.5,ab
53676.92922700368,sdssu,771.7506677474623,26.465922016583146,27.5,ab
53682.876595424736,sdssu,772.5755685341979,28.050484968460793,27.5,ab
53688.82396384579,sdssu,490.03223924475606,21.538526025063483,27.5,ab
53694.77133226684,sdssu,243.5743409385393,15.998407696229448,27.5,ab
53700.71870068789,sdssu,173.2792963681628,13.208759066058981,27.5,ab
53706.66606910894,sdssu,163.07276875637558,12.901782197718365,27.5,ab
53712.613437529995,sdssu,162.03970481390357,12.50622990494723,27.5,ab
53718.56080595105,sdssu,137.63739736313514,12.058172165270683,27.5,ab
53724.5081743721,sdssu,130.2243776701136,11.503917364771326,27.5,ab
53730.455542793155,sdssu,122.32599824572647,10.825787271423351,27.5,ab
53736.40291121421,sdssu,112.60782311059862,10.070837647142506,27.5,ab
53742.35027963526,sdssu,79.72929058632528,9.389859022153198,27.5,ab
53748.297648056316,sdssu,73.97966995437544,8.836335404621003,27.5,ab
53754.24501647737,sdssu,77.72684544822124,8.290371029341484,27.5,ab
53760.192384898415,sdssu,61.82745814772217,7.774680860666934,27.5,ab
53766.13975331947,sdssu,50.77722801838,7.2890823444702395,27.5,ab
53772.08712174052,sdssu,44.15278808388909,6.831405079710484,27.5,ab
53778.034490161575,sdssu,52.52323420058225,6.401071821019816,27.5,ab
53783.98185858263,sdssu,37.06316449888874,5.995801345495132,27.5,ab
53670.98185858263,sdssg,992.9830431682407,31.328129703899954,27.5,ab
53676.92922700368,sdssg,4455.915605881491,66.81367764396371,27.5,ab
53682.876595424736,sdssg,5627.475996480782,74.80220473964309,27.5,ab
53688.82396384579,sdssg,4028.982826574394,63.30528362369307,27.5,ab
53694.77133226684,sdssg,1845.3837519970089,43.94976596928873,27.5,ab
53700.71870068789,sdssg,1176.4289951518801,34.50489431228235,27.5,ab
53706.66606910894,sdssg,905.7618849770076,30.451769041505436,27.5,ab
53712.613437529995,sdssg,674.3292614376327,26.838781855143896,27.5,ab
53718.56080595105,sdssg,585.2500460875299,23.725170390415993,27.5,ab
53724.5081743721,sdssg,466.0618193447753,21.62856766680788,27.5,ab
53730.455542793155,sdssg,431.7900592807612,20.39897641893051,27.5,ab
53736.40291121421,sdssg,429.6749614619668,20.020686163796363,27.5,ab
53742.35027963526,sdssg,396.62196181185215,19.631286865917485,27.5,ab
53748.297648056316,sdssg,337.31246916947595,18.590328351308255,27.5,ab
53754.24501647737,sdssg,306.53451423481164,17.62432948948674,27.5,ab
53760.192384898415,sdssg,249.01126890389398,16.721361727005522,27.5,ab
53766.13975331947,sdssg,244.33331852992077,15.86449941725763,27.5,ab
53772.08712174052,sdssg,238.35749726484326,15.052998878298238,27.5,ab
53778.034490161575,sdssg,200.53234186596077,14.292462015346118,27.5,ab
53783.98185858263,sdssg,190.14450473254607,13.560699213380296,27.5,ab
53670.98185858263,sdssr,2288.3842384730215,47.68437844068029,27.5,ab
53676.92922700368,sdssr,10826.387874402848,104.01386588643753,27.5,ab
53682.876595424736,sdssr,16524.64644183086,129.23969028937935,27.5,ab
53688.82396384579,sdssr,15051.234059057293,122.42351862454235,27.5,ab
53694.77133226684,sdssr,8380.55351172239,91.97549318488036,27.5,ab
53700.71870068789,sdssr,5191.780335942622,71.97261708229026,27.5,ab
53706.66606910894,sdssr,3949.4105423549395,62.52592623302516,27.5,ab
53712.613437529995,sdssr,2958.556919624239,54.263449349649356,27.5,ab
53718.56080595105,sdssr,2187.8521404836747,46.81840553168921,27.5,ab
53724.5081743721,sdssr,1689.991914901,41.23605475524858,27.5,ab
53730.455542793155,sdssr,1535.908731024967,38.443776448227936,27.5,ab
53736.40291121421,sdssr,1359.7155258835437,36.32117945858105,27.5,ab
53742.35027963526,sdssr,1138.2243772057318,33.97391971721971,27.5,ab
53748.297648056316,sdssr,1056.6387252642514,32.27907903946689,27.5,ab
53754.24501647737,sdssr,959.6312886612944,30.90262716392252,27.5,ab
53760.192384898415,sdssr,892.590743426291,29.616888412918318,27.5,ab
53766.13975331947,sdssr,834.888774293049,28.375240273019067,27.5,ab
53772.08712174052,sdssr,705.8570574352436,27.1867266348336,27.5,ab
53778.034490161575,sdssr,710.044256674735,26.021279612683674,27.5,ab
53783.98185858263,sdssr,631.5199225071303,24.938799331041814,27.5,ab
53670.98185858263,sdssi,3025.1021790023624,54.81473293893175,27.5,ab
53676.92922700368,sdssi,14397.377315558886,120.02895903537204,27.5,ab
53682.876595424736,sdssi,24200.931503230615,156.2227803440719,27.5,ab
53688.82396384579,sdssi,27235.589688887423,165.09971779208885,27.5,ab
53694.77133226684,sdssi,21581.488057706727,146.88098584882127,27.5,ab
53700.71870068789,sdssi,15142.16646897833,122.21927497590514,27.5,ab
53706.66606910894,sdssi,11200.346091467745,105.0804693853423,27.5,ab
53712.613437529995,sdssi,8080.562550052884,90.28400526382985,27.5,ab
53718.56080595105,sdssi,6012.505495053795,77.9393035284118,27.5,ab
53724.5081743721,sdssi,4666.0142926924755,69.13331099349982,27.5,ab
53730.455542793155,sdssi,3950.6793019680686,63.476505340833256,27.5,ab
53736.40291121421,sdssi,3454.2001927775973,58.77212723783635,27.5,ab
53742.35027963526,sdssi,3039.041565999341,54.86102281229565,27.5,ab
53748.297648056316,sdssi,2708.7697179242527,51.9006746472003,27.5,ab
53754.24501647737,sdssi,2470.6412374146867,48.985383475436095,27.5,ab
53760.192384898415,sdssi,2142.4901174048473,46.23911210530756,27.5,ab
53766.13975331947,sdssi,1893.925890429476,43.637117591266126,27.5,ab
53772.08712174052,sdssi,1638.7324122289358,41.17614841750885,27.5,ab
53778.034490161575,sdssi,1429.7441193129769,38.85559673014676,27.5,ab
53783.98185858263,sdssi,1398.6473704832406,36.66944726285765,27.5,ab
53670.98185858263,sdssz,3464.1901800898763,58.78923557924408,27.5,ab
53676.92922700368,sdssz,16442.695859647403,128.71529258921797,27.5,ab
53682.876595424736,sdssz,28198.166321212237,167.14891139476993,27.5,ab
53688.82396384579,sdssz,32417.406634750147,179.4371075767064,27.5,ab
53694.77133226684,sdssz,27322.58174036776,165.86916499472656,27.5,ab
53700.71870068789,sdssz,20934.783271027,145.41922572373355,27.5,ab
53706.66606910894,sdssz,15866.22506080349,124.87225458731655,27.5,ab
53712.613437529995,sdssz,11439.993087191038,107.25140772074388,27.5,ab
53718.56080595105,sdssz,8571.496587397514,91.96989141440653,27.5,ab
53724.5081743721,sdssz,6502.476332117336,80.05128412031206,27.5,ab
53730.455542793155,sdssz,5079.237353693619,71.27718563767101,27.5,ab
53736.40291121421,sdssz,4156.685376019647,63.80695577877717,27.5,ab
53742.35027963526,sdssz,3283.40123955357,57.131076079243094,27.5,ab
53748.297648056316,sdssz,2738.449622448805,52.858430042220995,27.5,ab
53754.24501647737,sdssz,2453.333353293812,49.78437024743337,27.5,ab
53760.192384898415,sdssz,2227.769559656364,46.906090319172165,27.5,ab
53766.13975331947,sdssz,2004.3767109696923,44.192808390601336,27.5,ab
53772.08712174052,sdssz,1706.145459070584,41.641130189448226,27.5,ab
53778.034490161575,sdssz,1563.6289634376205,39.24911490072948,27.5,ab
53783.98185858263,sdssz,1357.6207370603931,36.97621898819285,27.5,ab
