time,band,flux,fluxerr,zp,zpsys
53695.23139026843,sdssu,24.99325221928492,4.249836327089787,27.5,ab
53701.178758689486,sdssu,208.82964906307333,15.093251451490758,27.5,ab
53707.12612711054,sdssu,302.45945188058346,17.09463801031972,27.5,ab
53713.07349553159,sdssu,148.65728515314655,12.74867134640928,27.5,ab
53719.020863952646,sdssu,92.82790110989752,9.304417637756892,27.5,ab
53724.96823237369,sdssu,72.83499571905826,8.134117338841392,27.5,ab
53730.915600794746,sdssu,51.16931073046146,7.798222175988917,27.5,ab
53736.8629692158,sdssu,54.474180250650605,7.436433583761705,27.5,ab
53742.81033763685,sdssu,46.16558123515964,7.05454677057192,27.5,ab
53748.757706057906,sdssu,37.021000124489795,6.5674028890873934,27.5,ab
53754.70507447896,sdssu,33.10757605090207,6.030414341249796,27.5,ab
53760.65244290001,sdssu,29.688401686649584,5.598460704771871,27.5,ab
53766.599811321066,sdssu,22.942622088059846,5.203208347712532,27.5,ab
53772.54717974212,sdssu,26.614984537947706,4.832235065728149,27.5,ab
53778.49454816317,sdssu,20.628512503901522,4.485541982118597,27.5,ab
53784.44191658422,sdssu,14.191304316780895,4.16203765217779,27.5,ab
53790.38928500527,sdssu,9.256688985489424,3.8604503857882104,27.5,ab
53796.336653426326,sdssu,15.00220214782155,3.5796705121974854,27.5,ab
53802.28402184738,sdssu,8.462198369662712,3.318007958968096,27.5,ab
53808.23139026843,sdssu,12.762085508401121,3.0741377665826266,27.5,ab
53695.23139026843,sdssg,172.02094567737117,13.04112194809676,27.5,ab
53701.178758689486,sdssg,1547.2590352650234,38.90055039587371,27.5,ab
53707.12612711054,sdssg,2161.542413187487,46.046593030035034,27.5,ab
53713.07349553159,sdssg,1348.413097338247,37.406188338080966,27.5,ab
53719.020863952646,sdssg,569.2252030520816,24.473362919234663,27.5,ab
53724.96823237369,sdssg,413.0762661621664,20.11081957673152,27.5,ab
53730.915600794746,sdssg,286.10869758131815,17.404233066078895,27.5,ab
53736.8629692158,sdssg,224.04525075558817,15.073215315271694,27.5,ab
53742.81033763685,sdssg,196.61742941256284,13.394206851593763,27.5,ab
53748.757706057906,sdssg,162.81117627439383,12.528390031827639,27.5,ab
53754.70507447896,sdssg,152.78604568688036,12.339077524443697,27.5,ab
53760.65244290001,sdssg,167.2852402643174,11.852353067811796,27.5,ab
53766.599811321066,sdssg,105.7173003784852,11.159542313027284,27.5,ab
53772.54717974212,sdssg,108.91174745139483,10.494450415749103,27.5,ab
53778.49454816317,sdssg,116.9979532788565,9.873439749088503,27.5,ab
53784.44191658422,sdssg,89.35965156963485,9.292098389345139,27.5,ab
53790.38928500527,sdssg,78.90462333153644,8.749840262823504,27.5,ab
53796.336653426326,sdssg,70.44397150914703,8.233046835211745,27.5,ab
53802.28402184738,sdssg,54.0535872164146,7.746399382934264,27.5,ab
53808.23139026843,sdssg,53.014556431683815,7.290357185300877,27.5,ab
53695.23139026843,sdssr,630.904970786137,24.952265336385842,27.5,ab
53701.178758689486,sdssr,5371.153347534371,72.95894088162565,27.5,ab
53707.12612711054,sdssr,9745.582743629846,98.53272910866782,27.5,ab
53713.07349553159,sdssr,8361.643356231023,90.35590123971004,27.5,ab
53719.020863952646,sdssr,4012.2711229231413,63.15862801884888,27.5,ab
53724.96823237369,sdssr,2540.552538939409,51.0731951518173,27.5,ab
53730.915600794746,sdssr,1868.7036100635473,43.373356262020856,27.5,ab
53736.8629692158,sdssr,1374.980578020306,36.870849206268495,27.5,ab
53742.81033763685,sdssr,992.0269815270605,31.559408186983603,27.5,ab
53748.757706057906,sdssr,772.2374210926341,29.131294938320686,27.5,ab
53754.70507447896,sdssr,755.4463362733032,27.31496221134928,27.5,ab
53760.65244290001,sdssr,683.770377051894,25.386437302684243,27.5,ab
53766.599811321066,sdssr,605.1662808230545,24.1119715407421,27.5,ab
53772.54717974212,sdssr,471.7301575829321,22.942544044198044,27.5,ab
53778.49454816317,sdssr,475.9902310191264,21.845876321446465,27.5,ab
53784.44191658422,sdssr,429.66347043799306,20.799374106185212,27.5,ab
53790.38928500527,sdssr,387.0946407071372,19.78376429519972,27.5,ab
53796.336653426326,sdssr,370.6453863541972,18.839202292771624,27.5,ab
53802.28402184738,sdssr,341.1416898807636,17.932364268803713,27.5,ab
53808.23139026843,sdssr,283.125985562415,17.072833956972083,27.5,ab
53695.23139026843,sdssi,1056.0009090404185,32.4848380950688,27.5,ab
53701.178758689486,sdssi,8967.621704450237,95.22997380801193,27.5,ab
53707.12612711054,sdssi,17817.74502104302,134.43976533449708,27.5,ab
53713.07349553159,sdssi,20308.356916663408,141.84722354876118,27.5,ab
53719.020863952646,sdssi,14064.060992291224,119.00256903147525,27.5,ab
53724.96823237369,sdssi,9537.638928083961,98.27963691561267,27.5,ab
53730.915600794746,sdssi,6830.865459897827,82.57708206623175,27.5,ab
53736.8629692158,sdssi,4787.79925477886,69.39508060623473,27.5,ab
53742.81033763685,sdssi,3575.502932031986,59.99234782948495,27.5,ab
53748.757706057906,sdssi,2916.6112872805506,54.42294119404789,27.5,ab
53754.70507447896,sdssi,2454.108482200381,49.8744924571526,27.5,ab
53760.65244290001,sdssi,2260.023578270744,46.42198594455904,27.5,ab
53766.599811321066,sdssi,1790.8460599442603,43.46361878247583,27.5,ab
53772.54717974212,sdssi,1616.1962615698478,40.66988860835382,27.5,ab
53778.49454816317,sdssi,1417.4901348711112,38.06763433350398,27.5,ab
53784.44191658422,sdssi,1232.4544718193533,35.616580049224645,27.5,ab
53790.38928500527,sdssi,1072.3690548192576,33.323169130689806,27.5,ab
53796.336653426326,sdssi,956.5565892612854,31.18660611965953,27.5,ab
53802.28402184738,sdssi,874.5350008368658,29.176138604956645,27.5,ab
53808.23139026843,sdssi,705.4730656294936,27.291796194755683,27.5,ab
53695.23139026843,sdssz,1341.2761565003123,36.27302416832132,27.5,ab
53701.178758689486,sdssz,11388.908486766242,106.3195135891662,27.5,ab
53707.12612711054,sdssz,22534.858916708396,149.89472719487588,27.5,ab
53713.07349553159,sdssz,26220.598544937813,160.85924274127802,27.5,ab
53719.020863952646,sdssz,20808.442165817203,144.59532223688106,27.5,ab
53724.96823237369,sdssz,15039.673437148973,122.32317637722845,27.5,ab
53730.915600794746,sdssz,10698.653076454464,102.4836746206679,27.5,ab
53736.8629692158,sdssz,7453.897148645746,85.96549457853472,27.5,ab
53742.81033763685,sdssz,5273.106211198989,72.67546080803699,27.5,ab
53748.757706057906,sdssz,3889.8604340550614,63.680245658651074,27.5,ab
53754.70507447896,sdssz,3210.1545337848725,56.050075207844785,27.5,ab
53760.65244290001,sdssz,2364.4676390140576,49.656403693513006,27.5,ab
53766.599811321066,sdssz,2159.395668555076,46.2287093522518,27.5,ab
53772.54717974212,sdssz,1922.965328303328,43.15424141712352,27.5,ab
53778.49454816317,sdssz,1628.8651351131537,40.286330998422464,27.5,ab
53784.44191658422,sdssz,1448.420852560673,37.61169976986775,27.5,ab
53790.38928500527,sdssz,1230.4155422055992,35.12584093276107,27.5,ab
53796.336653426326,sdssz,1035.6877828767256,32.79071570733646,27.5,ab
53802.28402184738,sdssz,962.8125592259925,30.62292001560187,27.5,ab
53808.23139026843,sdssz,794.6328973214829,28.588580773715506,27.5,ab
