time,band,flux,fluxerr,zp,zpsys
53642.02534912615,sdssu,8.701070809089716,2.700803523169657,27.5,ab
53647.9727175472,sdssu,462.36530536850773,21.75256709414798,27.5,ab
53653.92008596825,sdssu,871.5224731999873,29.230497799317163,27.5,ab
53659.86745438931,sdssu,448.46466135444825,20.789386285635675,27.5,ab
53665.81482281036,sdssu,199.96871823335528,14.085791878323649,27.5,ab
53671.762191231406,sdssu,160.9235533654813,12.460396422634888,27.5,ab
53677.70955965246,sdssu,126.04784577374332,11.240987373267204,27.5,ab
53683.65692807351,sdssu,111.00865064760345,10.231485489075714,27.5,ab
53689.60429649457,sdssu,83.94311028524577,9.424481361334829,27.5,ab
53695.55166491562,sdssu,70.71829553168293,8.887515644388092,27.5,ab
53701.49903333667,sdssu,76.44787971081489,8.187286920271445,27.5,ab
53707.44640175773,sdssu,53.89573729142339,7.5668218698756275,27.5,ab
53713.39377017878,sdssu,46.04718815063602,6.9857618222324485,27.5,ab
53719.34113859983,sdssu,45.256950839442645,6.445791213275153,27.5,ab
53725.28850702089,sdssu,30.388616443999428,5.944137905046047,27.5,ab
53731.23587544193,sdssu,30.513774697850568,5.481288408679997,27.5,ab
53737.183243862986,sdssu,32.46368120986185,5.051911336427944,27.5,ab
53743.13061228404,sdssu,22.033027152497905,4.656477901950941,27.5,ab
53749.07798070509,sdssu,22.268467818917237,4.288349358446441,27.5,ab
53755.02534912615,sdssu,15.803588955584697,3.9455677426416647,27.5,ab
53642.02534912615,sdssg,14.257088907455806,4.704544892522603,27.5,ab
53647.9727175472,sdssg,2017.6715099420992,44.896917254993795,27.5,ab
53653.92008596825,sdssg,4947.3511669288455,70.64974142045335,27.5,ab
53659.86745438931,sdssg,3275.925979900162,58.14779563018597,27.5,ab
53665.81482281036,sdssg,1361.2300540755368,36.6917610946586,27.5,ab
53671.762191231406,sdssg,908.1148640726288,30.14875429397815,27.5,ab
53677.70955965246,sdssg,648.4915818578445,24.766368974159377,27.5,ab
