time,band,flux,fluxerr,zp,zpsys
53616.54001044102,sdssu,96.8591075729343,9.33517928755726,27.5,ab
53622.487378862075,sdssu,571.699536765675,24.422836520709158,27.5,ab
53628.43474728313,sdssu,752.3519019081565,26.992463383661054,27.5,ab
53634.38211570418,sdssu,418.8072726178247,20.24186670197375,27.5,ab
53640.329484125235,sdssu,220.163481749509,14.578650443239097,27.5,ab
53646.27685254628,sdssu,144.74383277079022,12.148901679444993,27.5,ab
53652.224220967335,sdssu,148.4145587311275,11.879460641882844,27.5,ab
53658.17158938839,sdssu,121.00235648518107,11.548083657219172,27.5,ab
53664.11895780944,sdssu,127.38637878705973,11.059330977252657,27.5,ab
53670.066326230495,sdssu,88.32188280231071,10.401362001569941,27.5,ab
53676.01369465155,sdssu,90.4313509583798,9.714925063474785,27.5,ab
53681.9610630726,sdssu,94.21149007489129,9.00731921752752,27.5,ab
53687.908431493655,sdssu,64.80335574190939,8.475086958193081,27.5,ab
53693.85579991471,sdssu,66.40673378557956,7.942282265234033,27.5,ab
53699.80316833576,sdssu,57.75608052080483,7.438471703136204,27.5,ab
53705.75053675681,sdssu,50.91782901349294,6.9637892550498055,27.5,ab
53711.69790517786,sdssu,50.76462044456205,6.516297371437482,27.5,ab
53717.645273598915,sdssu,39.75037920225062,6.09590020736442,27.5,ab
53723.59264201997,sdssu,33.422262860675026,5.699842503944099,27.5,ab
53729.54001044102,sdssu,33.0041476185785,5.327282198325392,27.5,ab
53616.54001044102,sdssg,493.45035232963494,22.380692575956395,27.5,ab
53622.487378862075,sdssg,3325.6778182488993,57.812414794036684,27.5,ab
53628.43474728313,sdssg,4553.380524414439,66.98362826438579,27.5,ab
53634.38211570418,sdssg,3136.8958666221097,55.750376203361064,27.5,ab
53640.329484125235,sdssg,1344.3769000123255,36.9705779129251,27.5,ab
53646.27685254628,sdssg,878.0265116247625,29.626439111501707,27.5,ab
53652.224220967335,sdssg,674.9911546200651,25.576260004125785,27.5,ab
53658.17158938839,sdssg,506.0564606954065,22.075701082588687,27.5,ab
53664.11895780944,sdssg,405.29730236732433,19.944097448114537,27.5,ab
53670.066326230495,sdssg,342.32261345255927,18.528211418312317,27.5,ab
53676.01369465155,sdssg,305.4686381280901,17.66995981376394,27.5,ab
53681.9610630726,sdssg,299.1149675749176,17.455140796319775,27.5,ab
53687.908431493655,sdssg,279.40791476890513,16.42225145931514,27.5,ab
53693.85579991471,sdssg,226.14130319283805,15.564737720843063,27.5,ab
53699.80316833576,sdssg,249.6134956196703,14.770541021295342,27.5,ab
53705.75053675681,sdssg,200.72403344949427,14.017239313318065,27.5,ab
53711.69790517786,sdssg,182.07866013290626,13.304985288293146,27.5,ab
53717.645273598915,sdssg,137.38619226433798,12.63642662228199,27.5,ab
53723.59264201997,sdssg,157.73671737592218,11.992384520418737,27.5,ab
53729.54001044102,sdssg,135.4277324661001,11.383888112248343,27.5,ab
53616.54001044102,sdssr,1401.4080794274016,36.21299023380611,27.5,ab
53622.487378862075,sdssr,8809.40738393833,93.4690045252189,27.5,ab
53628.43474728313,sdssr,15504.064517666216,124.21071893439519,27.5,ab
53634.38211570418,sdssr,15214.510876052998,123.40197384035989,27.5,ab
53640.329484125235,sdssr,9071.9856869834,94.47408016886905,27.5,ab
53646.27685254628,sdssr,5826.159041785362,76.30737138662703,27.5,ab
53652.224220967335,sdssr,4200.091120485331,65.19108610260064,27.5,ab
53658.17158938839,sdssr,3180.3745603139955,55.74689753684644,27.5,ab
53664.11895780944,sdssr,2108.962281246101,46.65041308364484,27.5,ab
53670.066326230495,sdssr,1786.3095933874013,42.75256017767727,27.5,ab
53676.01369465155,sdssr,1570.8447660985291,39.91435273380829,27.5,ab
53681.9610630726,sdssr,1409.0490194780093,37.27478332286258,27.5,ab
53687.908431493655,sdssr,1258.3700497558148,35.68062954495876,27.5,ab
53693.85579991471,sdssr,1159.2165045155768,33.79027678527137,27.5,ab
53699.80316833576,sdssr,1016.9865408483016,32.022483334015696,27.5,ab
53705.75053675681,sdssr,877.3286600962088,30.33849890490825,27.5,ab
53711.69790517786,sdssr,846.3559473918332,28.74171070090276,27.5,ab
53717.645273598915,sdssr,745.3943110890647,27.220628258912235,27.5,ab
53723.59264201997,sdssr,637.3057618803625,25.80239542866952,27.5,ab
53729.54001044102,sdssr,602.0950725249932,24.449142574088487,27.5,ab
53616.54001044102,sdssi,1719.4436363534815,42.575221908320444,27.5,ab
53622.487378862075,sdssi,11995.275951491525,109.76659360036291,27.5,ab
53628.43474728313,sdssi,22306.272782078308,149.47161971538605,27.5,ab
53634.38211570418,sdssi,24623.863737645388,157.91029007813353,27.5,ab
53640.329484125235,sdssi,19655.87144071012,140.0386113149385,27.5,ab
53646.27685254628,sdssi,13660.709451138595,117.53005807342302,27.5,ab
53652.224220967335,sdssi,9935.76696045587,99.18022593454405,27.5,ab
53658.17158938839,sdssi,6972.063104078791,83.81536981551427,27.5,ab
53664.11895780944,sdssi,5122.8614209910975,71.97563420685063,27.5,ab
53670.066326230495,sdssi,4125.471739013942,63.952271956178,27.5,ab
53676.01369465155,sdssi,3231.991478383412,57.593802411515746,27.5,ab
53681.9610630726,sdssi,2732.4113533851555,52.05096907856279,27.5,ab
53687.908431493655,sdssi,2381.8348300812013,48.847976725111934,27.5,ab
53693.85579991471,sdssi,2075.989903012292,45.774943909500884,27.5,ab
53699.80316833576,sdssi,1825.8202966793021,42.890511318664075,27.5,ab
53705.75053675681,sdssi,1557.254857858805,40.180406729397845,27.5,ab
53711.69790517786,sdssi,1432.520841861312,37.641707751151216,27.5,ab
53717.645273598915,sdssi,1236.5410616811519,35.26560238446109,27.5,ab
53723.59264201997,sdssi,1065.875189907018,33.04265805075332,27.5,ab
53729.54001044102,sdssi,908.814749641857,30.955664278650477,27.5,ab
53616.54001044102,sdssz,1601.7193107416708,40.88231983552016,27.5,ab
53622.487378862075,sdssz,11306.830067003913,106.04252717885663,27.5,ab
53628.43474728313,sdssz,20602.063709384285,143.7439262745714,27.5,ab
53634.38211570418,sdssz,23257.99339777803,152.4363170425781,27.5,ab
53640.329484125235,sdssz,18937.32349383038,137.48593264721032,27.5,ab
53646.27685254628,sdssz,14458.521123505723,119.85430237214703,27.5,ab
53652.224220967335,sdssz,10363.39298910281,102.35295169665054,27.5,ab
53658.17158938839,sdssz,7656.424765739432,87.63214700990262,27.5,ab
53664.11895780944,sdssz,5420.3902338858625,74.3384043455899,27.5,ab
53670.066326230495,sdssz,4396.186324707723,65.23930173128349,27.5,ab
53676.01369465155,sdssz,3318.1402945511595,57.774150892878204,27.5,ab
53681.9610630726,sdssz,2664.4714041095135,51.232585046319684,27.5,ab
53687.908431493655,sdssz,2252.8287405395267,47.348945364273696,27.5,ab
53693.85579991471,sdssz,1938.3068699658966,44.465589472028,27.5,ab
53699.80316833576,sdssz,1689.0173203079232,41.77216985119265,27.5,ab
53705.75053675681,sdssz,1574.0383860331647,39.2417853924272,27.5,ab
53711.69790517786,sdssz,1368.7823847466248,36.87163936773289,27.5,ab
53717.645273598915,sdssz,1237.3606308079438,34.65609569824901,27.5,ab
53723.59264201997,sdssz,1054.9127878651457,32.560159017099096,27.5,ab
53729.54001044102,sdssz,906.5870703993453,30.598855934718454,27.5,ab
