time,band,flux,fluxerr,zp,zpsys
53687.23295563579,sdssu,28.06481062241643,5.571206781667021,27.5,ab
53693.18032405684,sdssu,585.9560973941936,24.38067196776435,27.5,ab
53699.127692477894,sdssu,918.1042770740899,29.95620450286116,27.5,ab
53705.07506089895,sdssu,463.9393890352916,22.178649519893863,27.5,ab
53711.02242932,sdssu,237.1753917806967,15.335583784106314,27.5,ab
53716.96979774105,sdssu,193.0298152235642,13.177994963988994,27.5,ab
53722.9171661621,sdssu,158.297434655686,12.062218832553052,27.5,ab
53728.864534583154,sdssu,128.54102273894966,11.086962187577367,27.5,ab
53734.81190300421,sdssu,104.29258031831151,10.281593615489372,27.5,ab
53740.75927142526,sdssu,83.74252355726786,9.594574321124787,27.5,ab
53746.706639846314,sdssu,98.66518185212965,9.047042062436201,27.5,ab
53752.65400826737,sdssu,85.50087879859748,8.412501253397025,27.5,ab
53758.60137668842,sdssu,61.78826807410274,7.840808349168217,27.5,ab
53764.548745109474,sdssu,67.09346187832207,7.30112198704499,27.5,ab
53770.49611353053,sdssu,39.0707062471724,6.7962537413445885,27.5,ab
53776.44348195157,sdssu,50.52756321784036,6.321943534238782,27.5,ab
53782.39085037263,sdssu,37.22050428541915,5.880340989474349,27.5,ab
53788.33821879368,sdssu,25.617646257858105,5.46774597605832,27.5,ab
53794.285587214734,sdssu,31.413908264225178,5.082571007380605,27.5,ab
53800.23295563579,sdssu,13.674882733942237,4.724784977370481,27.5,ab
53687.23295563579,sdssg,165.04254504493392,13.52967650220941,27.5,ab
53693.18032405684,sdssg,2747.756654832062,52.36962922881042,27.5,ab
53699.127692477894,sdssg,5261.855471210528,72.3986032363821,27.5,ab
53705.07506089895,sdssg,3724.0421096329037,61.653110204012116,27.5,ab
53711.02242932,sdssg,1620.2654182078538,39.67015624524019,27.5,ab
53716.96979774105,sdssg,1053.135231082592,32.619725971435976,27.5,ab
53722.9171661621,sdssg,724.1170103936419,27.357136033950233,27.5,ab
53728.864534583154,sdssg,539.7186509472344,22.857423717403183,27.5,ab
53734.81190300421,sdssg,433.42065008952727,20.346968648528485,27.5,ab
53740.75927142526,sdssg,356.03458186100346,19.05549586240252,27.5,ab
53746.706639846314,sdssg,331.0574590628691,17.968529849769595,27.5,ab
53752.65400826737,sdssg,272.1944338750778,16.950269719090766,27.5,ab
53758.60137668842,sdssg,293.77171566591716,16.05816388780128,27.5,ab
53764.548745109474,sdssg,222.63635378090848,15.23778873489395,27.5,ab
53770.49611353053,sdssg,233.42137090169697,14.463324356924954,27.5,ab
53776.44348195157,sdssg,210.3249897794858,13.721633750036998,27.5,ab
53782.39085037263,sdssg,160.40583579307707,13.01959999394178,27.5,ab
53788.33821879368,sdssg,163.5343521599174,12.357048300196098,27.5,ab
53794.285587214734,sdssg,128.57319784505938,11.727399874858474,27.5,ab
53800.23295563579,sdssg,130.06541635954335,11.115360543596035,27.5,ab
53687.23295563579,sdssr,441.96636869589213,21.232536833493917,27.5,ab
53693.18032405684,sdssr,6775.960519257824,82.07757105213031,27.5,ab
53699.127692477894,sdssr,14995.614868281009,122.5860438652254,27.5,ab
53705.07506089895,sdssr,15996.958657408293,126.64517761112774,27.5,ab
53711.02242932,sdssr,10207.41558836877,100.62420359367721,27.5,ab
53716.96979774105,sdssr,6872.879341812453,82.68452352141703,27.5,ab
53722.9171661621,sdssr,4765.164637016598,68.54111708975161,27.5,ab
53728.864534583154,sdssr,3268.354871781171,57.117801120615326,27.5,ab
53734.81190300421,sdssr,2549.30018410502,50.2798575401359,27.5,ab
53740.75927142526,sdssr,2058.7096064555813,45.66817550759798,27.5,ab
53746.706639846314,sdssr,1697.9676008841448,41.81628930857707,27.5,ab
53752.65400826737,sdssr,1481.2628311264798,38.63277374364975,27.5,ab
