time,band,flux,fluxerr,zp,zpsys
53658.93077206465,sdssu,8.935213569770351,2.8008026026625106,27.5,ab
53664.8781404857,sdssu,90.66424931821813,9.529252352761215,27.5,ab
53670.82550890675,sdssu,102.33064118828968,10.136705032785752,27.5,ab
53676.77287732781,sdssu,71.85965801494682,8.279604513828435,27.5,ab
53682.72024574886,sdssu,48.019667363496865,6.594809854882264,27.5,ab
53688.667614169906,sdssu,38.048919683628164,5.959433684033656,27.5,ab
53694.61498259096,sdssu,24.758154454821536,5.430000870339409,27.5,ab
53700.56235101201,sdssu,28.430877187040046,4.924536757123266,27.5,ab
53706.50971943307,sdssu,20.717304988165377,4.434410344771003,27.5,ab
53712.45708785412,sdssu,10.989276053341694,4.0532638836060615,27.5,ab
53718.40445627517,sdssu,17.010918150143365,3.750675752915571,27.5,ab
53724.35182469623,sdssu,9.958722282650978,3.4656161151681992,27.5,ab
53730.29919311728,sdssu,8.621664590843265,3.1993798781520613,27.5,ab
53736.24656153833,sdssu,10.142528871886007,2.9506836870977855,27.5,ab
53742.19392995939,sdssu,6.99615094505656,2.7183284377384545,27.5,ab
53748.14129838043,sdssu,7.941444493923839,2.5048614713095456,27.5,ab
53754.08866680149,sdssu,6.734551893740861,2.308022702482085,27.5,ab
53760.03603522254,sdssu,4.32917675905538,2.1268602719500436,27.5,ab
53765.98340364359,sdssu,2.3736653189753443,1.9602911356895807,27.5,ab
53771.93077206465,sdssu,1.3337355124492052,1.8070360969217396,27.5,ab
53658.93077206465,sdssg,249.6944687743347,15.797546239309131,27.5,ab
53664.8781404857,sdssg,1224.3345702364943,34.05231161768722,27.5,ab
53670.82550890675,sdssg,1387.6712460784622,37.348385335397005,27.5,ab
53676.77287732781,sdssg,915.3137420294169,29.721235743860444,27.5,ab
53682.72024574886,sdssg,451.01531898143213,21.199158341437588,27.5,ab
53688.667614169906,sdssg,318.2608908874976,17.044747562781584,27.5,ab
53694.61498259096,sdssg,249.52035698604618,15.46492350604588,27.5,ab
53700.56235101201,sdssg,150.88034962431377,14.085861845999508,27.5,ab
53706.50971943307,sdssg,182.13454102857918,12.911395987878063,27.5,ab
53712.45708785412,sdssg,151.6440823172943,12.062984820076931,27.5,ab
53718.40445627517,sdssg,118.72348639264729,11.333478055478476,27.5,ab
53724.35182469623,sdssg,144.1403097965298,11.051446718206293,27.5,ab
53730.29919311728,sdssg,134.54378405733408,10.584739647126566,27.5,ab
53736.24656153833,sdssg,104.54049577305284,9.995259616160677,27.5,ab
53742.19392995939,sdssg,75.98158359087628,9.435055891261399,27.5,ab
53748.14129838043,sdssg,68.42392331032204,8.897561407213365,27.5,ab
53754.08866680149,sdssg,70.262089264453,8.388741823299249,27.5,ab
53760.03603522254,sdssg,63.7725571102926,7.9054109777639665,27.5,ab
53765.98340364359,sdssg,80.69296844046565,7.447663149771093,27.5,ab
53771.93077206465,sdssg,46.83169405192405,7.018322225314293,27.5,ab
53658.93077206465,sdssr,1001.059019062825,32.485560594343944,27.5,ab
53664.8781404857,sdssr,5472.759539209515,74.06369451638088,27.5,ab
53670.82550890675,sdssr,8152.941147325529,89.92816569350433,27.5,ab
53676.77287732781,sdssr,6469.980675061386,80.41201553049417,27.5,ab
53682.72024574886,sdssr,3180.5158815820023,56.635084524844686,27.5,ab
53688.667614169906,sdssr,1928.9234343122137,43.9731729757462,27.5,ab
53694.61498259096,sdssr,1461.868943671723,38.11789741291039,27.5,ab
53700.56235101201,sdssr,1024.249421908923,33.02295095208856,27.5,ab
53706.50971943307,sdssr,840.0348036430092,28.76089706739994,27.5,ab
53712.45708785412,sdssr,656.9634926042654,25.98499619216231,27.5,ab
53718.40445627517,sdssr,605.082895670038,24.303665225199357,27.5,ab
53724.35182469623,sdssr,535.2578158422306,23.246789973899425,27.5,ab
53730.29919311728,sdssr,482.29886536988073,22.03246519179015,27.5,ab
53736.24656153833,sdssr,419.00338406705066,21.125214057105214,27.5,ab
53742.19392995939,sdssr,394.60884732371767,20.222306439481446,27.5,ab
53748.14129838043,sdssr,383.7133821514671,19.393880032040048,27.5,ab
53754.08866680149,sdssr,320.4757185099344,18.599395079375487,27.5,ab
53760.03603522254,sdssr,310.6598411880354,17.84140265411594,27.5,ab
53765.98340364359,sdssr,275.2724032638183,17.10196416945048,27.5,ab
53771.93077206465,sdssr,301.5945619524677,16.39646420728454,27.5,ab
53658.93077206465,sdssi,1942.1282067495317,44.17618201842484,27.5,ab
53664.8781404857,sdssi,10281.813934671458,101.26526950043258,27.5,ab
53670.82550890675,sdssi,16680.980634868396,129.69731890338454,27.5,ab
53676.77287732781,sdssi,17711.464706878534,132.9882334215653,27.5,ab
53682.72024574886,sdssi,11976.380893914755,109.80186235154945,27.5,ab
53688.667614169906,sdssi,8060.5766734776,89.61152843398482,27.5,ab
53694.61498259096,sdssi,6027.642718598105,77.16362117287828,27.5,ab
53700.56235101201,sdssi,4358.280650079682,66.42147414806777,27.5,ab
53706.50971943307,sdssi,3263.151291801828,56.9169609447035,27.5,ab
53712.45708785412,sdssi,2533.9304776627328,50.849518938077985,27.5,ab
53718.40445627517,sdssi,2202.940004861099,47.170498751092566,27.5,ab
53724.35182469623,sdssi,1912.0222601642806,44.246432457493654,27.5,ab
53730.29919311728,sdssi,1776.6501342424292,41.42525371571172,27.5,ab
53736.24656153833,sdssi,1562.382707545802,39.13205242272253,27.5,ab
53742.19392995939,sdssi,1390.3536870501277,37.055353366687115,27.5,ab
53748.14129838043,sdssi,1306.703794928501,35.112855331450895,27.5,ab
53754.08866680149,sdssi,1114.2421847616386,33.255142340985884,27.5,ab
53760.03603522254,sdssi,1025.0107926487942,31.496521820719256,27.5,ab
53765.98340364359,sdssi,930.4821210797674,29.828323896786042,27.5,ab
53771.93077206465,sdssi,815.7733828540931,28.266568631784242,27.5,ab
53658.93077206465,sdssz,2549.8533725766074,51.12231071936213,27.5,ab
53664.8781404857,sdssz,13648.10243042682,116.77324310725365,27.5,ab
53670.82550890675,sdssz,23650.25170238989,153.4815186074653,27.5,ab
53676.77287732781,sdssz,25935.7895083823,160.87065959567,27.5,ab
53682.72024574886,sdssz,20622.21812685226,144.03649507043087,27.5,ab
53688.667614169906,sdssz,14968.616468951695,121.51344156590575,27.5,ab
53694.61498259096,sdssz,10782.52509280125,103.61263115349263,27.5,ab
53700.56235101201,sdssz,7840.467416395078,88.42567475570077,27.5,ab
53706.50971943307,sdssz,5763.280308724497,75.9057164268082,27.5,ab
53712.45708785412,sdssz,4345.631110333075,66.97703904897855,27.5,ab
53718.40445627517,sdssz,3545.692788449052,60.37598190651113,27.5,ab
53724.35182469623,sdssz,3085.8489263938463,54.583328764833986,27.5,ab
53730.29919311728,sdssz,2602.7643414965396,50.837698117110044,27.5,ab
53736.24656153833,sdssz,2266.1782212964567,48.025706751775445,27.5,ab
53742.19392995939,sdssz,2081.687021950882,45.17099856827836,27.5,ab
53748.14129838043,sdssz,1808.4746073238875,42.483377539659465,27.5,ab
53754.08866680149,sdssz,1540.5911233143604,39.9469796290908,27.5,ab
53760.03603522254,sdssz,1400.8957988405348,37.56523227076984,27.5,ab
53765.98340364359,sdssz,1319.7162602156136,35.32756751524555,27.5,ab
53771.93077206465,sdssz,1149.9350275323625,33.22604499975975,27.5,ab
