time,band,flux,fluxerr,zp,zpsys
53678.56069359411,sdssu,2.4895077541663806,1.589353725849767,27.5,ab
53684.508062015164,sdssu,147.40329331830063,12.139293298463162,27.5,ab
53690.45543043622,sdssu,238.77359990215044,15.590062283747221,27.5,ab
53696.40279885727,sdssu,131.11225716136656,10.923457548235225,27.5,ab
53702.350167278324,sdssu,51.38747039266733,7.572884601518656,27.5,ab
53708.29753569937,sdssu,43.52829722491926,7.137341384773389,27.5,ab
53714.24490412042,sdssu,47.89703804489722,6.788236861897701,27.5,ab
53720.19227254148,sdssu,46.96926404394305,6.372190327015475,27.5,ab
53726.13964096253,sdssu,40.456407611321715,5.855870153893242,27.5,ab
53732.087009383584,sdssu,23.0592566609174,5.26326393895154,27.5,ab
53738.03437780464,sdssu,32.32914864058018,4.848063357898986,27.5,ab
53743.98174622569,sdssu,21.836672010262745,4.4441344226311825,27.5,ab
53749.929114646744,sdssu,17.314610627706813,4.070432448408105,27.5,ab
53755.8764830678,sdssu,10.250639508400798,3.7256213395167395,27.5,ab
53761.82385148885,sdssu,13.601625304908723,3.4084786166732437,27.5,ab
53767.7712199099,sdssu,9.65671407164821,3.1157904613726144,27.5,ab
53773.71858833095,sdssu,8.617451332969928,2.846945223680128,27.5,ab
53779.665956752004,sdssu,13.162294698185349,2.6000479505977707,27.5,ab
53785.61332517306,sdssu,1.7587532271419262,2.3726225673594694,27.5,ab
53791.56069359411,sdssu,3.9989266212148475,2.165561069018319,27.5,ab
53678.56069359411,sdssg,12.943587126117459,3.381234446977287,27.5,ab
53684.508062015164,sdssg,851.1902536162934,29.049075109276544,27.5,ab
53690.45543043622,sdssg,1672.874981577049,40.67109995337143,27.5,ab
53696.40279885727,sdssg,958.4699929155246,30.993074605131962,27.5,ab
53702.350167278324,sdssg,382.3984639809849,19.44865450682161,27.5,ab
53708.29753569937,sdssg,278.7709999153578,16.256453563676033,27.5,ab
53714.24490412042,sdssg,220.5184231381301,13.598592701691269,27.5,ab
53720.19227254148,sdssg,145.81361992840158,11.78758078005307,27.5,ab
53726.13964096253,sdssg,114.03910316932996,10.84515169187925,27.5,ab
53732.087009383584,sdssg,115.69958734743349,10.853523964983596,27.5,ab
53738.03437780464,sdssg,105.31936188839288,10.05873552678376,27.5,ab
53743.98174622569,sdssg,91.30100377903061,9.354603734354862,27.5,ab
53749.929114646744,sdssg,79.39958465455845,8.708124669482965,27.5,ab
53755.8764830678,sdssg,60.994261641425766,8.108998249220326,27.5,ab
53761.82385148885,sdssg,62.150502169387345,7.555424001741867,27.5,ab
53767.7712199099,sdssg,47.70482897564421,7.037214889333752,27.5,ab
53773.71858833095,sdssg,56.50396939543445,6.551195563225178,27.5,ab
53779.665956752004,sdssg,28.43435740533253,6.094238271049526,27.5,ab
53785.61332517306,sdssg,27.80904259536424,5.677114882700091,27.5,ab
53791.56069359411,sdssg,28.861332326345146,5.289764696515338,27.5,ab
53678.56069359411,sdssr,38.92070672130942,7.127924064812968,27.5,ab
53684.508062015164,sdssr,3318.161090253816,57.93361313149404,27.5,ab
53690.45543043622,sdssr,8946.61942421684,93.739992622023,27.5,ab
53696.40279885727,sdssr,6830.276586979054,82.49815950256425,27.5,ab
53702.350167278324,sdssr,2877.84243186769,54.47804640784171,27.5,ab
53708.29753569937,sdssr,2033.49520340479,44.69638587916597,27.5,ab
53714.24490412042,sdssr,1375.3914645085151,36.74028443098152,27.5,ab
53720.19227254148,sdssr,910.3118626437832,30.108059832001853,27.5,ab
53726.13964096253,sdssr,745.6859835267475,27.43841731449998,27.5,ab
53732.087009383584,sdssr,651.4072289565313,25.2772476293316,27.5,ab
53738.03437780464,sdssr,534.2938651101845,23.548873820839226,27.5,ab
53743.98174622569,sdssr,466.31134422487605,22.13626873917141,27.5,ab
53749.929114646744,sdssr,437.49603433349546,20.82878422804901,27.5,ab
53755.8764830678,sdssr,385.84745220047046,19.59733836380301,27.5,ab
53761.82385148885,sdssr,365.5801985907574,18.424298097002445,27.5,ab
53767.7712199099,sdssr,319.6918384248608,17.33984408046067,27.5,ab
53773.71858833095,sdssr,281.12926713549405,16.313497996153657,27.5,ab
53779.665956752004,sdssr,215.3029315168298,15.345754800437575,27.5,ab
53785.61332517306,sdssr,187.77937028283012,14.448469177956932,27.5,ab
53791.56069359411,sdssr,166.55089822405904,13.607887701960912,27.5,ab
53678.56069359411,sdssi,82.40690213208694,9.190568433218383,27.5,ab
53684.508062015164,sdssi,5848.166969328036,76.15870880685061,27.5,ab
53690.45543043622,sdssi,16200.162143996366,127.83432286287349,27.5,ab
53696.40279885727,sdssi,18055.467281513633,134.40108067532998,27.5,ab
53702.350167278324,sdssi,11419.100733481131,106.81038479091794,27.5,ab
53708.29753569937,sdssi,7439.449107830947,86.45110871806824,27.5,ab
53714.24490412042,sdssi,4790.747799502428,70.00985830498276,27.5,ab
53720.19227254148,sdssi,3388.3676547786526,58.20715486524805,27.5,ab
53726.13964096253,sdssi,2696.0498773390805,51.62381100467424,27.5,ab
53732.087009383584,sdssi,2134.2688612424367,46.347877764148066,27.5,ab
53738.03437780464,sdssi,1917.9787100298386,42.718896561235574,27.5,ab
53743.98174622569,sdssi,1597.6023532747092,39.40919769788011,27.5,ab
53749.929114646744,sdssi,1345.9088570864774,36.362373091868555,27.5,ab
53755.8764830678,sdssi,1131.3342305631406,33.53630305706059,27.5,ab
53761.82385148885,sdssi,964.4275347289528,30.929033701803675,27.5,ab
53767.7712199099,sdssi,832.0778990381729,28.534321832976573,27.5,ab
53773.71858833095,sdssi,669.297825814655,26.31024146041278,27.5,ab
53779.665956752004,sdssi,610.2395979971487,24.258179995215475,27.5,ab
53785.61332517306,sdssi,475.3935505370986,22.372919161558723,27.5,ab
53791.56069359411,sdssi,437.51657005696273,20.631762770903386,27.5,ab
53678.56069359411,sdssz,101.82508830407656,10.162415099583768,27.5,ab
53684.508062015164,sdssz,7022.397350301003,84.03779241470576,27.5,ab
53690.45543043622,sdssz,19978.03791690375,141.25427103350412,27.5,ab
53696.40279885727,sdssz,22610.669769995973,150.68978853944645,27.5,ab
53702.350167278324,sdssz,16993.767703696496,130.090146171871,27.5,ab
53708.29753569937,sdssz,11153.658905969507,105.5234876516779,27.5,ab
53714.24490412042,sdssz,7341.455592285172,85.62452728958155,27.5,ab
53720.19227254148,sdssz,4983.667057311647,69.90041788759035,27.5,ab
53726.13964096253,sdssz,3613.815814106878,59.75835365770636,27.5,ab
53732.087009383584,sdssz,2610.634725203124,51.17847495393702,27.5,ab
53738.03437780464,sdssz,2036.608192179505,44.96113808111347,27.5,ab
53743.98174622569,sdssz,1737.281775889727,41.38820804134154,27.5,ab
53749.929114646744,sdssz,1503.6546026705273,38.11755039780199,27.5,ab
53755.8764830678,sdssz,1227.8302052167262,35.112173342976796,27.5,ab
53761.82385148885,sdssz,1092.8529280165496,32.35191564563719,27.5,ab
53767.7712199099,sdssz,885.1886216450154,29.80630884958591,27.5,ab
53773.71858833095,sdssz,731.0789267221738,27.455607172958704,27.5,ab
53779.665956752004,sdssz,611.5672873734478,25.262721635046418,27.5,ab
53785.61332517306,sdssz,563.0491162050408,23.279492363298992,27.5,ab
53791.56069359411,sdssz,451.27822288947755,21.459753493522427,27.5,ab
