cid,num_points_91bg_proj_sdss_u1,num_points_91bg_proj_sdss_u2,num_points_91bg_proj_sdss_u3,num_points_91bg_proj_sdss_u4,num_points_91bg_proj_sdss_u5,num_points_91bg_proj_sdss_u6,num_points_91bg_proj_sdss_g1,num_points_91bg_proj_sdss_g2,num_points_91bg_proj_sdss_g3,num_points_91bg_proj_sdss_g4,num_points_91bg_proj_sdss_g5,num_points_91bg_proj_sdss_g6,num_points_91bg_proj_sdss_r1,num_points_91bg_proj_sdss_r2,num_points_91bg_proj_sdss_r3,num_points_91bg_proj_sdss_r4,num_points_91bg_proj_sdss_r5,num_points_91bg_proj_sdss_r6,num_points_91bg_proj_sdss_i1,num_points_91bg_proj_sdss_i2,num_points_91bg_proj_sdss_i3,num_points_91bg_proj_sdss_i4,num_points_91bg_proj_sdss_i5,num_points_91bg_proj_sdss_i6,num_points_91bg_proj_sdss_z1,num_points_91bg_proj_sdss_z2,num_points_91bg_proj_sdss_z3,num_points_91bg_proj_sdss_z4,num_points_91bg_proj_sdss_z5,num_points_91bg_proj_sdss_z6,z,t0,x0,x1,c,z_err,t0_err,x0_err,x1_err,c_err,chi,dof,message
859,0,0,0,17,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0.276728,53624.22449634913,4.504986677704386e-05,0.6990202930081858,0.05209887402512464,1.9e-05,0.7024856396346877,2.063584344523196e-06,0.4974995712328707,0.044396654329337135,77.81783888141145,77,Minimization exited successfully.
893,0,0,21,0,0,0,0,0,21,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,20,0,0,0,0.108834,53594.86323644402,0.00024878611677009595,0.3846156393841099,-0.418419871290285,2.6e-05,1.0092400471767178,3.2213472292014e-05,0.606772082610748,0.05864707163694125,117.3725258737339,27,Minimization exited successfully.
904,0,0,21,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0.383892,53619.46437499941,2.7257490178290048e-05,1.7996604360262554,-0.246998263311536,2.5e-05,2.0733357909703045,1.969990682585455e-06,1.3210348284134459,0.047423751077284665,44.080612254424,80,Minimization exited successfully.
911,0,0,23,0,0,0,0,0,23,0,0,0,0,0,22,0,0,0,0,0,21,0,0,0,0,0,23,0,0,0,0.206325,53621.72536748418,3.672997810036102e-05,-0.260422030940896,0.22128865787605367,1.5e-05,0.7572563830472063,2.6008146612303145e-06,0.707945318039802,0.05623829227187824,73.47037727205836,68,Minimization exited successfully.
932,0,21,0,0,0,0,0,23,0,0,0,0,0,23,0,0,0,0,0,23,0,0,0,0,0,22,0,0,0,0,0.390036,53619.61298269063,2.1918040994682952e-05,3.40610435089977,0.029050762256185088,4.8e-05,1.9012927708899952,2.469958782749081e-06,1.4114273563911408,0.06946309288368045,71.71525862581262,84,Minimization exited successfully.
986,0,0,0,0,0,17,0,0,0,0,0,19,0,0,0,0,0,18,0,0,0,0,0,19,0,0,0,0,0,20,0.279009,53619.59680252409,2.9777271064917494e-05,-0.07562539573806829,0.031000109092827945,2.2e-05,1.7619085992846522,1.851414895424372e-06,1.0607179866757335,0.059650641438965576,53.61969941881391,67,Minimization exited successfully.
1008,0,0,0,0,0,21,0,0,0,0,0,22,0,0,0,0,0,23,0,0,0,0,0,22,0,0,0,0,0,22,0.225039,53623.327202893226,7.289662273772638e-05,0.34811165962875856,-0.017692167888738338,7.7e-05,0.4578017605090281,3.757117169925074e-06,0.45687970476824596,0.04411199089793659,89.55005969011562,77,Minimization exited successfully.
1032,0,0,0,0,0,21,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0,20,0,0,0,0,0,20,0.129033,53626.66301593472,0.00010486047891944362,-2.4215588879187533,0.10796108044606859,3.4e-05,0.26840942415219615,4.457702138516083e-06,0.23099547066978302,0.041048894719312334,50.28473499674375,55,Minimization exited successfully.
1112,0,0,19,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0.256085,53630.10754219182,3.841386858858716e-05,-0.4193482824753058,0.0025244051362502875,2.7e-05,0.6754227809833537,2.1829529031524355e-06,0.6143937946245038,0.05168452203079029,63.249110297935324,74,Minimization exited successfully.
1119,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,17,0.296391,53621.5932276739,3.5299428683604675e-05,1.5606084458657417,-0.09683659199315783,1.2e-05,3.5774970266029413,2.7728079931797265e-06,1.6024260315846393,0.058656717776865125,29.19171419360523,56,Minimization exited successfully.
1158,0,0,13,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0.410115,53627.76280051592,2.2546192270564366e-05,-3.9608004382874595,-0.011307902236489059,0.000103,1.114263497009233,1.9246147072160504e-06,1.028731174318815,0.11804581773169509,30.88200856200791,55,Minimization exited successfully.
1166,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,17,0.380494,53631.25689540311,2.616239331472662e-05,1.3457704334466145,-0.0070469365989737145,0.0001,1.2433531538335956,1.880388755808129e-06,1.0678542757600409,0.06627338929359436,37.46980782089276,65,Minimization exited successfully.
1214,0,0,0,0,0,23,0,0,0,0,0,23,0,0,0,0,0,24,0,0,0,0,0,23,0,0,0,0,0,24,0.263798,nan,nan,nan,nan,0.263798,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.263798
    t0 = +53650.054530
    x0 = +5.182003
    x1 = +6.136900
     c = +365.348322
"
1241,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0.088477,53635.43591708868,0.00033965756423078524,-0.558744798414803,0.08052405208399392,1.5e-05,0.09049799970671302,9.267594332796503e-06,0.09074638353571739,0.023238103274761848,43.000968563897565,56,Minimization exited successfully.
1253,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0.261657,53634.37676721883,4.969090835954865e-05,-0.8200393956954636,-0.0780987664942422,3.9e-05,0.4370012423132721,2.3902420198626464e-06,0.43729374198772075,0.04231365215044105,55.52208887032435,68,Minimization exited successfully.
1316,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,19,0,0.215653,53620.52467013198,6.385087366705041e-05,0.3023027287976669,-0.03644346067333075,2.4e-05,1.6261503450768942,3.9388338761085735e-06,0.6439884710665924,0.04209631555121251,71.56254880141255,54,Minimization exited successfully.
1354,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0.247914,53623.434096068064,2.5293484557918004e-05,-0.9864203488283602,0.17585719331558408,1e-05,3.401283540930308,2.296782466327915e-06,1.5815142728575884,0.07904544258500311,55.109066752612975,66,Minimization exited successfully.
1371,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,19,0,0.117969,53633.22187682939,0.0003730105706468036,0.8160007234159826,-0.07904089963183195,2.6e-05,0.13163474802786368,9.752857909005285e-06,0.11870162910102883,0.022483985200205805,88.0939189296086,56,Minimization exited successfully.
1378,17,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,0.124747,53626.216202407035,2.5130923532343863e-05,1.0288159205861545,0.5133066006671781,1.4e-05,1.032917442789767,1.953929749264401e-06,0.712411882786644,0.06344465198993218,75.01428194134678,46,Minimization exited successfully.
1385,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0.335346,53625.66056505242,2.9728280486450083e-05,0.5355450614653702,-0.09289439897667273,6.8e-05,1.9178692724854045,2.044140581307793e-06,1.1426998598272453,0.0631481992573298,43.306651376378284,64,Minimization exited successfully.
1395,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,18,0,0.184968,53622.71105523737,8.645624195843656e-05,-0.8816326358162224,0.049837714793180166,2.1e-05,1.1017962453661312,4.205062279311764e-06,0.5546659126180158,0.043029485583418396,52.22516351991162,35,Minimization exited successfully.
1403,0,0,0,0,7,0,0,0,0,0,18,0,0,0,0,0,17,0,0,0,0,0,19,0,0,0,0,0,18,0,0.359741,53627.670425909324,2.4420079902938524e-05,-0.6336534776380991,0.1889909655970349,2.4e-05,1.2373710391875647,2.0813271408929807e-06,1.0487528478770154,0.08840850906171904,64.03425708699774,62,Minimization exited successfully.
1415,0,0,0,0,13,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,16,0,0.210449,53631.87291971268,5.684276918124083e-05,0.7796745983422212,0.1811061118714669,3.5e-05,0.4820197627705056,2.7817068470850204e-06,0.47268182021728616,0.040644682507217256,49.12037740954571,61,Minimization exited successfully.
1457,0,0,0,0,23,0,0,0,0,0,24,0,0,0,0,0,24,0,0,0,0,0,24,0,0,0,0,0,24,0,0.359187,53614.25504940043,2.654647303459836e-05,0.6291074226880601,-0.027988689394780882,2.4e-05,3.347930817555607,4.2403784245066525e-06,1.3174868514113696,0.0872201921283653,47.43920616358399,75,Minimization exited successfully.
1461,0,0,0,37,0,0,0,0,0,39,0,0,0,0,0,38,0,0,0,0,0,39,0,0,0,0,0,38,0,0,0.33986,53629.19525079784,2.4989635694115136e-05,0.19081957162603683,0.05570201416833055,8.5e-05,0.71214483114818,1.315147233364534e-06,0.5969856549936757,0.04794113370543504,144.287507608853,157,Minimization exited successfully.
1464,0,0,0,15,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,18,0,0,0.288787,53619.56673810747,3.3374384450172146e-05,-0.4748997655388641,-0.12991928488378396,1.9e-05,2.7730300671682926,3.6771438347359695e-06,1.0092177900493637,0.07702906176468909,47.69633339398435,55,Minimization exited successfully.
1478,0,0,0,16,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0.200911,53617.672644306054,5.816368632533578e-05,1.1515876797261648,0.01986253110659167,2.2e-05,2.0863393186300527,4.146603625279666e-06,0.9116162350255118,0.04786976134999919,78.32791227235116,53,Minimization exited successfully.
1504,0,0,0,40,0,0,0,0,0,45,0,0,0,0,0,47,0,0,0,0,0,47,0,0,0,0,0,45,0,0,0.316373,53627.68756484747,2.6806402596927025e-05,-0.5676484786396777,-0.06583762059989082,0.000119,0.6149684190677362,1.2872037256477363e-06,0.4914401004662408,0.04243636103907945,280.8073359593912,183,Minimization exited successfully.
1576,0,0,0,0,19,0,0,0,0,0,23,0,0,0,0,0,23,0,0,0,0,0,22,0,0,0,0,0,24,0,0.475687,53629.32135187522,1.3961559655358752e-05,-0.7557680763606205,-0.14748816274250254,5.2e-05,1.5219731890138064,1.3294340294103104e-06,1.2407672891100157,0.0766321115890699,93.0804959596932,92,Minimization exited successfully.
1580,0,22,0,0,0,0,0,24,0,0,0,0,0,22,0,0,0,0,0,23,0,0,0,0,0,24,0,0,0,0,0.183217,53634.014053823594,9.912968741835732e-05,0.814663406472341,0.031262646712677,0.005,0.21925299915892538,3.3928914528585997e-06,0.24193449456043864,0.028249603686499095,36.379120379093166,67,Minimization exited successfully.
1595,0,19,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0.212269,53631.22853438241,8.785741575474466e-05,-0.14337208906250737,-0.02673546743135132,0.0005,0.2864887672913028,3.1692126536318088e-06,0.3236118340462098,0.030777672200462604,89.67000416267862,66,Minimization exited successfully.
1650,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,20,0,0.302746,53622.50425076343,2.0800060547756395e-05,-1.8697864181053092,0.18936536758067551,2.8e-05,1.2262473364171456,2.0164202044209444e-06,0.9515988409604663,0.10106169739825943,58.22724534911896,76,Minimization exited successfully.
1658,0,0,0,0,18,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,20,0,0.275748,53638.05789339876,3.57951144934886e-05,0.415923943589364,0.01358989935239365,2.2e-05,0.5255944415621343,1.7433975283407313e-06,0.47269988281775144,0.04562218286594655,64.41854361567763,77,Minimization exited successfully.
1686,0,0,32,0,0,0,0,0,35,0,0,0,0,0,37,0,0,0,0,0,37,0,0,0,0,0,36,0,0,0,0.135049,53596.269841840396,6.76926584045105e-05,2.463467917194451,0.054759857537076496,0.0005,1.8838474820040574,1.544797663207909e-05,1.592533169507009,0.09757781226872493,49.796281144903126,38,Minimization exited successfully.
1688,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,18,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0.357669,53630.336743209,2.1180879443406618e-05,0.7662971935124664,0.018403910803601042,1.5e-05,1.2937097808608087,1.7267884432534323e-06,1.1705173037694077,0.06706564040255758,49.70059615234285,70,Minimization exited successfully.
1740,21,0,0,0,0,0,21,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,0.166272,53632.158339204216,0.0001195450551011532,-1.0423931394612145,-0.05820207401949547,2.8e-05,0.2252133421934559,3.9629327661298276e-06,0.24169567725397278,0.03048599942391289,96.47243577145328,63,Minimization exited successfully.
1748,0,20,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0.337892,53631.27633023574,1.7344804588263543e-05,1.7287039171213363,0.12086903043689347,5.2e-05,1.3090409053511394,1.97509612279354e-06,1.4160927199200715,0.08056301635864875,64.59460088895827,80,Minimization exited successfully.
1750,0,19,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0.258435,53628.180172800654,2.3100474088341304e-05,0.8267921806292983,0.22293880301532065,2.1e-05,0.8659229631484777,1.583941835665427e-06,0.7331089275427333,0.060254745007948037,53.77790965693543,80,Minimization exited successfully.
1775,20,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,20,0,0,0,0,0,0.302486,53633.58837739408,2.9341767870884162e-05,-0.12305243356922634,-0.1486963331991602,8.2e-05,0.705113131654798,2.0591004075617986e-06,0.7819184251367505,0.05336086721689762,59.85285616252466,71,Minimization exited successfully.
1794,0,21,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0.1407,53624.68767035529,0.000127622798465095,1.2195499765705167,0.07702046779037987,6.3e-05,0.7710420347866602,4.128000304446989e-06,0.3853402601466207,0.02730755756947024,34.30214395176838,44,Minimization exited successfully.
1825,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0.155096,53620.94836537597,1.7880765607898884e-05,2.783713797278414,0.5593916004697824,1.8e-05,2.223813455824711,2.129831553248902e-06,1.5778185240277387,0.094568659268245,31.002538190223596,36,Minimization exited successfully.
1835,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,21,0.270324,53623.783463048094,4.5462957871302275e-05,-0.8804291942993757,-0.03920198205882816,0.01,2.337650428300549,2.772214622370181e-06,1.0785250404827227,0.052286562317057354,62.87303774154664,66,Minimization exited successfully.
1978,0,0,0,0,0,17,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,18,0,0,0,0,0,18,0.296478,53624.24562159191,2.1872472366117318e-05,3.8775040740493982,0.3189323069035754,3.2e-05,3.811224436318298,1.7382079654810215e-06,2.070897519438327,0.07937191165811916,54.85348774902593,66,Minimization exited successfully.
1979,0,0,0,0,0,18,0,0,0,0,0,17,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,17,0.285356,53627.256819313836,2.8471622544183683e-05,-0.9367830650179522,0.02781372950729811,3.5e-05,1.2289117748769058,1.689565570540985e-06,0.9529627503993643,0.060804693333521787,90.32552093280322,65,Minimization exited successfully.
1991,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,19,0.313884,53628.3613879825,3.167936331628389e-05,0.16346364216309284,0.0718283936876536,1.9e-05,1.0530987346210168,1.8162230577476228e-06,0.8285403339808456,0.05359769669494845,74.00087739048263,83,Minimization exited successfully.
2017,0,0,0,0,18,0,0,0,0,0,17,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,17,0,0.261621,53635.92235331069,4.5170118197169035e-05,1.4324568831449138,-0.07123222104253336,2.5e-05,0.5242674270521093,2.416629203927279e-06,0.5342805707389972,0.042301394436016965,45.45019781135138,74,Minimization exited successfully.
2030,15,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,0.232382,53611.5586418572,7.036041949609752e-05,1.4955669639842586,0.013899879793304678,0.0005,2.742928786923585,1.1222935655842678e-05,0.6915077758058693,0.060492201107393166,38.548807042930136,44,Minimization exited successfully.
2031,16,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,0.151859,53636.91353711461,0.00019378480441500505,0.5749052621064151,-0.08679175012554931,0.0005,0.14532609623347525,5.220675021637283e-06,0.1602868089134665,0.023629533986624623,65.84745625600982,53,Minimization exited successfully.
2041,8,0,0,0,0,0,14,0,0,0,0,0,13,0,0,0,0,0,16,0,0,0,0,0,14,0,0,0,0,0,0.208513,53622.1556994017,4.170112116792558e-05,-0.7766110693945778,0.1027559742559864,8.2e-05,1.9900068310598726,3.174685621200505e-06,0.8639946758681304,0.06019333438502919,34.754325818838595,41,Minimization exited successfully.
2064,0,0,16,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0.455074,53627.13319994414,1.6988933160133604e-05,-0.11841631057157619,-0.017673555396009157,0.000226,2.3201539753681573,1.3312538534433782e-06,1.6122405561431186,0.08887673888865681,57.200752173507226,68,Minimization exited successfully.
2078,18,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,0.322184,53627.73086340407,2.831090612566037e-05,-0.7642741737943963,-0.0864961283238627,2.9e-05,1.3562330305067007,1.9296011508150505e-06,0.8839862291196515,0.06732958945163035,89.4887491526408,77,Minimization exited successfully.
2079,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0.305008,53632.50494540534,2.7128111690203698e-05,0.562203550231433,0.19141448213999304,4e-05,0.8985382896971714,2.3107431040224115e-06,0.8517665317600758,0.07590069995288946,125.74555383879792,81,Minimization exited successfully.
2081,19,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0.250159,53628.25794312865,4.087297096113885e-05,-0.6773223572002588,-0.0638300949256613,9e-06,0.7762855116234277,2.084753689293681e-06,0.6603372834579492,0.047402612109570044,34.40351327996339,69,Minimization exited successfully.
2102,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0.094009,53620.50220559117,0.0004686159891699809,1.1210827490964386,-0.04939395742172161,0.0005,0.6321564790887351,1.4401733709003348e-05,0.23406626487789478,0.022946503460139638,29.405058313539726,39,Minimization exited successfully.
2149,0,0,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,17,0,0,0,0,0,21,0,0,0,0,0.294257,53624.528962717326,3.0972165714287305e-05,0.2630471683130972,-0.08834725751580971,5.7e-05,0.7593824633368058,1.939404648726013e-06,0.6586880549570273,0.05440228543411899,41.58280170487973,61,Minimization exited successfully.
2162,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0.171423,53629.9611131756,0.00011106029863396716,-1.553683720453099,-0.07957747397822253,0.0005,0.2644458641661913,3.6172113105636204e-06,0.22663761765187854,0.029264084379793942,33.26211382375834,60,Minimization exited successfully.
2165,0,0,21,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0.286619,53634.37753032433,3.652225765957996e-05,0.660935856408596,-0.06596831932617009,0.005,0.4939044601851492,1.671186197075277e-06,0.551430665819971,0.037073276434775794,56.593487225324694,81,Minimization exited successfully.
2181,0,0,20,0,0,0,0,0,20,12,0,0,0,0,21,12,0,0,0,0,21,12,0,0,0,0,21,12,0,0,0.377208,53630.07513219646,2.186609025074372e-05,-2.228382473013162,-0.06411483236253807,4.8e-05,0.7972557467255683,1.2838199382461823e-06,0.6306356447423918,0.05908990690624403,100.7879881540162,124,Minimization exited successfully.
2235,21,0,0,0,0,0,21,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,0.346426,53617.87211826845,2.5487050886460347e-05,1.1288953426405033,0.016917088899009836,1.2e-05,2.4925411259391694,2.2464312101982817e-06,1.281715912150395,0.07215396925559484,51.917461083601495,75,Minimization exited successfully.
2246,21,0,0,0,0,0,23,0,0,0,0,0,23,0,0,0,0,0,23,0,0,0,0,0,22,0,0,0,0,0,0.194216,53634.19203473249,6.044729508769757e-05,0.6956292502136041,0.10506619321109281,0.0005,0.3573793324394501,2.4481889930097543e-06,0.3689958988627039,0.034204978797164616,123.54989042449174,93,Minimization exited successfully.
2280,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0.348577,53625.063189374654,1.758227646023295e-05,0.26761130397185845,0.03762972196681087,2.6e-05,1.4950259653087414,1.930481427454492e-06,1.2613979233553971,0.09784304266222169,52.92263841861683,70,Minimization exited successfully.
2290,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0.328975,53625.721933481735,2.3887813422118175e-05,-1.1208360828908925,-0.08164158553863914,2.5e-05,0.9689366991951829,1.7225740784024008e-06,0.7465013801421804,0.06513152693391662,85.94117553088574,76,Minimization exited successfully.
2308,0,0,0,22,0,0,0,0,0,24,0,0,0,0,0,24,0,0,0,0,0,20,0,0,0,0,0,25,0,0,0.147025,53630.5105105026,0.00023862350415447076,0.6824178742691189,-0.16719507740692696,0.005,0.15276362925578724,6.370268947138952e-06,0.1451083802886965,0.022939307147736968,67.5388377813687,62,Minimization exited successfully.
2319,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0.159153,53635.74547596842,0.00012967732274728002,0.4764697940580348,0.001218229373234322,0.0005,0.1831072189124825,3.7326871466396535e-06,0.1914537448764236,0.025015921818875457,36.24129947969364,59,Minimization exited successfully.
