cid,num_points_desg,num_points_desr,num_points_desi,num_points_desz,num_points_desy,z,t0,x0,x1,c,z_err,t0_err,x0_err,x1_err,c_err,chi,dof,message
1299775,0,0,0,14,0,0.1598,56946.055367195855,0.0001741070752367195,-0.7416791937709458,-0.25454629398538103,0,0.00031750091875437647,0.00020969588154676604,0.7746658509089966,0.8160456042812159,4.053015414002895,10,Covariance may not be accurate.
1300516,0,0,0,18,0,0.3104,56949.42540695981,179132942445.79434,0.9340945642153143,-22.601461829160208,0,0.880848627879459,143208450443.0929,0.6097218511593703,0.5079002211043789,22.344917682361626,14,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1300912,0,0,0,17,0,0.3376,56947.3276125635,6.074253729397826e-09,-1.0935716238947601,4.999841514064309,0,0.8970795020686637,3.4574797367451576e-09,0.4659725925339529,0.34826714991257784,10.308157273998317,13,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1301933,0,0,0,16,0,0.3299,56952.877443025085,1.1691901967849147e-08,-0.6896852861010352,4.752264588235093,0,0.3538382959632145,5.9909470641226425e-09,0.27281248014103354,0.3124557763049561,15.89313116787813,12,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1302058,0,0,0,15,0,0.1984,56960.77309527122,0.00766807875048576,0.36438400606656973,-2.30800625400629,0,0.7203188058701926,0.007965262453593481,0.39078401854488704,0.5855419883372843,36.495576762910886,11,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1302187,0,0,0,16,0,0.2195,56953.03451940352,4.871150300950787e-09,-1.5853832073846772,5.28222145485736,0,1.086112350516487,6.913156158611783e-09,0.7250911078820704,0.7909461681386364,4.256439194258325,12,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1302648,0,0,0,15,0,0.2319,56947.667169010674,1.9650840513680745e-11,-0.8316205607511841,8.354146315218694,0,1.1132493094592064,2.056737577382502e-11,0.4618764476347825,0.579844430936458,19.94220523417624,11,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1303004,0,0,0,19,0,0.2949,56960.25831192472,54.38540986860215,1.082869507960073,-8.645939833181842,0,0.5737963157371269,40.89447148237168,0.4070434870428168,0.46296248417032904,22.032032667711064,15,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1303279,0,0,0,17,0,0.1724,56964.64886356162,3.625735976885315e-15,1.6130396279539054,12.987689969708834,0,0.002713593206863152,3.5368779460462565e-17,0.03938268218166752,0.004252834285729418,12.60223154127192,13,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1303496,0,0,0,13,0,0.1798,56966.08915625828,4.978256935762864e-07,0.2719323037705369,2.8977505828656573,0,9.331924229627475e-05,6.851857316360467e-07,1.0062873505724488,0.748385787213226,5.682553121362803,9,Covariance may not be accurate.
1303883,0,0,0,20,0,0.2591,57286.138690864726,0.004098362371207834,0.7168112130180616,-2.574662032475803,0,0.8119008282446885,0.0035016730901836286,0.49225970600729974,0.5042433389663035,19.908302506211605,16,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1304442,0,0,0,7,0,0.2171,56965.21670186794,5289.348657513188,1.533880924077229,-10.443786304135237,0,2.3796098682832962,7861.713661168719,1.0412649589520047,0.868228756518377,0.5028840839998865,3,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1304678,0,0,0,16,0,0.2188,56962.2078571024,4.906465165607578e-05,-2.70696415020907,-0.007338283481015945,0,2.0739611186727416,9.968967175787628e-05,1.4706727548533842,1.154734402228209,1.76095669317516,12,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1305626,0,0,0,13,0,0.3257,56974.721143740375,2.7745849196051165e-05,-0.39208805679432784,-0.0071379606180311615,0,0.4610431991168298,1.4895149634480568e-05,0.3438824468528365,0.33131436912721945,8.77020481661894,9,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1306073,0,0,0,14,0,0.3286,56972.00357905762,0.027073659156135247,-1.8699301987702373,-4.4521827630037665,0,0.8204000602781889,0.023206342687565128,0.8505354156084812,0.5365385677594519,5.5725621290271885,10,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1306141,0,0,0,16,0,0.3324,56978.65799527424,2.118996317441129e-11,-0.18105761125386655,8.636051072841347,0,1.18290437021642,1.5064632979676337e-11,0.7062196243533583,0.4283472857185404,10.016939479044167,12,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1308326,0,0,0,15,0,0.3262,56976.53836145354,3.259054897234424e-07,-0.004629183205597111,2.7308088154876744,0,1.1528536282603454,2.3858409650603955e-07,0.6046727982516243,0.4479479135647787,8.66707384443554,11,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1308884,0,0,13,12,0,0.0772,57293.503854819355,5.352685136328253e-05,-1.5795011631886864,1.1273983879976026,0,0.5175074678190867,4.2083743713830764e-05,0.3283358140248082,0.45883949810919233,53.55012361175107,9,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1309288,0,0,0,17,0,0.2684,56989.53150532851,4.795151255934281e-05,0.28170207527661517,0.023632781357425872,0,1.2189434568172146,6.183638210356337e-05,0.9586915019855479,0.7589130081488191,3.0417474381286493,13,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1309492,0,0,0,17,0,0.3335,56993.282922814506,3.094031323791426e-07,0.3896015092003799,2.8362125211562956,0,0.37985195519650006,1.5328749355657858e-07,0.232652624183446,0.30432832772781204,22.93538337782892,13,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1310395,0,0,0,18,0,0.289,56981.13972856649,8.200247398630052e-14,-1.4255240681843575,11.584833370091742,0,2.451424544749898,5.76827957499218e-14,0.8264428563494169,0.36752994431781183,15.91818739418146,14,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1313594,0,0,0,14,0,0.2883,57002.1695792531,0.015600701807085305,0.891770050706915,-3.5906142981038793,0,0.7842927676574618,0.01244547147058211,0.504119361672504,0.48324552648718133,2.2437671964875516,10,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1314897,0,0,0,15,0,0.3369,57300.87517486902,0.010808770354881477,1.0242989359607348,-3.663625287057949,0,0.6256429217901314,0.0075746179209830065,0.541196865338773,0.4396992869476688,16.106356361419778,11,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1315192,0,0,0,10,0,0.2254,57009.09686949375,1.803867216647135e-07,0.3906395972789318,3.3739614230758215,0,0.8715088510980422,1.610000083948194e-07,0.7241455111214103,0.5029489952278267,1.0354344886470388,6,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1315259,0,0,0,13,0,0.228,57003.54151616272,2.561732382424012e-10,-0.20423176192592618,6.970175142522466,0,0.5583388837221719,2.1229582496790683e-10,0.3534661150911319,0.45944268766279905,4.117543112490991,9,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1316385,0,0,0,13,0,0.1478,57019.63075554034,1.7656959558314606e-07,1.0672852919105642,3.7492870917864276,0,0.8092764635803178,2.7693001426742337e-07,0.48332919573377875,0.821070551845246,0.35201717237158814,9,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1316431,0,0,0,9,0,0.1981,57018.160246865984,2.4191467058855566e-05,1.8991347957938123,0.7256901686209958,0,0.7482779826204933,3.028172936889882e-05,1.3763172514079804,0.6962492992071573,0.8127288782581519,5,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1316465,0,0,0,11,0,0.3291,57021.87704584445,2.7321776223809717e-05,0.8997777736064582,0.01128951168927093,0,0.46072686959814746,1.452619557501369e-05,0.3018869406472057,0.32860273027201564,1.0344755739662825,7,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1317164,0,0,0,15,0,0.1547,57295.640539253975,0.006187691445532452,-2.1404397599113305,-2.2543100660056172,0,1.4802106277493294,0.012588221047167211,0.9273402918270947,1.1046076806487455,9.166351814799587,11,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1317277,0,0,0,14,0,0.2371,57007.7322884356,5.603853867516858e-08,-2.313233653249829,3.7305125335083402,0,1.360972055932507,7.799385665539309e-08,0.9666012369795562,0.7881204084073519,2.482893535406108,10,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1317286,0,0,0,14,0,0.279,57014.953203986,5.118391289897821e-08,-0.03885301776499708,4.018988122099549,0,0.6421156754440744,3.32286173000244e-08,0.5104850010618232,0.38052569655693236,19.361345064995806,10,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1317666,0,0,0,13,0,0.1414,57300.90158080182,6.312527731367752e-05,-0.06738347192762763,0.4331505833182468,0,0.2474427982015186,9.701348042249579e-05,0.22903987639744497,0.811027886655268,2.9889321899337653,9,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1319366,0,0,0,18,0,0.2361,57304.109170109165,1.2892281684072906,1.68816575014424,-5.694396429934824,0,0.8550820916098019,1.3640240125039793,0.74179121354689,0.6206737957721931,30.32745726864441,14,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1319821,0,0,0,13,0,0.3088,57020.74907078605,2.9490960462541318e-05,0.20366855581008786,-0.0012781125165436922,0,0.6495557171074324,2.1914924149775454e-05,0.5701813333482741,0.4524103120430411,2.0524573997334645,9,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1327978,0,0,0,19,0,0.2073,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,nan,No data points with S/N > 5. Initial guessing failed.
1329312,0,0,0,15,0,0.3444,57310.44462111407,683.6875063755048,-0.8772280323794436,-11.00725381964805,0,1.254932446998282,699.5951464722826,0.9927676451910661,0.6571459111563998,2.2346562397137864,11,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1330426,0,0,0,17,0,0.2595,57315.8538832829,9.187820054070556e-05,1.1865544147087697,-0.2545831632975048,0,0.6929631082130072,6.807407447631258e-05,0.3603907312353444,0.4335714177874924,97.60204841910453,13,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1331123,0,0,0,17,0,0.2291,57319.01107501154,174844.12161220593,-1.2412763393191162,-12.857005373512427,0,0.9653830123716034,192015.42481085195,0.7355835365726263,0.6508789572423404,11.497408126689713,13,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1334087,0,0,0,12,0,0.2663,57339.78858289275,408.93358330689523,2.935190757086657,-9.404547368418049,0,0.0006897481544001494,549.8316831542676,1.136136592106063,0.8131584120589411,1.5266578861850255,8,Covariance may not be accurate.
1334597,0,0,0,11,0,0.289,57343.46140456978,4.003766460227138e-06,0.5951600365480221,1.3954877573027034,0,0.41402172470407095,2.525855100690578e-06,0.26728107633505116,0.3761099703432312,1.8042245326772863,7,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1334620,0,0,0,15,0,0.1961,57336.268660841364,0.020177915948631563,-0.5618857518880849,-3.268736108593642,0,1.3213667473501118,0.027153093407519445,0.9534543938030866,0.7603454523703278,12.934573229033337,11,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1334644,0,0,0,14,0,0.2881,57331.93518824095,11.452972067268215,-2.0910877266489463,-7.771181294144328,0,1.0201143185986439,13.352884755379627,0.8177446482581228,0.7126672245740836,9.538964383874692,10,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1334645,0,0,0,14,0,0.2312,57335.09786016386,7.468895766657384e-09,-0.8019354452699061,5.104956741187366,0,0.8000037278252421,7.267744040599415e-09,0.43607614473133416,0.5466032819539655,7.468464585643342,10,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1335694,0,0,0,12,0,0.2591,57348.31979215603,0.17250025024020407,1.8086214290342981,-4.728495310426892,0,0.6892613860363781,0.1674260670015979,0.7362076261648305,0.5774660760062794,2.064455097696807,8,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1335717,0,0,0,13,0,0.3048,57346.55211040078,22033.52966007088,0.5087428198998025,-12.71199334662601,0,0.4963598036156327,13729.06656460349,0.2870665398047567,0.38922376096458156,2.7168236820449816,9,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1336009,0,0,0,13,0,0.3416,57344.509437731096,3.0064093366542825e-05,-0.3631532882523921,-0.33122960675781093,0,0.9252927765301138,2.4899033277161317e-05,0.7808574746721797,0.5170497310505417,1.7093388115178585,9,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1336453,0,0,0,10,0,0.1848,57354.67864160731,1.031375736496945e-10,1.6527764041848076,7.503561448569251,0,0.48473545909291715,1.2738760068116082e-10,0.9354922776303642,0.6633517970345452,1.395049385786888,6,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1336480,0,0,0,11,0,0.256,57350.89599908261,0.004849198625704395,0.9473434112440152,-2.8101044511442574,0,1.6829081871874223,0.00558110983806758,0.869553874932445,0.6781105435649204,2.0361131707487967,7,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1336687,0,0,0,11,0,0.2337,57351.291283046456,5.246832413369029e-08,0.5475756162507539,3.891810604179895,0,0.9475557859186665,4.9549100011986973e-08,0.42377353867648004,0.5341465973087391,3.2876124951725973,7,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1337649,0,0,0,9,0,0.2491,57363.25025677231,0.03244254877688713,0.3100789230000769,-3.8219816499276913,0,0.8773079510101525,0.02702581189681468,0.5020680123696399,0.48959269296670294,5.7374131471643715,5,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1337687,0,0,0,11,0,0.3195,57360.43904689268,0.06162283956087514,0.5249892607554398,-4.665803030181418,0,0.9067220735887531,0.039324226134225176,0.43182309316142653,0.3966207324722661,1.6846364675003813,7,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1337838,0,0,0,11,0,0.3119,57365.583265731955,1.3997688870054831e-07,1.3739839818115345,3.346936430481981,0,1.0270059113099705,1.1422878818049163e-07,0.8836987105518781,0.4934076682498698,14.864100879843464,7,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1338128,0,0,0,11,0,0.3117,57367.08742142741,3.0872360673593656e-08,-1.430800713865013,4.078476031718802,0,0.9284342119572102,2.6186694691444956e-08,0.8368630586008036,0.5112332851530488,1.2712857830511732,7,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1338675,0,0,0,8,0,0.3306,57370.61231958037,2.1274042784225273e-05,-1.104620067943701,-0.014052242260507422,0,1.8718017409300955,1.3783284604916941e-05,1.8223828175686463,0.4015389112886195,0.6328967711921805,4,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1339002,0,0,0,10,0,0.3025,57371.41160661893,2.8548977929681144e-12,0.16988235292706233,9.652401602228286,0,1.1551308885391336,1.5478749786115772e-12,1.5854476354980374,0.3053200754147787,6.144974007665668,6,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1339392,0,0,0,12,0,0.1804,57370.30174569701,37002.996988119026,-0.7868399997875948,-10.940794090070717,0,0.899196662587201,51564.598521617794,0.9008994405455342,0.793037295208535,2.5207872269242024,8,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1341894,0,0,0,7,0,0.3121,57389.87777240266,3.0919216025292476e-05,-1.0409128482386807,-0.024191155969381102,0,1.0404520117845095,3.802199667151814e-05,1.158687473635256,0.7515259357698497,1.097514004491054,3,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1342255,0,0,0,6,0,0.2141,57390.53658834424,0.21214983978526306,1.8063923845104044,-4.49390873653688,0,1.9557237264416472,0.31938489683370697,3.7246947699766504,0.8683499460136139,1.1807510695232672,2,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1343337,0,0,0,8,0,0.3389,57396.27649915755,2.3616459935709387e-05,1.178758936837621,0.008056358326685739,0,1.4813563041680027,2.405660012866075e-05,1.5639456694869842,0.6339921136049573,1.3475865903638236,4,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1345553,0,0,0,6,0,0.3189,57393.62964442033,1.534760755841169e-14,-3.5707579539231262,12.84296958299567,0,0.06064986623459845,6.910032605371721e-16,0.2541935160523098,0.02578529085447657,0.5860110513336769,2,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1346387,0,0,0,7,0,0.3445,57395.10774893282,273446.95305050816,-2.6485166155878326,-15.04448942373939,0,0.8038944924956013,174624.70547090215,1.1680542344375184,0.4138881408256928,0.598964082993126,3,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1346956,0,0,0,5,0,0.3335,57413.40110989015,2.3128280949319587e-08,1.7940962588622849,4.484620887436568,0,1.843101001733885,2.1826081242700737e-08,2.042988718998117,0.574639028511975,1.7428155302920223,1,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1346966,0,0,0,7,0,0.3355,57403.985412564514,2.631535146161975e-05,-3.3729385756924977,-0.05500735739679419,0,1.8177039096262888,3.095179407293222e-05,2.3042693080480374,0.7324859176244303,1.3120196808227327,3,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
