cid,num_points_91bg_proj_sdss_u1,num_points_91bg_proj_sdss_u2,num_points_91bg_proj_sdss_u3,num_points_91bg_proj_sdss_u4,num_points_91bg_proj_sdss_u5,num_points_91bg_proj_sdss_u6,num_points_91bg_proj_sdss_g1,num_points_91bg_proj_sdss_g2,num_points_91bg_proj_sdss_g3,num_points_91bg_proj_sdss_g4,num_points_91bg_proj_sdss_g5,num_points_91bg_proj_sdss_g6,num_points_91bg_proj_sdss_r1,num_points_91bg_proj_sdss_r2,num_points_91bg_proj_sdss_r3,num_points_91bg_proj_sdss_r4,num_points_91bg_proj_sdss_r5,num_points_91bg_proj_sdss_r6,num_points_91bg_proj_sdss_i1,num_points_91bg_proj_sdss_i2,num_points_91bg_proj_sdss_i3,num_points_91bg_proj_sdss_i4,num_points_91bg_proj_sdss_i5,num_points_91bg_proj_sdss_i6,num_points_91bg_proj_sdss_z1,num_points_91bg_proj_sdss_z2,num_points_91bg_proj_sdss_z3,num_points_91bg_proj_sdss_z4,num_points_91bg_proj_sdss_z5,num_points_91bg_proj_sdss_z6,z,t0,x0,x1,c,z_err,t0_err,x0_err,x1_err,c_err,chi,dof,message
735,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0.189482,53610.80894365061,6.418960121802292e-05,-2.7014456829646196,0.014887371049817189,0,0.0022403925759135745,4.735783819119488e-06,0.4849272605007624,0.07221883314657074,72.09140549520245,76,Minimization exited successfully.
739,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0.106421,53612.976232249224,0.00024370656811533773,-1.4709217987007661,0.07231576489880287,0,0.001214579191582743,8.246447751191052e-06,0.1591676010587888,0.029460931544198876,652.4209479817688,76,Minimization exited successfully.
744,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0.12694,53613.826265767355,0.0001738941260184748,1.1950849722226469,0.12277556175897575,0,0.00012489880100474693,6.330826136969329e-06,0.2252442570588924,0.03080269063576435,613.5525933410925,74,Covariance may not be accurate.
762,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0.190088,53625.1871176168,9.256054212102543e-05,1.1396387540805888,-0.029890759307213854,0,0.2832972798132687,3.0434248458525943e-06,0.270877004987637,0.03049750912545693,106.0619858952895,76,Minimization exited successfully.
770,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,23,0,0,0,0,0,22,0,0,0,0,0,23,0,0.041464,53618.27718384239,1.610774985299074e-05,0.924072766938691,0.999999999987359,0,457.7845281815753,2.142105390166987e-06,0.11286450005507032,2.6749966202110897e-06,533.5000350212629,63,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
774,22,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0,23,0,0,0,0,0,23,0,0,0,0,0,0.092269,53614.802253866495,0.0003517290073775392,-0.35076458561353885,0.0872475115879835,0,501.8691043518447,0.008188047612855968,7.018170202280848,1.0206989013733443,1463.1986582614077,85,Covariance may not be accurate.
779,21,0,0,0,0,0,23,0,0,0,0,0,23,0,0,0,0,0,23,0,0,0,0,0,21,0,0,0,0,0,0.236938,53626.95627052565,5.568343670773246e-05,0.4156027901184931,0.03120206846750384,0,0.4051084062157315,2.481358453799709e-06,0.37668125409961606,0.03970438657799458,95.58692739288902,107,Minimization exited successfully.
782,0,0,0,0,18,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0,23,0,0.131251,53628.247423206914,3.7618630813664174e-05,4.999999999819476,0.7534013599361953,0,0.797511479107925,2.2983441006961526e-06,0.027926819604147113,0.050185481900271944,955.3354042896153,80,Minimization exited successfully.
792,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,21,0,0.04282,53600.00000000749,5.753511059102656e-05,-0.2715464950218074,0.4124401733648677,0,0.5455412406699907,1.026206258109327e-05,0.6399316715797991,0.11716738051518577,401.47687095640816,79,Minimization exited successfully.
818,20,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0,23,0,0,0,0,0,22,0,0,0,0,0,0.237174,53611.48577073224,3.653506771708531e-05,-1.0685804081301424,0.17927372983180856,0,0.007615210637595737,3.262441208140427e-06,0.7255324446926488,0.07761257933043003,101.00494596622205,105,Minimization exited successfully.
822,13,0,0,0,0,0,22,0,0,0,0,0,23,0,0,0,0,0,23,0,0,0,0,0,20,0,0,0,0,0,0.236635,53621.571002380304,4.950842512711218e-05,-0.7149736941586093,-0.07866845138119505,0,0.0006120979232946411,2.3079144687633545e-06,0.4752512499828785,0.04667165548844082,117.1186558866589,97,Minimization exited successfully.
830,22,0,0,0,0,0,23,0,0,0,0,0,23,0,0,0,0,0,21,0,0,0,0,0,23,0,0,0,0,0,0.38623,53682.792457341275,4.0052149413617176e-05,4.999999997915964,-0.20560317903276065,0,0.5128009301151906,1.1552476314377602e-06,0.08603569454883608,0.034101460091119556,1103.4292287543808,108,Minimization exited successfully.
841,21,0,0,0,0,0,22,0,0,0,0,0,21,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0,0.298318,53624.96632162593,3.604997885590488e-05,0.26971310291215467,-0.08154594311321178,0,0.593731131790264,2.1233223363034684e-06,0.6488653840299072,0.0446263314791549,76.51422945419691,104,Minimization exited successfully.
859,0,0,0,17,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0.276728,53624.421488452106,4.5356176308600224e-05,0.4598295981488718,0.05179874869433165,0,0.6460667266292148,2.1012495388295064e-06,0.5038874375159637,0.046242136252409194,102.87702354976743,92,Minimization exited successfully.
875,0,0,19,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0.104044,53600.9971407491,2.7137925264374973e-05,1.3490607937069088,0.9999999999824034,0,0.001135922924731858,1.6580483899852883e-06,0.6137799148177061,0.010052721545863674,1023.5887724349684,77,Minimization exited successfully.
879,0,0,15,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,18,0,0,0,0.451353,53674.08117966788,4.678702220999253e-05,4.9999999365895835,-0.3010963464682413,0,0.3156264391618606,9.656117862924516e-07,0.020295474129670588,0.011450486325912501,1525.182811058369,87,Minimization exited successfully.
893,0,0,21,0,0,0,0,0,21,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,20,0,0,0,0.108834,53620.1684238887,5.875437497297908e-05,-1.0432031455529254,0.07829787180543568,0,0.5047330361157947,3.064673362120355e-06,0.4492868212241976,0.04982851248044101,128.3880953302196,79,Minimization exited successfully.
895,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0.266814,53611.92066860242,2.6089071983662616e-05,1.2156111696249123,0.31532615999146074,0,523.0227794132006,0.009250692488251472,7.3199666545580495,1.101241596329349,132.89257750845493,96,Covariance may not be accurate.
896,0,0,18,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0.423446,53653.619025351625,2.098964704090933e-05,4.999999952803202,-0.36945182967949347,0,0.4192545569021604,9.712102591848117e-07,0.08000025006507983,0.04136035306104921,635.5314069929436,94,Minimization exited successfully.
904,0,0,21,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0.383892,53621.435346195074,2.7565498305517076e-05,0.7330641591790048,-0.26469819061121846,0,1.655251318057708,1.771537295046781e-06,0.9844810425291839,0.05086846502938161,65.92036716613615,100,Minimization exited successfully.
907,0,0,0,0,0,0,0,0,23,0,0,0,0,0,22,0,0,0,0,0,23,0,0,0,0,0,24,0,0,0,0.105466,53643.0512879218,4.121562355283159e-05,4.999999998982494,0.8618290945403584,0,2.8929429390700534e-05,2.2743961141473412e-06,0.019043004756820636,0.05498293390187503,1395.8600027156251,64,Minimization exited successfully.
910,0,18,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0.147747,53617.86172694532,5.916583084167453e-05,0.32712572367332626,0.39733856715271354,0,0.0014999555605754722,3.041085499734944e-06,0.3968092405632744,0.04270225008749062,238.9943065968367,74,Minimization exited successfully.
911,0,0,23,0,0,0,0,0,23,0,0,0,0,0,22,0,0,0,0,0,21,0,0,0,0,0,23,0,0,0,0.206325,53621.7893389252,3.6631006772270545e-05,-0.35183588309551794,0.23267814633228046,0,0.7465915344218956,2.5621195158009867e-06,0.7101560374043157,0.056955796410316395,111.06437440442204,108,Minimization exited successfully.
932,0,21,0,0,0,0,0,23,0,0,0,0,0,23,0,0,0,0,0,23,0,0,0,0,0,22,0,0,0,0,0.390036,53619.306899910574,2.2445951547779562e-05,3.4311093565169735,0.0366179349060346,0,2.082151942540804,2.4261172334233425e-06,1.372911918676483,0.06915703300175668,114.12172469835613,108,Minimization exited successfully.
938,0,21,0,0,0,0,0,21,0,0,0,0,0,22,0,0,0,0,0,23,0,0,0,0,0,22,0,0,0,0,0.760567,53760.2758739121,0.00012801302903112905,0.0,0.0,0,0.0,0.0,0.0,0.0,1049.2074417360134,84,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
979,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,20,0,0,0,0,0,19,0.291144,53619.20495915631,2.6128312327660108e-05,-0.3312434107126201,0.18296176022602495,0,2.214667248164915,2.212702003841078e-06,1.5458188080766826,0.08189968490402044,102.76187912382474,95,Minimization exited successfully.
986,0,0,0,0,0,17,0,0,0,0,0,19,0,0,0,0,0,18,0,0,0,0,0,19,0,0,0,0,0,20,0.279009,53619.42884786604,2.984475143568921e-05,0.004043311535921745,0.031785909268325585,0,1.5671602406655438,1.8641158281114415e-06,1.0265996507772717,0.06065550278446613,69.65977616506527,89,Minimization exited successfully.
1000,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0,21,0,0,0,0,0,22,0,0,0,0,0,22,0.128293,53611.90807848229,0.00012226141407437136,-1.7534477778919415,0.0246879312210333,0,0.0021710620385420043,5.049699412480736e-06,0.23520801839233796,0.037646617817092665,207.65174417929254,83,Covariance may not be accurate.
1008,0,0,0,0,0,21,0,0,0,0,0,22,0,0,0,0,0,23,0,0,0,0,0,22,0,0,0,0,0,22,0.225039,53623.34649669183,7.281398307416669e-05,0.28795647248492884,-0.013410357758294189,0,0.4414377643406624,3.598725066882438e-06,0.44624882311423075,0.043751490341128935,147.73884423598912,106,Minimization exited successfully.
1031,0,0,0,0,0,42,0,0,0,0,0,46,0,0,0,0,0,45,0,0,0,0,0,47,0,0,0,0,0,46,0.114804,53612.71905461005,3.370665243184051e-05,-0.326912670859814,0.8094748427986282,0,0.0027663601940730587,3.6159242277729306e-06,0.4367431288079646,0.0800830286970855,458.08285756351785,176,Minimization exited successfully.
1032,0,0,0,0,0,21,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0,20,0,0,0,0,0,20,0.129033,53626.96988814679,0.00010375876195066857,-2.4495916876619117,0.10328012394032504,0,0.0001662581998971291,1.1641099078205132e-06,0.18754051939703476,0.02830357312128584,135.40359650911165,81,Covariance may not be accurate.
1041,0,0,0,0,0,22,0,0,0,0,0,23,0,0,0,0,0,23,0,0,0,0,0,23,0,0,0,0,0,22,0.065187,53604.16022274916,0.00013411140971814365,-0.5150592071089068,0.5619096115360191,0,0.0011518088904267643,7.783078247342026e-06,0.24285573306283048,0.04253949117234912,772.020667069976,87,Covariance may not be accurate.
1112,0,0,19,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0.256085,53630.179338749615,3.865198960454619e-05,-0.6058349861149628,0.0007683717704349835,0,0.6508489182815538,2.1343351298226662e-06,0.6507678954116813,0.051830245082146675,77.26047606845664,94,Minimization exited successfully.
1119,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,17,0.296391,53624.26645656801,3.4283969545597646e-05,0.3937839431766914,-0.07448382417760402,0,2.651014014682005,1.922939225585675e-06,1.4344639063839366,0.05202740497572078,51.187686802392584,79,Minimization exited successfully.
1126,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,17,0.113914,53610.44716266984,0.00017057245247867114,-3.3135671341298285,-0.051361219112471324,0,0.0007431530539179221,2.954689120361716e-05,0.516629714573877,0.13206202290156194,127.85121178628145,62,Minimization exited successfully.
1127,0,0,17,0,0,0,0,0,17,0,0,0,0,0,18,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0.076085,53646.4285071578,3.678480792763866e-05,4.999999331426629,0.9999999988870589,0,563.5375542507063,2.3211847208901007e-06,1.2933094470923834e-06,9.366958531042968e-08,1498.771025430012,65,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1151,0,0,16,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0.361362,53619.718257759996,3.68663582138426e-05,0.06250173192577968,-0.12667152081855615,0,3.192418552465824,4.875242390955519e-06,0.8244481262947745,0.0895205016376448,71.20135711044324,76,Minimization exited successfully.
1153,0,0,14,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0.338423,53631.439038772915,2.2340308547096343e-05,4.9999991755360504,0.41562588010851464,0,1.5951845538875205,1.4950081501863263e-06,1.3252257544610115,0.07585882529643906,83.19520675182994,74,Minimization exited successfully.
1158,0,0,13,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0.410115,53627.75059420152,2.2274918686447652e-05,-4.140479381916487,0.012345823929370559,0,1.121769850335113,1.7936578463316465e-06,1.0841242385640815,0.08768951165219774,45.57617193009783,70,Minimization exited successfully.
1166,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,17,0.380494,53631.465786254244,2.625844046814818e-05,1.3262187412373443,-0.006686415668852752,0,1.1216550895551336,1.8744471555495747e-06,1.084732438841923,0.0690548866176521,48.66386262828713,80,Minimization exited successfully.
1170,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,17,0.32846,53614.88490725085,2.0448615219833544e-05,4.999999877196677,0.24972509666296117,0,0.007029751224763459,1.8590017395309084e-06,7.288601655981099,0.10874157365153525,90.84216251207383,80,Minimization exited successfully.
1174,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,17,2.382896,nan,nan,nan,nan,0.000411,nan,nan,nan,nan,nan,nan,No data points with S/N > 5. Initial guessing failed.
1181,0,0,16,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,18,0,0,0,0.602537,53760.67438353513,8.128076763112973e-05,0.0,0.0,0,0.0,0.0,0.0,0.0,1436.3159025993946,64,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
1209,0,0,0,0,0,20,0,0,0,0,0,23,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,21,0.241036,53619.32983415438,5.825273162935296e-05,0.5241350027067675,-0.0002905261095964007,0,886.451737871339,2.8927167423628607e-07,8.122215060346605e-05,1.1066589107100455e-05,91.228125911972,102,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1214,0,0,0,0,0,23,0,0,0,0,0,23,0,0,0,0,0,24,0,0,0,0,0,23,0,0,0,0,0,24,0.263798,53611.96674963363,4.460271870360216e-05,0.8650030031406795,-0.4999999973031932,0,0.5617783431407588,2.900882400501679e-06,0.29814809598950287,0.037871583313683066,111.45949231284726,113,Minimization exited successfully.
1223,0,0,0,0,0,0,0,0,9,0,0,0,0,0,20,0,0,0,0,0,18,0,0,0,0,0,2,0,0,0,1.276657,53681.048743056796,1.6839553126620775e-05,4.999999247452632,-0.16395694088931467,0,0.8839548228752392,3.7624673066483103e-06,0.7140777758855341,0.06615877774164716,253.8611715174785,36,Minimization exited successfully.
1241,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0.088477,53635.37622032876,0.00033687277388781494,-0.5341199029636314,0.08919851254862332,0,0.07889304875789094,9.151934341710983e-06,0.07891752958966158,0.02312648327591238,449.5147065181391,76,Minimization exited successfully.
1243,0,19,0,0,0,0,0,18,0,0,0,0,0,19,0,0,0,0,0,18,0,0,0,0,0,19,0,0,0,0,0.196967,53614.321511870876,3.704893275657928e-05,2.3029028207786775,0.19175167850880392,0,502.75526959943454,0.01029851488157811,8.196695593101598,1.0947089341032707,106.81747575333085,89,Covariance may not be accurate.
1248,0,0,0,15,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0.781457,53679.065024565716,1.8147035571081658e-05,0.6201499771828605,-0.3421140580144445,0,0.7507039065167191,1.1658425759382413e-06,0.1570438861280561,0.04182820947564497,577.6066802147641,61,Minimization exited successfully.
1253,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0.261657,53634.40213892732,4.9333370423445264e-05,-0.8755706321779497,-0.06635099514258369,0,0.4203450983586663,2.2567377299070875e-06,0.44400430228394017,0.04178870162075929,58.648844006391094,77,Minimization exited successfully.
1277,17,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,0.143396,53600.00473939076,6.90349490452552e-05,-0.5032489369882391,0.2499466402326329,0,31.601782492740313,1.5394011569436204e-05,0.8208864803519396,0.15166116745913844,178.95800771194985,65,Minimization exited successfully.
1281,0,0,0,18,0,0,0,0,0,16,0,0,0,0,0,18,0,0,0,0,0,17,0,0,0,0,0,18,0,0,0.289319,53670.89839949821,4.3286905912168216e-05,4.999999997727777,0.3064870814244198,0,0.6402165559775312,1.568138915935686e-06,0.05270361582628702,0.041357714089490516,2381.318306642405,83,Minimization exited successfully.
1293,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,18,0,0,0,0,0,20,0,0,0.979868,53689.02583395096,1.1031680292120927e-05,4.999999997174994,-0.28729103228974706,0,2.6044802336691646,1.2536632583573512e-06,7.24514254693927,0.06614023374247696,390.26897430830564,53,Minimization exited successfully.
1298,0,0,0,20,18,0,0,0,0,20,17,0,0,0,0,19,18,0,0,0,0,19,18,0,0,0,0,19,18,0,0.225088,53607.89119397755,8.012994352086633e-05,-0.31208596336079175,-0.11701859937610593,0,0.0016344064788427204,8.614126021941054e-06,0.6568286229190257,0.07201450566919326,584.8451996249137,182,Covariance may not be accurate.
1311,0,0,0,0,15,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,18,0,0,0,0,0,18,0,0.260328,53618.86874807611,2.3119930474189976e-05,-4.313681954119671,-0.3359778387268002,0,1.0377863949906896,2.614348026075546e-06,1.186549970118122,0.09477061552270688,191.24306466765043,85,Minimization exited successfully.
1316,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,19,0,0.215653,53620.42305409544,6.405416002744246e-05,0.27921144920853713,-0.03877547538908044,0,0.0029068182957416866,2.5400515603612994e-06,0.5094587749292563,0.038092273482006805,119.09024962970499,92,Minimization exited successfully.
1329,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0.087806,53604.15514692654,8.608787704636272e-05,-2.6599412575867114,0.44958362145568687,0,2.429880067709746,2.256720198454298e-05,0.7091228144658039,0.17044372304630118,413.9041938411074,75,Minimization exited successfully.
1351,18,0,0,0,0,0,17,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,17,0,0,0,0,0,0.174548,53615.4989992084,6.374294175255146e-05,-1.0612975588039353,0.1375548989241855,0,0.00026052935936604626,5.294860321915783e-06,0.7021421325298047,0.06575617345959905,94.34396573023787,67,Covariance may not be accurate.
1354,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0.247914,53622.51401180778,2.5777585378068122e-05,-0.7224145612917994,0.1765898960986736,0,2.610459999021259,2.51117977293297e-06,1.1897769323740337,0.08118728614771398,79.89102724014563,91,Minimization exited successfully.
1371,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,19,0,0.117969,53633.276193496764,0.0003729632165145563,0.8176788624467228,-0.0698064854007302,0,0.1067150969101931,9.550351094858713e-06,0.09771332526867926,0.022039760944883885,421.1665373884715,75,Minimization exited successfully.
1378,17,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,0.124747,53626.352928217064,2.4667372843964195e-05,1.1099706754905068,0.5472320207088164,0,1.0380151388999366,1.958532828329197e-06,0.7118636935829041,0.06627672104742532,102.62719376118375,70,Minimization exited successfully.
1385,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0.335346,53625.64770509851,2.956871711096237e-05,0.7241410926619292,-0.09615213799346928,0,1.8865360353192955,2.059704782635537e-06,1.1933178560725781,0.06459207850359652,55.29806067123232,79,Minimization exited successfully.
1395,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,18,0,0.184968,53622.61650061407,8.637595011720538e-05,-0.890308736576424,0.05468919076816614,0,1.031288398171455,3.980045657108186e-06,0.5372984377180461,0.042131025614315365,94.7929079342222,61,Minimization exited successfully.
1396,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,16,0,0.271554,53617.694749049864,4.5768891202985215e-05,4.992245951719866,0.24762300171603957,0,8.479517418891191e-05,3.2379687121036897e-06,6.557089123550381,0.06085497653928884,171.42041506196114,81,Covariance may not be accurate.
1400,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0.277262,53617.45731265341,2.4426447974285613e-05,0.9771823629674472,0.351691377156815,0,0.0001794698546291329,1.2802305913371671e-06,0.9895555860994434,0.06632322555586734,127.22252110743025,80,Minimization exited successfully.
