cid,class,fit_z,z,t0,x0,x1,c,z_err,t0_err,x0_err,x1_err,c_err,chi,dof,message
697,Unknown,0,0.156675,53606.74833320914,1.3420437530566941e-05,0.8901146821469089,0.5734403416751044,0,2.4963611553102965,2.603343542257324e-06,0.5814897515112013,0.10297605231398411,488.0811086260194,163,Minimization exited successfully.
698,Variable,1,0.41328547530066884,53644.14927403919,5.418447996908048e-06,19.836089792824186,0.2020596174909356,0.01183799359950824,0.6034275489109859,5.748964517960195e-07,2.9349545966176103,0.08782345716847434,240.04841641024893,37,Minimization exited successfully.
699,Variable,1,0.6019134824174934,53644.56613344003,4.240213663274722e-06,16.389122001983782,0.22046927698468094,0.01549879883225308,0.6397030195439584,5.108749253037089e-07,2.814107724978299,0.07256827398137082,360.74896456093495,81,Minimization exited successfully.
700,AGN,0,0.595712,53602.89740362502,2.2848689863448507e-05,-0.0721154085588803,-0.5244744661914403,0,0.46578124692314304,1.1163323127561515e-06,0.041143679915877605,0.009103948644774314,852.9447202343126,83,Minimization exited successfully.
701,Unknown,0,0.20657,53607.8525340925,2.6100774639394575e-05,-1.5617666570597664,0.09193174543211766,0,0.00014417607599170879,2.12806817372638e-06,0.5100197026534296,0.060221969108694415,119.39889908407287,83,Covariance may not be accurate.
703,zSNIa,0,0.298042,53626.537638665584,1.313527839181647e-05,0.624903505556212,0.035025410977721945,0,0.6043930548985372,6.03121072391653e-07,0.5981203647495589,0.03781555481660669,97.54570975395427,104,Minimization exited successfully.
704,Unknown,0,0.206416,53607.86862460225,1.588695529403678e-05,-0.705884784143794,0.2916832423662658,0,0.0001039491908159107,1.7212244920912452e-06,0.6493621266388644,0.07527733795880279,137.04239685172013,83,Minimization exited successfully.
706,pSNII,1,0.31301190865068873,53630.32566112912,6.0819449690758155e-06,16.865076562888383,0.17612914015487008,0.014296353873682804,1.0830514594708802,7.157724780575103e-07,2.893161235023809,0.08649832443451685,99.9329953834688,35,Minimization exited successfully.
708,AGN,0,0.21436,53632.27575950012,5.773153671315088e-05,15.76509960194249,-0.08020278773226273,0,0.08369439923626487,9.10088395444016e-07,0.39414889693045296,0.005617550043183791,16447.073840100762,104,Minimization exited successfully.
709,Variable,1,0.4982947610301074,53618.25454886302,6.518261476945508e-06,12.885691363096008,-0.06601519556143269,1.1838424977539397e-06,6.261613452807069e-05,6.557955480460346e-07,2.4845037145867157,0.1276040348125522,157.15086621932056,39,Minimization exited successfully.
710,Variable,0,0.636901,53659.117881062746,6.0814854965549455e-06,0.6045602205761805,-0.4899715375245084,0,0.4265961090059136,3.8193286613685797e-07,0.08256872651359667,0.015387918015446743,576.2803331160892,84,Minimization exited successfully.
711,Unknown,0,1.11398,53691.618670893484,3.3364098547868884e-06,5.436611535822258,-0.2595733304098132,0,2.7726804406593146,7.23723357922665e-07,2.653953647283287,0.05130929199464224,243.32877804757163,56,Minimization exited successfully.
712,Variable,1,0.4196712298546227,53645.50001448583,1.2592895902085382e-05,20.549905844230235,0.36032414110001026,0.0052044949432685506,0.21261278888050583,5.846740980763803e-07,1.315271606217015,0.03697247649483531,1316.661806643816,37,Minimization exited successfully.
716,zSNII,0,0.324,53578.62668582601,0.0002858469394610859,0.39829614457767504,-0.40032131126505127,0,0.23125855026592035,3.4055207983159265e-06,0.014228581707102173,0.004094827667645987,17483.995126547437,200,Minimization exited successfully.
717,Unknown,0,0.130392,53613.723654223526,5.1869500616666264e-06,0.20422405095650092,1.0983885681891299,0,0.004435393104358809,8.08315570245059e-07,0.8213889836446174,0.11360379280249555,100.63808216742385,76,Covariance may not be accurate.
722,SNIa,0,0.086341,53611.06075693747,0.00018876472455240197,-0.3861710169136209,-0.049786759945106944,0,0.4876601936521183,7.715649467961924e-06,0.14009838939084807,0.020765228552371166,2066.3834421441006,80,Minimization exited successfully.
730,AGN,0,0.308315,53683.260168934314,5.676046449031422e-05,8.095423820430529,-0.1581407343578313,0,0.09489836493230541,8.466580548872132e-07,0.2544943577845848,0.005277727621110603,8742.226752351082,101,Minimization exited successfully.
734,AGN,0,0.372361,53658.60512631916,1.514734838951563e-05,15.715432762451693,-0.005938990227879927,0,0.2307440870172286,6.417027575449632e-07,1.0976672300515018,0.009445512405415184,3279.3429577208294,99,Minimization exited successfully.
735,zSNIa,0,0.190858,53610.741947364426,2.3046325820095966e-05,-2.5645535823024708,0.024691058937044267,0,0.0009846973480307497,1.4834865953930549e-06,0.4169127372878672,0.059408219959235356,76.2610493593063,77,Covariance may not be accurate.
736,Variable,1,0.3989997083478543,53656.72505116476,9.79777954533194e-06,15.626880571608217,0.21144889337591652,0.009551377188752819,0.39467906237769057,6.246338131822822e-07,1.446347318126844,0.06316798574556629,877.728848506344,36,Minimization exited successfully.
739,SNIa,0,0.107638,53612.914160576875,8.655842401271e-05,-1.4551503090702602,0.07596641173657173,0,3.180254498147406e-05,1.8970145211663258e-06,0.13932777033844318,0.017239300078763866,702.9585635123751,76,Covariance may not be accurate.
740,Variable,1,0.3913886033591586,53634.688031133606,2.9637863967195457e-06,22.77530325572081,0.17734254243949207,3.42299250888356e-05,0.0018896969668276142,4.860015919127901e-07,5.258557876716439,0.04841404001133243,52.21973671990047,35,Minimization exited successfully.
741,Variable,1,0.39951946633490754,53634.27418874106,5.477384667727845e-06,10.48668183719677,0.11969867683405175,3.559550867626715e-05,0.0010167476757487748,5.305308043385785e-07,1.9760069814614605,0.11792787905072866,69.41022119016796,35,Minimization exited successfully.
742,Variable,0,0.193795,53610.61601333918,2.178440349264627e-05,-2.54689872518818,0.004962951872303232,0,0.0001548405853100121,1.395705761454527e-06,0.4490075669765141,0.04990255361267647,209.99158124424434,80,Minimization exited successfully.
744,SNIa,0,0.128251,53613.761498661836,6.23485047570217e-05,1.195650684144068,0.13218555783686145,0,0.0009463928690820467,1.4408183533037263e-06,0.21098904689031125,0.01745326238851958,633.9715562088886,79,Covariance may not be accurate.
746,Unknown,1,0.3015484352733104,53626.46261019445,1.1968319665391628e-05,9.025652623765135,-0.5353145437564685,0.01412038312091865,1.9272916229419934,1.1775212698595363e-06,1.7006193285874063,0.1069602831082038,104.88494960510053,37,Minimization exited successfully.
747,Unknown,1,0.4698142586288911,53606.79247891719,1.2879592623988082e-05,0.5283604710209653,-0.032195199853743674,nan,nan,1.23701774713973e-06,0.8904776533514072,nan,27.755437628908982,37,Covariance may not be accurate.
748,Variable,1,0.4098693427717982,53654.6640595676,4.407802349533301e-06,15.767317619422293,0.5579867406849831,0.01441618627163993,0.698071398303,5.653114878796933e-07,2.8467943409811833,0.10567924799590538,191.98709038268572,40,Minimization exited successfully.
752,Variable,0,0.41656,53732.60776943428,0.0026958244864805554,1794.6578242395562,0.027766728720679656,0,0.00026195080499746837,0.002739953580655445,1822.3610240247988,0.0295226143830241,2885.640523280612,106,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
757,Variable,1,0.33855811687381254,53632.364371262534,3.532229644839598e-06,18.701007521908302,0.21185558414913844,2.1829313581550602e-05,4.6803688746877015e-07,5.474501970351932e-07,4.202568222083046,0.11654656401008759,70.10771392422257,35,Minimization exited successfully.
760,Variable,1,0.33029475274469144,53637.789624644414,3.4500732549567563e-06,14.785752402444874,-0.41577990992623426,8.169159507104284e-05,0.0014803224548813887,4.2696243892797717e-07,2.7383289070184866,0.1958317347984999,120.29767782005331,77,Minimization exited successfully.
761,Variable,1,0.4483368830099596,53643.306041292024,3.857562851193975e-06,14.831738415234254,0.25589797484767174,0.021244109155823865,1.4224591350794071,5.148375495255394e-07,3.11306603502469,0.15646376726138617,87.87365048212286,39,Minimization exited successfully.
762,SNIa,0,0.191381,53625.15302447649,3.2740952273624675e-05,1.096536887449427,-0.008750112989757976,0,0.26332316566549707,6.917696280061931e-07,0.25678466054340915,0.01815983169241922,113.59327883451363,76,Minimization exited successfully.
763,Unknown,1,0.43308425816923596,53607.758805305755,1.0156918374948077e-05,3.0703922046125567,0.3090392269336878,0.058776139809324196,2.7715972107289417,1.5238619466758497e-06,1.7792389032998444,0.15954651674274217,39.83934829363517,35,Minimization exited successfully.
764,zSNII,0,0.187068,53620.932577132684,5.882470226073667e-06,10.094446631996021,0.42726839620815754,0,136.5936294013227,4.6558629135340557e-07,2.2158464107699914e-05,2.220258384533893e-05,113.61119664866229,78,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
765,zSNII,0,0.261047,53581.31531463298,9.804856963486363e-05,0.07268520556418362,-0.5196183097717808,0,0.0020907696161884815,3.2295331896667002e-06,0.03749010778864871,0.010331575367323492,824.3082157324982,115,Minimization exited successfully.
767,Variable,1,0.4517146106179078,53682.01336882296,7.861860044085485e-06,7.021484515698793,0.026390666470074722,0.013263326612504761,1.0738199324878224,3.9447007546730645e-07,0.977720176479594,0.093641646586186,617.7046094704187,43,Minimization exited successfully.
768,AGN,0,0.054354,53641.47714352019,0.0007483302432039476,6.786936766605953,0.0835760552086851,0,0.033780810656026006,3.5631595526459696e-06,0.060739543446960476,0.004009785055070597,95439.83887303944,80,Minimization exited successfully.
770,Unknown,0,0.042391,53605.25835920335,1.146671338453562e-06,1.191766369723003,2.2828704756725404,0,0.0021260079520288855,4.978062542330015e-07,0.49825747712045293,0.2737947454405462,643.5081077368365,67,Covariance may not be accurate.
771,Variable,1,0.4250740101410011,53656.71427545356,5.120595755770552e-06,11.792164220477172,0.10666640401444286,0.014839468891904906,0.9519687732754392,6.779901044457481e-07,2.417156537020862,0.10679180970034807,225.29132958125933,42,Minimization exited successfully.
772,zSNII,0,0.210315,53607.829729249606,9.198265243512107e-06,4.799432452957404,0.36944638818014996,0,0.0006067250506021082,1.1520728437489059e-06,1.4492502716235507,0.07989873715220797,243.65605916538098,90,Minimization exited successfully.
773,pSNIa,1,0.42629780880296486,53617.894894218174,2.1646333962506435e-05,0.6922243501608863,-0.24327825189679006,0.045099681771036626,2.268581114734843,2.0036881025295885e-06,0.9637486165554006,0.10517946878159194,37.753168953777624,39,Minimization exited successfully.
775,Variable,1,0.5242479492011899,53675.072321776184,3.563087152873796e-06,7.922837143082735,0.2871311442290897,0.04563475619828608,4.423464021583641,3.600719999315195e-07,2.9165218309868313,0.16029395603507654,186.35149648623604,45,Minimization exited successfully.
779,zSNIa,0,0.238121,53626.91734942766,1.9857633440236492e-05,0.37036731774275844,0.04928049601168825,0,0.3974187596613774,7.25908609917665e-07,0.36947277766150666,0.03008417178222873,97.1149769497964,109,Minimization exited successfully.
780,Variable,1,0.41428743490690906,53649.79187496355,2.968666107495564e-06,31.245691840425472,0.2484752685445623,0.011082308773446597,0.7062161242683942,7.64534269274966e-07,9.74902994816087,0.10194406988321134,201.067863031248,45,Minimization exited successfully.
781,Variable,1,0.322623378308844,53633.22320977924,5.596618674195497e-06,15.453718808291969,-0.09046446781015641,1.927362249284914e-05,0.0002540631503507029,4.07055784074196e-08,0.006447706243733844,0.00546636330800798,88.13668712145711,45,Covariance may not be accurate.
782,Unknown,0,0.13216,53629.73196652597,1.1548898339175208e-05,8.170624668075996,0.7243781461231915,0,0.012390235686325468,1.4662357744470964e-07,0.0005456558148639365,0.0025802256939441433,978.1283003630226,87,Covariance may not be accurate.
783,Variable,1,0.42884200877686945,53642.75713405283,6.0469178826387365e-06,17.821054977171965,0.1486955864006815,0.010385028875434438,0.6957300850808679,5.297023226691356e-07,2.2491577008700476,0.08186663226382342,233.1366146446348,39,Minimization exited successfully.
785,AGN,0,0.027865,53632.27511868344,6.1106748557518135e-06,17.130940138375667,0.6509324489881407,0,0.2558095958047488,3.89398510824017e-07,1.493107994776176,0.04578128275186859,1166.933051043166,88,Minimization exited successfully.
792,Unknown,0,0.043516,53592.22492672534,3.630931593507843e-05,-0.12876331306933506,0.2139622647731765,0,0.003026465212315088,5.9977680037175e-06,0.6060611112706688,0.10602383235993329,400.49773734153587,84,Covariance may not be accurate.
793,Variable,1,0.5680151994537829,53710.49362845136,4.653392716413552e-06,0.5134998167479824,-0.5443674532153143,0.19936532558040285,6.4335891973096295,2.6134174975767376e-06,3.4157048058249013,0.4283533943469288,256.30690973070887,38,Minimization exited successfully.
798,pSNII,1,0.17766492366190353,53645.4642190564,3.336956141878544e-06,19.90701914119347,0.2822893157839296,2.6652603261900776e-07,1.7954451323021203e-05,7.248113352433983e-07,4.682921298687802,0.18438864583698505,108.76022262154248,39,Covariance may not be accurate.
799,zSNII,0,0.147804,53605.820874830846,3.0337312535980736e-05,0.34179128153355476,-0.6111064200319399,0,0.0026963199634337798,2.018989934652138e-06,0.5278148499954205,0.036782773175948365,114.24426732677102,83,Covariance may not be accurate.
800,AGN,0,0.438911,53637.8385929624,2.9163339068646376e-06,18.436149831445775,0.1067717874021259,0,1.2236137888285157,4.3707510036741055e-07,4.477269494377159,0.05193664069817898,154.97288567406764,106,Minimization exited successfully.
801,pSNII,1,0.38246191739483726,53635.03418543639,4.899118810897728e-06,14.076998812654356,-0.2944651666395983,0.6765944857089865,136.73183872015943,1.0113255570956152,2.3361860063309496,1.0000009999995,92.28571281066496,39,Minimization exited successfully.
805,Unknown,1,0.45911521434458896,53647.32039925311,1.234079087041148e-05,12.97845033379188,0.15716501379985526,0.6989322218596974,139.1715717541265,1.0037877084752238,1.131967785371891,1.0000009999995,553.5526608538197,41,Covariance may not be accurate.
809,Variable,1,0.5199008867177989,53649.63251345318,3.346794101334782e-06,12.948390705885558,0.24434301046688103,0.037573242814379265,1.5509123994961556,7.038412994821221e-07,4.182197972354578,0.14221552416328656,110.10990978812339,41,Minimization exited successfully.
816,Unknown,1,0.5254175659419489,53615.721358714465,1.368026096449053e-05,2.0312202506427286,0.07873187275681223,0.04099003302286727,2.414897111906612,9.538511592800971e-07,0.815921372487312,0.10521894135847583,56.419831971488236,41,Minimization exited successfully.
818,Unknown,0,0.2381,53608.46679166517,1.5188260866735881e-05,-0.720647848443495,0.14577191996715935,0,0.0003832711918221321,1.716107137159602e-06,0.7475097754345336,0.09746035036051166,113.30415931084372,112,Minimization exited successfully.
820,Variable,0,0.330027,53643.39845309147,1.872468977339172e-05,8.944856689768812,-0.21633889202275497,0,0.29380483520799316,7.132169454274334e-07,0.6973300177648442,0.015127054761395352,885.8707107408321,74,Minimization exited successfully.
821,pSNII,1,0.3966923385732588,53634.67532675195,5.095059716906589e-06,17.24795735478498,0.5105982921029367,0.6872405738782343,139.19831426816745,1.1315990051303446,2.4899878816176426,1.0000009999995,176.19215467336386,37,Covariance may not be accurate.
822,zSNIa,0,0.237556,53621.52377017069,1.75997023259086e-05,-0.7297342198355975,-0.062180548253956115,0,7.292086957022548e-05,6.932591693781731e-07,0.46780756238507276,0.036556842552396766,134.37401501458095,109,Minimization exited successfully.
824,Variable,0,0.23728,53727.83684371363,-0.0002128720147787875,-68.25078964578442,0.12541451856285238,0,0.00685869759763591,5.807512714295749e-05,18.945527945055506,0.03819713087129195,9456.763634685385,108,Covariance may not be accurate.
829,Variable,0,0.427463,53585.704281508064,7.943911681339368e-05,0.6732127215387385,-0.35463514520938433,0,0.5152241777977906,2.8301842217820014e-06,0.028944362026440948,0.0068940494559914176,5289.305320957827,111,Minimization exited successfully.
832,Variable,1,0.42997940167576687,53659.3287193819,5.901273683963334e-06,13.108383989157067,0.5137928570609782,0.013903803024331501,0.9473133200408483,5.234829038454572e-07,1.902748034517321,0.08081149086071791,256.7796140171365,37,Minimization exited successfully.
834,Unknown,1,0.38385421571674355,53604.163365545144,1.998698539828272e-05,6.618168686206059,-0.4301857412831725,4.3727359874679017e-07,nan,3.939969027136704e-06,2.7890882503033967,0.11583964528688333,63.96882402371508,39,Covariance may not be accurate.
835,AGN,0,0.264938,53592.96487243742,0.00016723397378002683,0.2527148613189274,-0.46973438288245045,0,8.229886952904053e-05,2.70399863031737e-06,0.03545070937831781,0.0089006051405931,4084.12973604138,96,Minimization exited successfully.
837,Variable,0,0.084031,53645.18448989561,2.149294031458593e-05,5.3418328433819395,-0.2458566756323802,0,0.001241234436747618,9.614524367622929e-07,0.8024298815590466,0.043047455308123914,1034.1502427283895,84,Minimization exited successfully.
839,Variable,1,0.6941489401223774,53684.1057656185,5.802907392263382e-06,7.125348521970965,-0.0646373331500452,0.025263483164854383,1.4336736085024313,6.168300820973592e-07,1.576571282801296,0.14242907890478182,248.8758301244456,39,Minimization exited successfully.
841,zSNIa,0,0.2991,53624.92613340965,1.265739831315462e-05,0.49771585696231485,-0.07917709591735551,0,0.6227704825760156,6.417663619279468e-07,0.6533871611505541,0.03664856760453241,86.57344774032322,106,Minimization exited successfully.
846,Variable,0,0.133992,53596.474473253395,2.49477718251306e-05,20.876518846128228,0.5008714995116568,0,0.24719500956052798,2.8079764120242857e-06,3.0834453528942327,0.04199292828447097,6015.047557971149,86,Minimization exited successfully.
847,Variable,1,0.8261740217317749,53667.61983453619,4.932908861770896e-06,21.803658586744156,-0.22722381135232336,0.00844375699558858,0.4881987936059886,4.5083392925606386e-07,3.070837518583858,0.03621574310295208,346.98487643649105,41,Minimization exited successfully.
850,pSNII,1,0.21189692944252317,53632.78537243569,6.0860750849770626e-06,16.993364241622693,0.03960971038763274,0.6326414937314269,0.0002443582488922402,5.782100069490308e-07,0.0071195367085257295,0.04955408285168977,124.44912512480174,41,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
853,AGN,0,0.356609,53629.76265349812,1.7336832685583254e-05,0.5040897816113925,-0.35930439308363793,0,0.6363193181241513,4.458801665029784e-07,0.1051843869891993,0.013152576500445108,492.4009290506198,96,Minimization exited successfully.
855,Variable,1,0.4348496950509102,53645.549209593824,3.310291251182056e-06,11.706484629831827,-0.17284443121076085,0.047719750155052754,1.5378216605058697,4.900721542836466e-07,3.0044828952299536,0.18752229219877803,161.7366044769558,78,Minimization exited successfully.
858,Variable,1,0.4115725540676963,53645.3755667092,4.202917516302906e-06,21.566776364525357,0.3274608614323473,0.012165744211435237,0.5811076464451617,5.417025535664869e-07,3.725864102000281,0.10434255938295564,153.54220490269427,37,Minimization exited successfully.
859,zSNIa,0,0.278296,53624.40939515078,1.6531766973456118e-05,0.4202427988284163,0.042836889817522886,0,0.5981959502860263,5.925558373809352e-07,0.4887414250727414,0.03237744106690759,116.45739367201097,104,Minimization exited successfully.
860,Variable,0,0.328912,53704.16447851485,6.9053941795324866e-06,2.962844802083871,-0.353813391458436,0,1.0001605772267794,7.171606849413946e-07,1.6518122506451804,0.061240276284998105,703.3314322860169,98,Minimization exited successfully.
861,Variable,0,0.352053,53628.23392627167,6.781042050544094e-06,0.24221412476692195,-0.44106448754717803,0,1.1536005084053613,4.064368264909335e-07,0.13629852223578173,0.02095135078634126,407.73470372390216,101,Minimization exited successfully.
862,Variable,1,0.1900915887214536,53633.71010600872,3.7426079205757955e-06,12.23974519511954,0.42516223577526596,0.5917526442242829,136.11986967191842,1.000001000002027,1.0000866627273786,1.0097720007382276,77.64785027843281,35,Covariance may not be accurate.
863,zSNII,0,0.094283,53601.52389080094,2.0482826557614607e-05,2.612956260514896,0.26967064430106225,0,1.4462399121839553e-05,2.9461980137530383e-06,0.8061496776389626,0.08510595841013287,575.0632547460327,76,Minimization exited successfully.
864,Variable,1,0.41576130443021037,53645.355835821574,6.591525533830091e-06,22.307402869500393,0.33800716917720347,0.008064023692524291,0.35397804730018834,5.553822833113365e-07,2.535845576111236,0.06442103586780752,449.9899615079895,35,Minimization exited successfully.
865,Variable,1,0.6974165269747977,53583.36877766535,9.082460302285375e-06,78.26414515884873,-0.3592764516128351,4.5641321005429614e-05,0.0027794438537966926,1.981838109323081e-06,12.467606703937058,0.04280278653867519,3292.180779682681,35,Covariance may not be accurate.
866,Variable,1,0.2381289049912044,53642.30026593992,8.313779044206423e-06,15.61366661342072,-0.032747752185086604,0.26961640772270723,63.90356258394968,0.9999924254226583,1.684761763419994,1.0040088605240276,228.92891667158636,35,Covariance may not be accurate.
867,Variable,1,0.5093931009729701,53657.631944137596,4.41568948904167e-06,10.760115672046972,0.2780866699871911,0.03282036022986054,1.5121964356039825,6.367733751078768e-07,2.858911587548727,0.13893242957317944,149.124515224179,37,Minimization exited successfully.
874,Variable,1,0.4694371039653178,53646.681557291355,6.959558170867646e-06,16.47285573914822,0.0010745030012343088,0.701435055845778,139.12503306960934,1.0052677314543843,1.4609736466832977,1.0000009999995,325.1848659044886,39,Covariance may not be accurate.
875,Unknown,0,0.105389,53601.55169469014,3.104638046497124e-07,2.2120003082237374,3.4004747327252463,0,1.0874960333494528,1.8181243286899465e-07,0.467431955493648,0.37102446449126636,941.1208458805189,84,Minimization exited successfully.
876,pSNII,1,0.4596522707647789,53675.58839517552,4.212276324607598e-06,9.648111467469045,-0.4289813724123314,0.019927266934108123,1.2072339975602517,4.023894725509875e-07,2.2438558314933763,0.2126265554188751,202.835858692385,38,Minimization exited successfully.
877,Variable,1,0.42689414691759536,53646.22401304181,4.21835412469892e-06,13.933563402504642,0.19081703816011097,0.016212634374682372,0.9052579107410565,5.502835472270037e-07,2.849709852051289,0.1335360209088224,84.70165390496634,36,Minimization exited successfully.
879,Unknown,0,0.453133,53636.4299188255,1.3804559226425857e-05,23.836765969580327,0.009728703187495196,0,0.16885261729112244,6.465816163368283e-07,1.5911646010752205,0.006896556299793871,6579.3696129929285,97,Minimization exited successfully.
881,Unknown,1,0.5744281071712914,53602.21839146324,1.2833084078037607e-05,1.5260106876067892,-0.09182115400155008,0.07047909221445653,4.4303620922146365,3.733638753444228e-06,2.0018265623615172,0.2120588972043553,22.605152495473945,37,Minimization exited successfully.
883,Variable,0,0.302223,53661.129161321354,7.625859479673541e-06,7.819168516433691,-0.24532979380449313,0,0.44476176989701344,6.12334711713884e-07,1.4478217485718103,0.028046398301563115,332.41038247385063,103,Minimization exited successfully.
884,Variable,0,0.318397,53686.39192901517,7.701421435716031e-06,4.634385242233326,-0.12807181639591636,0,0.5288155766102136,5.563163480293842e-07,0.8937295773114533,0.035543579086352736,1347.1907259654467,191,Minimization exited successfully.
891,Variable,1,0.4246783771242534,53646.31643520617,3.2562762913825854e-06,16.39358944816965,0.02338734314033476,0.020776241348492375,0.8849469853157643,6.049409049344212e-07,4.610333889840908,0.16555519118235837,100.90769621533971,37,Minimization exited successfully.
893,zSNIa,0,0.110133,53620.208413159955,2.1078463639752096e-05,-1.2122092258520558,0.08211511171843539,0,0.48026239802493365,8.90779017648357e-07,0.4310550053254258,0.04032083192871042,136.2960021870357,80,Minimization exited successfully.
894,Variable,0,1.03172,53611.2654913351,6.946696324241667e-08,1919.3602799823122,-0.23032714783925995,0,0.9127930106114945,3.511988713026221e-08,974.3452997152981,0.017079040575165558,786.9058525250666,58,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
895,Unknown,0,0.268221,53611.85000014657,9.37291206629522e-06,1.2131144337898514,0.3237900297175056,0,54.246860356222896,0.7050306100901247,1.4181183391934784,1.0011109280726571,134.44077748588407,96,Covariance may not be accurate.
896,Unknown,0,0.425016,53652.964756866764,1.0481608060212626e-05,0.6000992485016421,-0.42087898874610613,0,0.48234226765998756,3.486959068549578e-07,0.03485470709391864,0.009335611377500339,1186.54388190171,96,Minimization exited successfully.
897,pSNII,1,0.4285152677930289,53632.85675485972,1.4194949820656795e-06,66.90193098131391,-0.06585867786685295,0.6900597826392958,135.93436570874474,1.0016403316811888,14.415065804112823,1.0116082211346409,148.08315270598547,35,Covariance may not be accurate.
899,Variable,1,0.42326202309568817,53645.957924191105,3.718171660040747e-06,17.406237890027253,0.5480580022889795,0.012669745385106762,0.7775399252095667,5.156399379901493e-07,3.405276368163642,0.10738777415207809,145.82632158509858,35,Minimization exited successfully.
901,Unknown,1,0.4366257306613672,53605.74640405468,1.0421905754227841e-05,4.686093304652769,0.22871076597860013,0.05937975278155891,0.00019493164654704742,1.719403254123642e-06,1.9174373304038954,0.13411709003948843,26.096451247090926,37,Minimization exited successfully.
904,zSNIa,0,0.385316,53621.67280252653,1.0246767813163494e-05,0.4860417666150899,-0.26833906254282797,0,1.1650308605385362,5.2116752613324e-07,0.30770602260849084,0.028007446989263784,79.01920814467957,101,Minimization exited successfully.
907,Unknown,0,0.106444,53648.986194032725,1.353823295520845e-05,4.235253106696465,0.9639727712817858,0,0.0010431373702886049,6.654747821378274e-07,0.27381187838349197,0.03326564550746294,2045.15021027703,67,Minimization exited successfully.
908,Variable,0,0.649307,53638.45719870357,1.0175565920093885e-05,-0.28765553255621995,-0.5184652805329821,0,0.1892650230875006,3.3014847236092354e-07,0.04645688444315845,0.006148049409281432,1980.3851533995748,96,Minimization exited successfully.
910,Unknown,0,0.149071,53608.90845359843,3.08847453160683e-05,0.8123167377068118,0.26136389931005194,0,0.6330279104950023,1.000192166696678,1.0594805540002181,1.0001692598173002,488.9574693627323,79,Covariance may not be accurate.
911,zSNIa,0,0.207264,53621.825415027044,1.3393682895292252e-05,-0.7314175189560848,0.24726171038090444,0,0.6913974263916316,8.151236396927473e-07,0.6612943009253621,0.04987367753289529,92.53821514582467,89,Minimization exited successfully.
912,Variable,1,0.4447915999339288,53674.810606647035,2.2853472215586475e-06,19.985933958167188,0.2670514999107539,0.022247943980270746,1.5629799299313163,3.252967282165556e-07,5.252671208759911,0.23619362174545522,126.98189598598728,42,Minimization exited successfully.
913,Variable,0,0.355451,53683.41275965756,1.794627000762485e-05,7.250058767243822,0.022505675405971128,0,0.3081706629563996,4.6279497972719116e-07,0.4479626671947257,0.013679036910236433,3952.2891984951734,102,Minimization exited successfully.
