SURVEY: SDSS   
SNID:   50991   
IAUC:    NULL 
PHOTOMETRY_VERSION: 91bg 
SNTYPE:  100 
FILTERS: gri 
RA:      -41.926510  deg 
DECL:    -0.114742  deg 
PIXSIZE:  0.4000  arcsec 
CCDNUM: 0  
FAKE:    2   (=> simulated LC with snlc_sim.exe) 
MWEBV:       0.0860    MW E(B-V) 
MWEBV_ERR:   0.0138    error on MWEBV 
REDSHIFT_HELIO:   0.211987 +- 0.000500  (Helio, z_best) 
REDSHIFT_FINAL:   0.210699 +- 0.000500  (CMB) 
REDSHIFT_STATUS:  from Host Galaxy (Unconfirmed SN)

VPEC:         0.00  # v_pec correction
VPEC_ERR:     0.00  # error on above  
PEAKMJD:   53621.375 

HOSTGAL_OBJID:    -9  
HOSTGAL_PHOTOZ:   -9.0000  +- -9.0000 
HOSTGAL_SPECZ:    0.0000  +- 0.0000 
HOSTGAL_SNSEP:    -9.000    # arcsec 
 

SIM_MODEL_NAME:  SIMSED.91bg 
SIM_MODEL_INDEX:  7 
SIM_TYPE_INDEX:   0 
SIM_TYPE_NAME:    UNKNOWN 
SIM_NON1a:      0   (NONIA index) 
SIM_COMMENT:  SN Type = UNKNOWN , MODEL = SIMSED.91bg  
SIM_LIBID:  794  
SIM_NGEN_LIBID:  1  
SIM_NOBS_UNDEFINED:  0  
SIM_REDSHIFT_HELIO:  0.21166  
SIM_REDSHIFT_CMB:    0.21037  
SIM_REDSHIFT_HOST:   0.21166  
SIM_VPEC:  0.0 (km/sec) 
SIM_HOSTLIB_NPAR: 0 
SIM_DLMU:      40.0815  mag   [ -5*log10(10pc/dL) ]
SIM_LENSDMU:   0.0000  mag 
SIM_RA:        -41.926510 deg  
SIM_DECL:      -0.114742 deg  
SIM_MWRV:    3.100   (MilkyWay RV) 
SIM_MWEBV:   0.0570   (MilkyWay E(B-V)) 
SIMOPT_MWCOLORLAW:  94   (MW color-law option) 
SIMOPT_MWEBV:       1   (modify MWEBV_SFD)
SIM_MAGSMEAR_COH:    0.000  
SIM_GALFRAC:  -9.000 -9.000 -9.000  (gri F_gal/F_SNpeak for PSF=1'')
SIM_PEAKMAG:   23.60  22.04  21.55  (gri obs)
SIM_EXPOSURE:     1.0    1.0    1.0  (gri obs)
SIM_PEAKMJD:   53620.687500  days 
SIM_SALT2x0:   9.2771e-17   
SIM_SEARCHEFF_MASK:  5  (bits 1,2=> found by software,spec) 
SIM_SEARCHEFF_SPEC:  0.1495  (spectro-search efficiency (ignores pipelines)) 
SIM_TRESTMIN:     2.06   days 
SIM_TRESTMAX:    68.03   days 
SIM_RISETIME_SHIFT:   0.0 days 
SIM_FALLTIME_SHIFT:   0.0 days 

SIMSED_NPAR: 2 
SIMSED_PARAM(stretch):  0.990025 
SIMSED_param(color):  0.550032 



# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 63 
NVAR: 9 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR PHOTFLAG   ZPT  PSF  SIM_MAGOBS
OBS:  53623.184  g  82N   2.4603e+00   1.485e+01    0  28.460    1.08  23.7507 
OBS:  53623.184  r  82N   1.4551e+02   2.187e+01    0  28.200    0.96  22.0015 
OBS:  53623.184  i  82N   2.5466e+02   3.116e+01    0  27.920    0.87  21.4764 
OBS:  53626.168  g  82N   3.1974e+01   2.368e+01    0  28.510    1.00  24.1141 
OBS:  53626.168  r  82N   1.2432e+02   2.834e+01    0  28.220    0.92  22.1390 
OBS:  53626.168  i  82N   2.2113e+02   3.610e+01    0  27.920    0.88  21.5070 
OBS:  53628.156  g  82N  -3.2092e+01   5.711e+01    0  28.350    1.62  24.4407 
OBS:  53628.156  r  82N   1.2800e+02   5.965e+01    0  28.170    1.65  22.3265 
OBS:  53628.156  i  82N   1.9902e+02   6.412e+01    0  27.880    1.50  21.5722 
OBS:  53635.164  g  82N  -1.3868e+01   1.897e+01    0  28.560    1.14  25.2944 
OBS:  53635.164  r  82N   7.4822e+01   2.218e+01    0  28.230    0.78  22.9871 
OBS:  53635.164  i  82N   1.5279e+02   2.955e+01    0  27.950    0.76  22.0564 
DETECTION:  3 obs satisfy gr+ri+gi  at MJD_TRIGGER=53635.1640 
OBS:  53637.156  g  82N  -5.5081e+00   1.841e+01    0  28.490    1.68  25.4078 
OBS:  53637.156  r  82N   9.3220e+00   2.793e+01    0  28.200    1.50  23.1112 
OBS:  53637.156  i  82N   1.6912e+02   4.165e+01    0  27.900    1.43  22.1879 
OBS:  53644.148  g  82N   6.2814e+00   1.355e+01    0  28.570    1.14  25.8143 
OBS:  53644.148  r  82N   2.2133e+01   2.058e+01    0  28.260    0.95  23.5449 
OBS:  53644.148  i  82N   4.9910e+01   3.034e+01    0  27.970    0.87  22.6545 
OBS:  53654.184  g  82N  -1.1060e+01   2.131e+01    0  28.520    1.04  26.2699 
OBS:  53654.184  r  82N  -5.6648e+00   2.595e+01    0  28.240    0.93  24.1556 
OBS:  53654.184  i  82N   5.8911e+01   3.451e+01    0  27.960    0.84  23.2709 
OBS:  53656.129  g  82N  -2.9604e+01   4.700e+01    0  28.560    1.71  26.3186 
OBS:  53656.129  r  82N  -2.3148e+01   5.099e+01    0  28.250    1.58  24.2179 
OBS:  53656.129  i  82N   1.3130e+01   6.245e+01    0  27.960    1.59  23.3581 
OBS:  53665.121  g  82N   1.5067e+01   2.238e+01    0  27.700    1.04  26.4882 
OBS:  53665.121  r  82N  -2.8638e+01   5.555e+01    0  26.930    0.87  24.4737 
OBS:  53665.121  i  82N   9.7826e+01   7.553e+01    0  26.620    0.82  23.7452 
OBS:  53668.133  g  82N  -3.2024e+00   1.612e+01    0  28.570    1.61  26.5006 
OBS:  53668.133  r  82N  -4.9951e+00   2.871e+01    0  28.260    1.54  24.5568 
OBS:  53668.133  i  82N   6.8982e+01   4.503e+01    0  27.980    1.46  23.8702 
OBS:  53670.137  g  82N  -8.4757e-01   1.717e+01    0  28.530    1.72  26.5430 
OBS:  53670.137  r  82N   4.6979e+00   2.660e+01    0  28.240    1.49  24.5994 
OBS:  53670.137  i  82N   6.7072e+01   3.969e+01    0  27.960    1.31  23.9390 
OBS:  53673.105  g  82N  -8.5517e+00   1.360e+01    0  28.550    1.14  26.6114 
OBS:  53673.105  r  82N   8.8843e+00   2.262e+01    0  28.250    1.02  24.6519 
OBS:  53673.105  i  82N   5.0651e+01   3.415e+01    0  27.960    1.00  24.0086 
OBS:  53675.102  g  82N   8.2770e-01   1.340e+01    0  28.560    1.12  26.6521 
OBS:  53675.102  r  82N   3.0938e+01   2.548e+01    0  28.250    1.33  24.6965 
OBS:  53675.102  i  82N   1.3264e+01   3.603e+01    0  27.980    1.19  24.0604 
OBS:  53677.125  g  82N   9.3232e+00   1.710e+01    0  28.340    1.47  26.6922 
OBS:  53677.125  r  82N   1.2949e+01   2.444e+01    0  28.160    1.14  24.7407 
OBS:  53677.125  i  82N   3.8759e+01   3.417e+01    0  27.890    1.00  24.1123 
OBS:  53680.109  g  82N  -1.1767e+01   1.467e+01    0  28.560    1.27  26.7576 
OBS:  53680.109  r  82N  -2.3679e+01   2.129e+01    0  28.250    0.99  24.8071 
OBS:  53680.109  i  82N  -1.0699e+00   3.142e+01    0  27.970    0.95  24.1883 
OBS:  53686.180  g  82N  -3.6755e+01   7.627e+01    0  28.430    2.20  26.8798 
OBS:  53686.180  r  82N  -1.5033e+01   6.450e+01    0  28.190    1.92  24.9391 
OBS:  53686.180  i  82N  -2.5251e+01   8.247e+01    0  27.910    1.98  24.3440 
OBS:  53693.113  g  82N   4.1987e+01   2.854e+01    0  28.530    1.42  27.0196 
OBS:  53693.113  r  82N   4.3265e+01   3.900e+01    0  28.240    1.57  25.0911 
OBS:  53693.113  i  82N   7.5545e+00   4.425e+01    0  27.960    1.38  24.5225 
OBS:  53698.109  g  82N  -2.1273e+00   1.669e+01    0  28.520    1.60  27.1178 
OBS:  53698.109  r  82N   1.1421e+01   2.479e+01    0  28.230    1.35  25.2005 
OBS:  53698.109  i  82N  -1.6153e+01   3.702e+01    0  27.950    1.27  24.6509 
OBS:  53699.133  g  82N  -3.3153e+01   1.758e+01    0  28.490    1.63  27.1383 
OBS:  53699.133  r  82N   3.5679e+01   2.761e+01    0  28.210    1.40  25.2230 
OBS:  53699.133  i  82N   5.2403e+01   4.034e+01    0  27.940    1.26  24.6775 
OBS:  53702.109  g  82N   1.6291e+01   2.070e+01    0  28.510    2.02  27.1986 
OBS:  53702.109  r  82N  -1.3358e+01   3.884e+01    0  28.230    2.10  25.2883 
OBS:  53702.109  i  82N   1.2672e+01   6.259e+01    0  27.950    2.13  24.7538 
OBS:  53703.117  g  82N   9.2553e+00   2.346e+01    0  28.500    2.23  27.2192 
OBS:  53703.117  r  82N  -3.5049e+01   4.033e+01    0  28.220    2.12  25.3107 
OBS:  53703.117  i  82N  -5.1393e+01   6.281e+01    0  27.940    2.16  24.7794 
END_PHOTOMETRY: 
