cid,class,z,fit_z,t0,x0,x1,c,chi,dof,message
1122,Variable,1,0.47225612857651683,53628.82636834505,4.068981114707495e-06,46.81276012148936,-0.24356840965809945,124.65554954453712,31,Minimization exited successfully.
1123,Variable,0,0.267605,53707.39032141544,1.5162827468648031e-05,0.833692295990457,-0.14207481500749305,1507.5836652660312,86,Minimization exited successfully.
1126,Unknown,0,0.115166,53613.37992907876,3.42338088005269e-05,-2.8164120689407466,0.2962208641356225,148.4371191804405,68,Covariance may not be accurate.
1127,Unknown,0,0.077374,53648.19648360556,8.35838625725741e-06,1.7967305354241445,1.548799818733978,1963.4891342546948,67,Minimization exited successfully.
1128,Variable,1,0.4099477091125898,53644.57287084068,1.6717467144800723e-06,104.82302687878966,0.3685630823984829,231.80184220675932,33,Minimization exited successfully.
1129,Variable,1,0.480850659090217,53674.330770024826,4.664000270842146e-06,8.612060082871864,-0.3118285971424721,95.24012732359618,33,Minimization exited successfully.
1130,Variable,1,0.5252870476883086,53674.01259124895,2.744026228776423e-05,10.509423503789348,0.7766376870293766,2916.3020794591894,33,Minimization exited successfully.
1131,zSNII,0,0.17379,53636.30667364488,4.559060825844154e-06,9.54927401282209,0.3318112766075505,98.12438513670111,72,Minimization exited successfully.
1132,Variable,0,0.359774,53678.940227838226,1.7615014987995427e-05,0.5828779546958612,-0.3866531081171353,2594.4150295124373,91,Minimization exited successfully.
1135,AGN,0,0.229893,53673.03323610859,2.2571910830000498e-05,11.529468942633889,0.16715108217820804,2261.6006681998624,75,Minimization exited successfully.
1136,Variable,0,0.11268,53678.73728171803,3.01665451716554e-05,5.913738869226849,0.362395965645412,6540.6518672939455,76,Minimization exited successfully.
1137,Variable,0,0.740201,53722.61453851096,3.526319573131319e-05,0.6870502479741166,-0.4306166601715159,8348.711390316012,76,Minimization exited successfully.
1138,AGN,0,0.335599,53638.36802179826,5.6162615069770676e-06,20.750321651613266,0.0004120886922222472,419.2527156272264,96,Minimization exited successfully.
1139,Variable,1,0.5322523064366933,53684.59491814171,1.1731391195280998e-05,6.848843139162898,0.21373571923412393,1070.1966693101795,37,Minimization exited successfully.
1141,Variable,1,0.47891212826242313,53626.30834631998,5.946884172944221e-06,22.22599669483616,0.10914283744444385,274.4257153710964,27,Minimization exited successfully.
1143,Variable,1,0.5162180799894792,53658.88688329051,4.722561182545594e-06,21.74997068933441,0.3138011249645165,241.44322571100776,35,Minimization exited successfully.
1145,Variable,0,0.085492,53643.91978028729,4.4809016101202095e-06,-17.464693804529784,0.053144083578532,223.78855775022484,76,Minimization exited successfully.
1147,Unknown,1,0.17496922290862116,53622.51417547369,1.629999434567356e-05,4.728898652489306,-0.043830296638754276,36.721373700011135,32,Covariance may not be accurate.
1148,Variable,1,0.4576119546848672,53682.050354891406,8.162208018488052e-06,8.636331811071031,0.3285776148129469,381.83695078069115,33,Minimization exited successfully.
1149,Variable,1,0.5245457106307367,53683.92370247071,1.0285399178443081e-05,6.315801226257716,-0.06000743787880992,600.2585105407707,33,Minimization exited successfully.
1150,zSNII,0,0.458071,53683.15528618281,4.507522299356204e-06,0.17237220635212264,-0.2768377040740228,202.39170837738328,91,Minimization exited successfully.
1151,Unknown,0,0.36284,53618.96261333101,1.3765332735647816e-05,0.13416404702329202,-0.16011188669344079,77.81683646508992,76,Minimization exited successfully.
1152,Variable,0,0.451066,53638.54814707544,1.847550462327077e-05,0.5432010640164262,-0.37560653158240936,1926.070733030918,76,Minimization exited successfully.
1153,Unknown,0,0.339869,53630.94193443435,7.83618856018344e-06,5.72692278266611,0.4146987050351053,90.7864788191628,76,Minimization exited successfully.
1155,AGN,0,0.345122,53681.48158356882,6.404641765966016e-06,3.96936159868985,-0.037682117687649654,393.068797051658,91,Minimization exited successfully.
1158,zSNIa,0,0.411625,53627.485159296244,8.023996067631773e-06,-4.050976535573808,0.03341282756986959,66.12268337039644,76,Minimization exited successfully.
1159,Variable,1,0.5061220222572174,53675.09361446666,4.66382580999562e-06,10.445988691961551,-0.18445637884840102,77.3972906814621,27,Minimization exited successfully.
1161,Variable,0,0.05328,53678.38332894775,0.00024216836090228718,3.781347159669637,0.16383854865020805,109466.74554376095,60,Minimization exited successfully.
1162,AGN,0,0.859509,53649.72540149648,3.997961152536959e-06,27.866957532431286,-0.3417218368946137,473.1957891645598,44,Minimization exited successfully.
1163,Variable,0,0.322689,53657.69291310704,1.6940316763287963e-05,8.721852712143196,-0.11077274367531927,947.3735340504802,76,Minimization exited successfully.
1164,pSNII,1,0.32628180133363494,53641.16267675774,1.3719393852002973e-05,19.894976427140623,0.09208736015362362,273.4779584902826,29,Minimization exited successfully.
1166,SNIa,0,0.382077,53631.348981091316,9.335732680848773e-06,1.6771094494935095,-0.010531481781054128,53.064719922892294,81,Minimization exited successfully.
1168,pSNII,1,0.4233938905047546,53643.605726103095,8.799751414291654e-06,10.293619822913783,-0.14863522812829272,40.615841031302494,29,Minimization exited successfully.
1170,Unknown,0,0.329974,53609.84277362148,5.926801622365662e-06,11.49392912396461,0.30942918648002044,101.29538040302987,81,Minimization exited successfully.
1171,Variable,1,0.5829707004528537,53675.61996248318,6.8421753992588945e-06,12.146706596330665,0.36266159830168526,198.1778382738317,27,Minimization exited successfully.
1173,pSNII,1,0.249515991014549,53637.801117210234,4.238519910546502e-06,15.69347238271215,-0.051416574315597575,28.87859092224067,29,Minimization exited successfully.
1176,zSNII,0,0.707338,53681.462141182885,6.046865806757546e-06,1.3110312344900137,-0.3309727263117668,462.0732049080025,64,Minimization exited successfully.
1177,Variable,1,0.18922204294976067,53671.966904026456,8.543296507046086e-06,12.679023136083078,0.4282168482234757,381.1197154125526,29,Minimization exited successfully.
1179,AGN,0,0.237163,53656.75233638763,2.966969955679279e-05,21.409672138829855,0.039479293331182795,8786.653753630342,81,Minimization exited successfully.
1181,Unknown,0,0.60403,53662.54325909328,6.515597550079935e-06,2.091765945610289,-0.4032866791934944,516.5540465088847,68,Minimization exited successfully.
1182,Variable,1,0.42706614762339784,53660.70148730719,7.5093548761770475e-06,17.27450273404694,0.5771532356076363,491.2584789230824,31,Minimization exited successfully.
1183,Variable,0,0.382523,53674.56795922457,6.857517413884746e-06,13.180378828534165,-0.17858065224878747,666.49199784134,86,Minimization exited successfully.
1184,zSNII,0,0.55031,53679.71481181386,3.762444962665968e-06,9.90973603714872,-0.3612793281847962,453.78936772949004,64,Minimization exited successfully.
1185,Variable,0,0.42512,53661.6856710979,4.958852884272738e-06,24.139190557013425,-0.02620664498657453,657.1036127282107,86,Minimization exited successfully.
1186,Variable,1,0.486461355400573,53674.68484790651,1.2394668994162437e-05,14.2517062006115,-0.21558965188455528,1278.8364944046048,33,Minimization exited successfully.
1187,Variable,0,0.135793,53637.08354311007,2.858817722169201e-05,6.223349327647653,0.30443904155730395,2244.2403614325876,71,Minimization exited successfully.
1188,Variable,0,0.085023,53631.05632294941,6.15247822549065e-05,-4.855732092295822,-0.2925169449360627,2380.942244371018,72,Minimization exited successfully.
1189,AGN,0,0.491491,53684.02720370103,2.6920075293995065e-05,0.49793522078107777,-0.3385788587211428,5262.61754417092,87,Minimization exited successfully.
1190,pSNII,1,0.1762269881586762,53636.5486234721,6.473413969912632e-06,13.70165863917022,0.07434747631600623,152.23978271828838,33,Minimization exited successfully.
1191,Unknown,1,0.4923379350332373,53622.69235769707,6.1047882540113404e-06,2.3845081388995446,0.1639628498300706,42.31824981781121,31,Covariance may not be accurate.
1192,Variable,1,0.511961746151842,53667.58993776017,3.8708743027669975e-06,17.730296431548137,-0.12282724306934306,90.20438367619609,35,Minimization exited successfully.
1193,AGN,0,0.423747,53664.20788330179,1.1400626216335308e-05,14.079755578138172,-0.030063042999387272,1963.0374857901252,96,Minimization exited successfully.
1195,Variable,0,1.44475,53684.55490304603,5.388047099418474e-06,0.28802974700675044,-0.30802365311110064,191.33629874264926,53,Minimization exited successfully.
1197,Variable,1,0.3353172590848268,53643.76557680543,6.785891275167807e-06,30.50027011044981,0.10418231410082193,482.73387045984066,33,Minimization exited successfully.
1198,zSNII,0,0.119688,53636.05642244745,4.0753555642031305e-06,6.074038138786188,1.2225150519303938,239.3186425069979,68,Minimization exited successfully.
1199,pSNII,1,0.5369481429660645,53658.07395157862,4.0576702652288515e-06,7.686525555500479,-0.06376985514949476,77.23219900842972,33,Minimization exited successfully.
1203,Variable,1,0.1796892961232932,53657.31970275291,5.512567693529879e-06,19.30130986957456,0.312099147101587,275.78990474480247,33,Minimization exited successfully.
1205,Variable,1,0.5954065499657644,53628.48048267965,5.123921274783796e-06,-0.23012287465341832,0.6057840517182,39.262090007814436,46,Minimization exited successfully.
1206,Variable,0,0.462299,53675.18026084524,3.08284112525392e-05,17.76057490441698,-0.09920845367378614,33628.43431245885,111,Minimization exited successfully.
1208,Variable,0,0.186312,53629.62569131763,2.4823192478273804e-05,-6.879054236168241,0.1389463293970972,2713.7639192153947,92,Minimization exited successfully.
1209,Unknown,0,0.242036,53619.27724619099,2.078496817170469e-05,0.48176281349809413,0.025195241099850663,105.99791207256668,116,Minimization exited successfully.
1210,pSNII,1,0.30307514066501134,53640.20684646886,4.7590404415641436e-06,11.440358014957239,-0.059062499412263623,62.14277389423872,43,Covariance may not be accurate.
1214,zSNIa,0,0.264749,53612.01143787621,1.637675076817347e-05,0.5933919218333196,-0.5304171481344716,122.66182735106362,116,Minimization exited successfully.
1222,Variable,1,0.40476596455901015,53644.11950687405,4.3567152878421195e-06,17.90943473823874,0.4345405341037685,167.5140131392318,41,Minimization exited successfully.
1223,Unknown,0,1.2785,53666.35414210029,5.814781341372751e-06,1.368440844953511,-0.32045511707555024,360.97793183394856,41,Minimization exited successfully.
1225,Unknown,1,0.6380230861441031,53605.40030541667,1.3392513032306641e-05,4.729761068426606,0.15548590115151242,57.045688735957675,45,Covariance may not be accurate.
1226,Variable,0,0.198337,53622.976704224195,1.3759625359604451e-05,-13.763784195143616,0.08011494902050255,960.9794314033072,96,Minimization exited successfully.
1229,pSNII,1,0.5214940396111616,53685.52842640588,3.814288860581711e-06,8.509231791652068,-0.24994853754184984,204.3846508790543,45,Minimization exited successfully.
1232,Variable,1,0.43342548661653735,53673.01505424604,3.783462226010788e-06,13.107351802118364,0.5631974457569469,222.86996982628193,49,Minimization exited successfully.
1237,pSNII,1,0.32033257511569524,53658.47490236867,5.00327812189262e-06,16.876546294310067,-0.12479598443042343,140.1108802976046,41,Minimization exited successfully.
1239,Variable,1,0.2959189125917871,53638.823755289406,5.158106380102178e-06,18.45929737241826,-0.10697025707804084,91.448922528232,41,Minimization exited successfully.
1241,SNIa,0,0.08979,53635.319132565564,0.00011880964933969639,-0.5211954832430388,0.10649437196847167,482.5734915532574,76,Minimization exited successfully.
1242,Variable,1,0.6469981975091104,53647.5132128965,3.4835068103045546e-06,27.857433789088134,0.07114506412452051,226.628964860307,41,Minimization exited successfully.
1243,Unknown,0,0.198426,53614.25246974759,1.3217171631795172e-05,2.2086864369196655,0.20048893994403066,96.751133654813,72,Minimization exited successfully.
1246,Variable,1,0.34689947972730556,53608.869010082206,9.789947611815865e-06,1.028705365994122,0.0731181082731685,171.1290151408525,31,Covariance may not be accurate.
1248,Unknown,0,0.783445,53652.59559039889,9.614868523558487e-06,0.7021142419408034,-0.4236211491704392,562.972996973331,68,Minimization exited successfully.
1250,Variable,1,0.5910638936836675,53674.395327313956,8.375048305947628e-06,11.146236519735133,0.17349830245297093,625.4723259927739,31,Minimization exited successfully.
1251,zSNII,0,0.179133,53642.441206633644,5.217843308803466e-06,12.278270381703829,0.5044477871082402,288.3332628555355,87,Minimization exited successfully.
1253,SNIa,0,0.263071,53634.380467367635,1.7912537083423112e-05,-0.8927184087196401,-0.06768269856011118,71.91206531275219,86,Minimization exited successfully.
1254,Variable,1,0.4493300645455204,53674.51051932557,7.2203471658367136e-06,11.220720713560992,0.13353014645709987,394.2331024443831,33,Minimization exited successfully.
1255,Variable,1,0.39881498787645714,53656.17187919794,6.833236967431261e-06,19.298267102055725,0.42888617419361574,571.2628071979263,35,Minimization exited successfully.
1256,Variable,1,0.6231873808699526,53644.49528888646,4.2639817149477804e-06,16.621877108039143,0.017877015566642698,125.18569597157281,35,Minimization exited successfully.
1257,pSNII,1,0.17476263618170154,53639.68025418492,7.89491317675492e-06,11.860988295782757,0.0008211193073286815,76.75165961516005,33,Minimization exited successfully.
1258,Variable,1,0.3260477169006351,53642.21859685609,5.88193873994569e-06,19.36940117491564,-0.17611339105940196,97.61967609582727,35,Minimization exited successfully.
1259,Variable,1,0.685817912750156,53663.98294825631,4.69328544685356e-06,13.441856059279118,0.002812970240510358,245.39111545098262,47,Minimization exited successfully.
1260,Variable,0,0.664633,53678.09657713379,1.8084456329503317e-05,2.0650396601516756,-0.32997274447410696,3014.499878954989,71,Minimization exited successfully.
1262,Variable,1,0.18109577128619622,53658.361034543894,8.943617503968032e-06,12.615133154498091,0.21213689731765129,422.7314172291091,43,Minimization exited successfully.
1264,Variable,0,0.250549,53678.6110385487,1.7652115283427976e-05,7.458297314674436,-0.05101293247593791,1961.560921468015,86,Minimization exited successfully.
1265,Variable,1,0.5941955813196819,53646.145105614545,1.7650641349121263e-06,60.061682273248486,0.5010516446133547,207.85860681706936,33,Minimization exited successfully.
1266,Variable,1,0.31593112933622625,53661.43636342685,6.491135200356351e-06,15.831630232223603,-0.06498590582113602,524.021126892573,89,Minimization exited successfully.
1268,Variable,1,0.4555872663144731,53642.30382104888,3.2801847091926135e-06,7.467630517756539,-0.19533874377592475,86.14296555243227,47,Minimization exited successfully.
1271,AGN,0,0.540634,53680.506107895264,9.069809492800593e-06,10.306467957851002,-0.3251230053604281,1385.050376711687,72,Minimization exited successfully.
1273,Variable,0,0.214713,53639.48958971761,4.713991934887475e-05,10.78505152999756,0.07051323862254631,6110.173865739809,91,Minimization exited successfully.
1276,Variable,1,0.5964648902859508,53647.525031673744,3.7246776449639107e-06,20.05794632395866,0.27323218824330453,153.0172867188886,43,Minimization exited successfully.
1277,Unknown,0,0.144733,53597.93845016457,2.6064526245037808e-05,-0.024770930435124128,0.2452792109445164,192.88033564330874,71,Covariance may not be accurate.
1278,AGN,0,0.271673,53680.25074873858,7.471834266902639e-05,8.311819948558146,-0.03774667906019052,14886.247410434367,91,Minimization exited successfully.
1279,Variable,1,0.34550613382898904,53637.14907258441,9.995374540385948e-06,9.144998569165901,-0.542406833333229,51.190915512279844,27,Minimization exited successfully.
1281,Unknown,0,0.290829,53670.910885695,1.3931480332692482e-05,9.416078954435259,0.30910817042149885,2412.67777312627,90,Minimization exited successfully.
1282,pSNIa,1,0.5769837792435102,53625.07027224762,5.028906962144566e-06,1.006509863369626,-0.5540734330585501,48.965390579144355,31,Minimization exited successfully.
1283,Variable,1,0.5489511628616648,53683.35462847649,8.124898727990864e-06,6.472553059412195,0.2736173404716588,584.0547380692749,43,Minimization exited successfully.
1285,pSNIa,1,0.5774026457599502,53615.515823884474,8.64379302486306e-06,5.958015649120075,0.15682337059180715,18.21088000856936,31,Minimization exited successfully.
1288,AGN,0,0.119907,53644.131548677535,3.386727263072012e-05,9.419159048412764,0.03907355983885179,3152.946550710047,68,Minimization exited successfully.
1291,pSNII,1,0.40847904946304764,53644.83981966172,1.4019624997885291e-06,48.26731080193375,0.9604791189105705,47.255181047725344,33,Minimization exited successfully.
1293,Unknown,0,0.98224,53589.53464898863,3.3087714293442825e-05,0.05975301915884038,-0.5636704877855043,294.18299233162224,56,Minimization exited successfully.
1294,AGN,0,0.20665,53600.68609481945,8.945341463342757e-05,-1.710092902859803,-0.4327335217542906,684.3931249620462,72,Minimization exited successfully.
1295,Variable,1,0.3409953639538178,53642.692586804515,8.074114638159587e-06,25.306539421278693,0.06631869919798228,184.9140328489238,33,Minimization exited successfully.
1296,Unknown,1,0.5746295882844492,53629.23553373738,3.241749605934341e-05,0.2625316683987918,0.22011910170614934,166.935184322378,35,Minimization exited successfully.
1297,AGN,0,0.335063,53724.15882131113,9.245429307765982e-08,3591.5238399504087,-0.36572122798815754,5605.723192410763,90,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1298,Unknown,0,0.22649,53607.82460417606,2.9646471597196865e-05,-0.5028139965596294,-0.1299149387926532,614.0871051741594,190,Covariance may not be accurate.
1300,Variable,1,0.5125783305242565,53671.70775528309,8.010199110841982e-06,14.209090636364625,0.14229682246088307,646.2668419048215,35,Minimization exited successfully.
1301,Variable,1,0.494887338284632,53606.43877857842,3.620077001140776e-06,29.55194522524316,1.1623225297483117,403.1985190011966,33,Minimization exited successfully.
1302,pSNIa,1,0.49834889606094657,53621.470988250025,3.7359523850207786e-05,2.816616515738303,0.10819150134601571,104.4085452842582,45,Covariance may not be accurate.
1303,Variable,0,0.26569,53668.143434719655,1.1722774501908671e-05,9.151478263867606,-0.13828359790935674,940.2235447793988,96,Minimization exited successfully.
1304,Variable,1,0.643514436124165,53646.301460535266,2.1332618920074363e-06,61.74946809654162,0.07485078187362362,244.2679772306403,33,Minimization exited successfully.
1305,Variable,0,0.09786,53674.17593522135,1.1839482175631926e-05,6.0685932112598735,0.5908748879818431,1984.5231914035326,72,Minimization exited successfully.
1306,Variable,1,0.31004951716853424,53643.6158664144,9.323753617994752e-06,22.999804532868666,0.07099978961091881,493.2640250903523,35,Minimization exited successfully.
1307,Variable,1,0.5968665687146086,53646.69611505438,6.542367968997741e-06,20.45738926270224,0.32644213339797495,388.52265189439356,35,Minimization exited successfully.
1308,Variable,0,1.65378,53686.88393373183,6.089444927082571e-06,0.48316078282140473,-0.26219012769965094,368.1799196617779,56,Minimization exited successfully.
1309,Variable,1,0.5941054533918245,53643.270794760814,4.415053452838338e-06,3.686653911283479,-0.0807617469285189,85.715011589158,35,Minimization exited successfully.
1311,Unknown,0,0.261826,53619.25516864106,7.531378795804023e-06,-3.4750465419504546,-0.18490889582783335,238.43953489140966,96,Minimization exited successfully.
1312,Variable,1,0.47065834364906267,53656.355788373636,3.333427661183907e-06,23.354679301670018,0.1237507555327599,150.6554503101454,35,Minimization exited successfully.
1313,Variable,1,0.7247140091680002,53668.55918156468,3.999908520117244e-06,10.604846229268668,0.08883810221395673,247.4848760843323,85,Minimization exited successfully.
1314,Variable,1,0.5430774058422755,53661.58952039458,7.416743911613709e-07,104.01639379118699,1.6060429621433194,251.73642394783587,35,Minimization exited successfully.
1315,pSNII,1,0.20459112979600058,53631.87946928168,4.153324476109824e-06,9.654965521340031,0.15425267799017253,21.12912209258856,35,Minimization exited successfully.
1316,SNIa,0,0.217109,53620.35078286793,2.3055519745452557e-05,0.24460788405262807,-0.03031722400468372,121.18228382576153,96,Minimization exited successfully.
1317,Variable,1,0.3261069811877182,53668.740985821576,1.7728967508319297e-05,12.956579377262239,-0.2573806914607347,776.8468384718747,34,Minimization exited successfully.
1319,Variable,1,0.5262069070512797,53683.98193025839,8.54650183954921e-06,7.9606272990175535,0.10025731670059185,565.5343804475947,37,Minimization exited successfully.
1322,Variable,1,0.6661467496708363,53646.10578726722,2.071088172026101e-06,37.792350223900534,0.17428593364382747,148.22681151129288,43,Minimization exited successfully.
1324,Unknown,1,0.45886858639747097,53624.44720920299,1.434854003356108e-05,3.4856204107274267,0.3744017081074257,124.81103646260564,41,Covariance may not be accurate.
1325,Variable,1,0.4050402139732456,53643.08723471521,2.7698532266935064e-06,26.461031593638907,0.3935918820808866,108.1944552533266,35,Minimization exited successfully.
1327,pSNII,1,0.5941507472883785,53648.12560150148,3.030030068490944e-06,17.298666856462763,0.2821955781346898,74.46266359248793,35,Minimization exited successfully.
1328,Variable,1,0.20653013529728212,53639.85009212232,5.9679247373450595e-06,9.415893277419247,0.25078767831226145,59.72238019099201,37,Covariance may not be accurate.
1329,Unknown,0,0.089122,53600.915884890244,3.2608072612958496e-05,-1.7785393997076355,0.474365922976268,420.40276252593884,76,Minimization exited successfully.
1330,Unknown,1,0.6276439020096453,53647.361319510834,3.4417538118673567e-06,28.674449793926986,0.09677919705293662,349.52977341286197,35,Minimization exited successfully.
1331,Variable,0,0.003795,53671.73129654852,6.1156007362192245e-06,10.958145004438162,0.1252515376119147,265.4519449972356,88,Minimization exited successfully.
1333,Variable,1,0.5924643426696143,53645.93614490208,5.388761160562241e-06,14.12815426600441,0.5295362080265886,153.68597733862623,37,Minimization exited successfully.
1334,AGN,0,0.431265,53633.60826529174,1.913323670986334e-05,33.46023578243455,0.07112654910060186,11780.614835317538,95,Covariance may not be accurate.
1335,Variable,1,0.3283739615997809,53655.640825357754,9.455637261725413e-06,22.454850908710355,-0.08377551545875501,484.7083355239632,35,Minimization exited successfully.
1336,Variable,1,0.4023573809662739,53657.29022944451,3.86001535565332e-06,20.00342486988319,0.6698261111628967,200.0342882781111,35,Minimization exited successfully.
1337,pSNII,1,0.4080041285216988,53644.623926109125,5.008477135117306e-06,18.954739371576714,-0.09256325989072131,91.82085012844121,35,Minimization exited successfully.
1338,Variable,1,0.33187940193157595,53640.345683442596,4.312299663640878e-06,12.398973841956174,-0.16695985007885597,139.71402354350943,87,Minimization exited successfully.
1339,Variable,1,0.30131928369775224,53640.87742408392,6.745663186052576e-06,14.436630246339526,0.07579633706019508,179.70758803897314,45,Minimization exited successfully.
1341,Variable,1,0.31786911523580547,53643.42177416072,3.4743466362161744e-06,36.09807630933931,0.2516158778245275,180.75020965021076,35,Minimization exited successfully.
1342,pSNIa,1,0.3599221361060432,53632.19273521767,1.1502930783579966e-05,-0.31297037255536525,-0.08787248357059825,20.932185849263753,37,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1344,Variable,0,1.86778,53666.85984398159,3.1301527985209873e-06,0.47227884611773846,-0.5322723827566682,110.92959804249197,34,Minimization exited successfully.
1345,Variable,1,0.4587384335133829,53676.51545996422,3.303220301332106e-06,11.25592845764,0.31931408507878956,147.48454245073574,45,Minimization exited successfully.
1346,Variable,1,0.5600979571394658,53682.42734046086,6.969219279487143e-06,6.4702145282454655,0.2805810782217443,293.4690928637813,35,Minimization exited successfully.
1347,Variable,1,0.41521272763680656,53643.365837990445,4.9862806331960834e-06,15.67052412935387,0.3108809784365004,283.2758049883405,77,Minimization exited successfully.
1349,pSNII,1,0.16027584688216281,53633.39169654482,2.4564592119592945e-06,19.358232927760657,0.21670519265373597,49.05980416708054,45,Minimization exited successfully.
1351,Unknown,0,0.175943,53615.43344686611,2.3032372045868806e-05,-1.2608958041513405,0.1464915130711751,97.66181605597498,68,Minimization exited successfully.
1352,Variable,1,0.5045371883369766,53678.75715823212,5.118962288299657e-06,11.75915201859404,-0.08508776192342915,215.63150359722982,35,Minimization exited successfully.
1353,Variable,0,1.19222,53669.87384586755,8.965779037515173e-06,20.391002264569718,-0.20232186438826838,1326.2083301930809,53,Minimization exited successfully.
1354,zSNIa,0,0.249436,53622.48326048535,9.256852527742119e-06,-0.7071304815158511,0.1828370234123985,79.90497076137669,91,Minimization exited successfully.
1355,pSNII,1,0.3078249640447841,53639.81126148587,8.796520861004159e-06,12.63930932284956,-0.7011083167546707,51.67643155085081,33,Covariance may not be accurate.
1357,Variable,1,0.32679926218238275,53657.22629373806,4.01543107053661e-06,19.546374245818402,0.1489804900339349,127.88870758317877,33,Minimization exited successfully.
1359,Variable,1,0.5254256873806534,53682.132075898786,7.130815163793783e-06,7.97655377602133,0.22996483667323306,237.26547399525074,32,Minimization exited successfully.
1360,Variable,1,0.3900800275998364,53658.19102871296,4.072177117510739e-06,21.203835272774903,0.21188160026713887,165.59556956065836,33,Minimization exited successfully.
1361,Variable,1,0.330541822325071,53658.8231024216,6.752191787302268e-06,34.33721309518195,0.2761696957590094,617.6944871831947,33,Minimization exited successfully.
1363,Unknown,1,0.468501138646604,53673.90908151891,4.8640018897569844e-05,9.605769080967878,-0.1961672059324429,5690.240849859226,33,Minimization exited successfully.
1364,zSNII,0,0.218694,53632.68195308398,1.2955732390853834e-05,6.434207842958415,0.008174256538917802,158.68758988191868,81,Minimization exited successfully.
1367,pSNII,1,0.3122379556154782,53657.243623948176,4.0707766233021134e-06,37.10911817924589,-0.13339149785875778,137.98683904483957,33,Minimization exited successfully.
1369,Variable,1,0.5569728848591758,53673.46836670284,4.668304853283268e-06,12.671558614727665,0.09269811305767608,143.60672340458723,37,Minimization exited successfully.
1371,SNIa,0,0.119343,53633.2629970992,0.00013476845232779895,0.7661288207182854,-0.07377399365699215,503.45060339531653,79,Minimization exited successfully.
1372,zSNII,0,0.068916,53668.689953507586,6.212398308626103e-06,4.861116281933815,1.3132816022974023,2422.093031154435,64,Minimization exited successfully.
1373,AGN,0,0.347318,53672.2034098261,1.2189247087433235e-05,15.274664507038036,-0.14645168203688338,2081.489019641486,94,Minimization exited successfully.
1374,Variable,0,0.206134,53687.05049364909,9.750055709921573e-06,6.822623329168447,0.3257715356945689,488.0075094169288,64,Minimization exited successfully.
1375,AGN,0,0.533692,53661.835380491975,3.155115900660655e-06,10.813239242717579,-0.38318785134844485,241.79437393382335,64,Minimization exited successfully.
1376,Variable,0,0.217061,53640.06502329457,6.598063759982707e-06,10.391253280793048,0.13134768448410436,315.61530704919704,81,Minimization exited successfully.
1377,Variable,1,0.5069081358751933,53684.33889918629,6.00215387367109e-06,10.094332133426759,-0.32497502876839973,298.54981594242406,29,Minimization exited successfully.
1378,zSNIa,0,0.125837,53626.45914230371,8.72212363884489e-06,1.105802036648179,0.5705533059129592,106.35029088392491,72,Minimization exited successfully.
1380,Variable,1,0.315096831097646,53656.63411420773,6.307402959281033e-06,22.992653253578048,0.14830994517599766,287.7649267694287,35,Minimization exited successfully.
1381,pSNII,1,0.30435720876368233,53639.99030049371,3.6895043068313477e-06,16.04626990799829,0.31187247617227093,86.07782275251638,35,Covariance may not be accurate.
1382,Variable,1,0.45974106757559574,53681.0061385957,4.5720402066646786e-06,7.477400600361614,-0.13854070455080908,117.77245170587669,29,Minimization exited successfully.
1383,Variable,1,0.6842078163495177,53662.71591697699,3.3787080708567185e-06,19.54601647404494,-0.13575437616707936,86.1351441739705,29,Minimization exited successfully.
1384,pSNII,1,0.5307949204136229,53686.6978536176,5.013258395267216e-06,4.026625027222514,0.10704308815891919,164.1872167114091,29,Minimization exited successfully.
1385,zSNIa,0,0.336879,53625.60941646212,1.077985561136297e-05,0.4042194564584637,-0.10939231797136408,60.11546950705306,81,Minimization exited successfully.
1386,AGN,0,0.251728,53653.30732679033,7.208541428781979e-05,9.067013885369928,-0.08736230126666225,11068.335839380012,81,Minimization exited successfully.
1388,Variable,0,1.51337,53702.0157344457,1.1235161075962447e-05,0.4794070974173188,-0.36423901069865633,1027.888925876923,53,Minimization exited successfully.
1389,Variable,1,0.356170678007506,53644.454190028264,3.855721229800521e-06,40.043310744493496,-0.061110240280102646,164.02710354352604,29,Covariance may not be accurate.
1390,Unknown,1,0.48227578190379844,53638.59835575818,7.912835068890886e-06,10.901401140369986,0.4566432566957624,45.3876165671241,33,Minimization exited successfully.
1391,pSNII,1,0.33323727596758884,53638.540014652375,4.269568185201138e-06,16.000086654113826,-0.24477450750329668,37.39558380491024,33,Minimization exited successfully.
1392,Variable,1,0.5185301219281838,53684.52599149647,7.792267988801419e-06,5.978651357332631,-0.3043625385558671,183.1570160697226,33,Minimization exited successfully.
1393,Variable,1,0.28558841096099186,53644.25078032315,5.068242652374872e-06,33.392429658778894,-0.022111941803722456,163.44862943588683,32,Covariance may not be accurate.
1394,pSNII,1,0.3037327512262221,53656.949862875415,4.382777100034592e-06,14.403690512194206,-0.1605208308094152,82.00987487671469,35,Minimization exited successfully.
1395,zSNIa,0,0.186404,53622.767509789184,3.1221588716650385e-05,-1.2000781142650778,0.061598217072537716,109.29323006483318,71,Minimization exited successfully.
1396,Unknown,0,0.273094,53617.620839116,1.6925059782383967e-05,3.990440322842678,0.2459224141051149,200.65973238911135,91,Covariance may not be accurate.
