class,cid,num_points_91bg_proj_sdss_u1,num_points_91bg_proj_sdss_u2,num_points_91bg_proj_sdss_u3,num_points_91bg_proj_sdss_u4,num_points_91bg_proj_sdss_u5,num_points_91bg_proj_sdss_u6,num_points_91bg_proj_sdss_g1,num_points_91bg_proj_sdss_g2,num_points_91bg_proj_sdss_g3,num_points_91bg_proj_sdss_g4,num_points_91bg_proj_sdss_g5,num_points_91bg_proj_sdss_g6,num_points_91bg_proj_sdss_r1,num_points_91bg_proj_sdss_r2,num_points_91bg_proj_sdss_r3,num_points_91bg_proj_sdss_r4,num_points_91bg_proj_sdss_r5,num_points_91bg_proj_sdss_r6,num_points_91bg_proj_sdss_i1,num_points_91bg_proj_sdss_i2,num_points_91bg_proj_sdss_i3,num_points_91bg_proj_sdss_i4,num_points_91bg_proj_sdss_i5,num_points_91bg_proj_sdss_i6,num_points_91bg_proj_sdss_z1,num_points_91bg_proj_sdss_z2,num_points_91bg_proj_sdss_z3,num_points_91bg_proj_sdss_z4,num_points_91bg_proj_sdss_z5,num_points_91bg_proj_sdss_z6,z,t0,x0,x1,c,z_err,t0_err,x0_err,x1_err,c_err,chi,dof,message
zSNIa,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,16,0,0.210449,53631.19144027745,2.50998239646674e-05,1.3268519098944849,0.7450788695946399,3.5e-05,1.2723348539111612,1.9283014041337085e-05,0.748495120468645,0.5402523269546335,25.383528344719487,23,Minimization exited successfully.
zSNIa,1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,24,0,0.359187,53606.380091857114,0.0001800739950718935,-3.3226702802796675,-1.37666656021088,2.4e-05,0.6031807230174309,1.0041963560061131,1.6842026425873982,1.0476751057753748,18.558966758022535,28,Covariance may not be accurate.
zSNIa,1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,38,0,0,0.33986,53630.02366384763,3.1191400215598116e-05,-0.3808963114391881,-0.11582963931430919,8.5e-05,1.4788040423190978,1.3973787153017462e-05,1.0444688220172769,0.4083451846645692,73.31852543262976,61,Minimization exited successfully.
zSNIa,1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,18,0,0,0.288787,nan,nan,nan,nan,0.288787,nan,nan,nan,nan,nan,nan,No data points with S/N > 5. Initial guessing failed.
zSNIa,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0.200911,53615.20925843499,0.0010382384568502498,3.1738291695056144,-1.982607986511682,2.2e-05,1.9154632780337124,0.0033357074808412447,1.5597696716769052,2.3277547528191462,24.29742686602479,14,Minimization exited successfully.
zSNIa,1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,45,0,0,0.316373,53630.38715158136,1.98610640553644e-05,-2.792208037396997,0.19712912584550216,0.000119,1.2395433999336092,1.0616308566883838e-05,0.8931387658882342,0.44485100106575265,72.88451629717851,76,Minimization exited successfully.
zSNIa,1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0.475687,nan,nan,nan,nan,0.475687,nan,nan,nan,nan,nan,nan,No data points with S/N > 5. Initial guessing failed.
SNIa,1580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,24,0,0,0,0,0.183217,53633.93797356919,0.0027371131504821365,1.1142948748427544,-2.270836228506261,0.005,0.5160296302201459,0.0012228886068871459,0.40787769497914594,0.3150395424459739,9.341447788384533,14,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
zSNIa,1595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0.212269,53630.42641050698,8.095251144767176e-05,-1.2712710097941116,0.06974212555500904,0.0005,0.78207911359641,6.146831229175158e-05,0.5610955149825513,0.5320646392459552,48.55686099949415,24,Minimization exited successfully.
zSNIa,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,20,0,0.302746,53619.10223437941,1.4629033472045355e-05,-1.7902508059319013,0.5448410336032036,2.8e-05,2.54216928797905,1.1878271083191288e-05,1.790467142684385,0.6552916303828116,21.512041459192364,28,Minimization exited successfully.
zSNIa,1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,20,0,0.275748,53637.36440589578,2.0031737415439965e-05,-0.4961461176970333,0.5139232825221417,2.2e-05,1.1838081428213627,1.3036477687394538e-05,0.93842907529528,0.49967398286325265,22.878170795045712,29,Minimization exited successfully.
SNIa?,1686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,36,0,0,0,0.135049,53629.32139780075,1.2258129751720964e-16,-1.3134649080472807,16.600130814244036,0.0005,0.00672438276160392,2.8062829160957104e-19,0.002748819125124191,0.0013820485949373404,18.100381931693697,24,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
SNIa,1688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0.357669,53631.27025110229,1.2239427276929323e-05,-1.4551775936588334,0.5697032846479052,1.5e-05,2.047955581547285,7.108193241027001e-06,1.7139090232296443,0.5248993447730006,18.15450195882031,26,Minimization exited successfully.
zSNIa,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,0.166272,53630.97155614997,1.3821140689303362e-07,-0.7979641133995959,4.447939720665519,2.8e-05,0.5839903540654632,7.50908690011431e-08,0.39357299092796255,0.3528818967430996,31.0029778171622,13,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
zSNIa,1748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0.337892,53632.772628550956,2.6232351379281393e-05,2.0381925145125117,-0.24251483184716885,5.2e-05,1.9413524760457221,2.6429084465909717e-05,2.0988275533802536,0.9058085009800225,41.93209328360739,30,Minimization exited successfully.
zSNIa,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0.258435,53626.326259002235,3.682211070802094e-05,0.18798787808428882,-0.08866081430297791,2.1e-05,1.4956083144570584,4.1998659216577654e-05,1.2586562251423818,0.8806251230783706,17.451178143625096,30,Minimization exited successfully.
zSNIa,1775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,20,0,0,0,0,0,0.302486,53633.9301966485,0.00016467856706382805,-3.588259350696756,-1.4907618050435882,8.2e-05,1.1648996863550565,0.00022545886350076739,1.3828561818197098,1.2401749473254293,20.437874620199675,26,Minimization exited successfully.
SNIa,1794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0.1407,53626.30431357802,7.609758979041079e-15,0.13522001612537213,14.911544345175109,6.3e-05,2.497996242756926,2.1501493236684937e-15,0.6499876745341832,0.15093670415412413,2.9423489629092368,9,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
zSNIa,1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0.155096,53620.42483446017,4.683452169278184e-05,2.5512847228749385,0.02437368880258335,1.8e-05,2.8177057756329305,4.9690584675957396e-05,1.6770897698145475,0.7035218178191873,1.9305095089816635,6,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
zSNIa,1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,21,0.270324,53613.6670923012,1.4521431488064576e-05,1.138195585985813,1.0378765464789401,0.01,3.567410246687359,1.2648308343317935e-05,1.752025828605744,0.663922116861939,15.524411604012556,16,Minimization exited successfully.
zSNIa,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,0.296478,53628.02396006669,1.706273059317128e-05,3.6535170434640727,0.5265295059026105,3.2e-05,2.8667198596376693,1.2590155970508096e-05,1.647652605970389,0.6025048682356002,24.271077043541567,26,Minimization exited successfully.
zSNIa,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,17,0.285356,53719.92515171092,-1.190602046677911e-05,-5.195964956335414,2.498608295226029,3.5e-05,12.295262508494488,0.0005352885123548324,19.214742145373844,46.43494875899923,2.9255594965592415e-05,-2,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
zSNIa,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,19,0.313884,53591.37657606183,8.7692969539891e-07,1120.138444848641,-0.30063130216281087,1.9e-05,1.571131920809421,1.027135457068543e-06,1321.442821417296,0.5999502890471677,17.402440342935968,10,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
SNIa,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,17,0,0.261621,53636.042892331,4.291423052136445e-05,0.8773358233538973,0.006485618659031685,2.5e-05,1.199752267839358,3.7531788662989634e-05,0.9826337156469628,0.6680257993749356,15.656092588589155,27,Minimization exited successfully.
SNIa,2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,0.232382,53621.94269081519,4.933901588497641e-05,0.9650424489531053,0.051309769930261116,0.0005,3.859818636930868,5.385477427741131e-05,1.1557425922348992,0.8067406550364892,22.04042046916179,20,Minimization exited successfully.
SNIa,2031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,0.151859,53636.63144716078,6.671746716994663e-06,0.061960633947643624,2.132206625926231,0.0005,0.3117900546567398,2.993901443330869e-06,0.3026323936970344,0.2915303854234931,11.331337419885395,11,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
zSNIa,2041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,14,0,0,0,0,0,0.208513,53617.9592001029,2.175641432526656e-05,-0.3570278377182106,0.6982638290332638,8.2e-05,3.772902322711161,2.8949993896218175e-05,1.2170420824886703,0.928793376858907,10.604990419636103,13,Minimization exited successfully.
zSNIa,2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0.455074,nan,nan,nan,nan,0.455074,nan,nan,nan,nan,nan,nan,No data points with S/N > 5. Initial guessing failed.
zSNIa,2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,0.322184,53628.36442740675,1.6615749462801108e-05,-2.37992456448132,0.5058952856448603,2.9e-05,2.1011723603769497,1.1562047597128892e-05,1.4098424931358884,0.5665357992425721,30.316099815341904,29,Minimization exited successfully.
zSNIa,2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0.305008,53632.37694682184,6.9232098951292615e-06,-0.0011368487152148467,1.4028245468586409,4e-05,1.7127629216811329,4.007007721143352e-06,1.1124857677045459,0.42642814195585377,35.34691395207855,30,Minimization exited successfully.
zSNIa,2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0.250159,53627.21874424373,9.07186966044361e-06,-0.8144763170961693,1.076361111387651,9e-06,2.041302954148705,8.954286337866238e-06,1.1683680554777507,0.7200967530351069,16.24095442946544,26,Minimization exited successfully.
SNIa,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0.094009,53619.14053010296,0.0004636039895484327,1.466790103723151,-0.009955344418364018,0.0005,0.7052880840892612,4.0221419786211895e-05,0.23833655044659424,0.07077860348148904,14.898138991424473,16,Minimization exited successfully.
zSNIa,2149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,21,0,0,0,0,0.294257,53624.27378476491,2.3427956618706786e-05,0.1008418052010525,0.1586513248925296,5.7e-05,2.05559003230519,2.0010659423974867e-05,1.642218025920214,0.6879366470012188,26.054624390860546,27,Minimization exited successfully.
zSNIa,2162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0.171423,53629.822683349346,2.664659910793172e-10,-1.8108074617441727,8.36089165205312,0.0005,0.6729144313649158,1.5431886461477467e-10,0.40328206645286724,0.37072559380241776,8.583654656480817,12,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
