class,cid,num_points_91bg_proj_sdss_u1,num_points_91bg_proj_sdss_u2,num_points_91bg_proj_sdss_u3,num_points_91bg_proj_sdss_u4,num_points_91bg_proj_sdss_u5,num_points_91bg_proj_sdss_u6,num_points_91bg_proj_sdss_g1,num_points_91bg_proj_sdss_g2,num_points_91bg_proj_sdss_g3,num_points_91bg_proj_sdss_g4,num_points_91bg_proj_sdss_g5,num_points_91bg_proj_sdss_g6,num_points_91bg_proj_sdss_r1,num_points_91bg_proj_sdss_r2,num_points_91bg_proj_sdss_r3,num_points_91bg_proj_sdss_r4,num_points_91bg_proj_sdss_r5,num_points_91bg_proj_sdss_r6,num_points_91bg_proj_sdss_i1,num_points_91bg_proj_sdss_i2,num_points_91bg_proj_sdss_i3,num_points_91bg_proj_sdss_i4,num_points_91bg_proj_sdss_i5,num_points_91bg_proj_sdss_i6,num_points_91bg_proj_sdss_z1,num_points_91bg_proj_sdss_z2,num_points_91bg_proj_sdss_z3,num_points_91bg_proj_sdss_z4,num_points_91bg_proj_sdss_z5,num_points_91bg_proj_sdss_z6,z,t0,x0,x1,c,z_err,t0_err,x0_err,x1_err,c_err,chi,dof,message
zSNII,799,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146407,53604.631198732146,8.637332845289075e-05,0.44807169776592515,-0.678348942362443,3.1e-05,4.0113620156553225,2.6868098679454596e-05,0.5295787303089283,0.08802959520142697,26.73018561535004,21,Minimization exited successfully.
AGN,800,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0,21,0,0,0,0,0,0,0,0.438024,53644.1451909167,8.224502746101883e-06,15.259286097104921,0.08277835511136424,4.9e-05,1.464671751284186,1.3244250847669376e-06,3.819018804235728,0.1025308900685159,90.68906249389694,58,Minimization exited successfully.
Unknown,818,20,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237174,53607.67927841278,4.9123085100165315e-05,-1.5991733824478014,0.014085491454521063,6e-05,4.44919859401125,1.5442635290345048e-05,0.9761009132015901,0.22770975916086747,12.246661029592353,18,Minimization exited successfully.
Variable,820,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3284,53645.43641471041,4.662834368226848e-05,9.878987186277172,-0.21659669489811173,2.4e-05,0.7311951182236953,3.229467296381754e-06,1.2646943736495027,0.054693488527757544,92.21044259083081,31,Minimization exited successfully.
zSNIa,822,13,0,0,0,0,0,22,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236635,53621.005454587736,4.6297978385886536e-05,0.5162222924353661,-0.12588206035160265,0.000143,0.9936931502379593,2.5242782157562645e-06,0.810490196670581,0.06465717207354717,33.29943156648058,37,Minimization exited successfully.
Variable,824,19,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236368,53713.97587144951,-2.8614896365107605e-08,-30407.65009717199,-0.34686327123804295,2.6e-05,157.93679866948878,7.019596165387981e-06,7497959.836893866,28.58638388709942,2.5153743015925412e-05,2,Minimization exited successfully.
Variable,829,0,0,0,0,0,0,23,0,0,0,0,0,21,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0.426421,nan,nan,nan,nan,0.426421,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.426421
    t0 = +53727.635219
    x0 = +0.000506
    x1 = +249.020915
     c = -181.906753
"
Unknown,830,0,0,0,0,0,0,23,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38623,53684.38193270839,3.201289276283195e-05,7.682864697406455,-0.3235636378729506,5.7e-05,0.49743029806631966,2.0699121973940558e-06,1.0615189860508225,0.04301622599746106,93.47909212403013,24,Minimization exited successfully.
AGN,835,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263388,53643.69048161098,4.323376052207641e-05,21.341089980167062,-0.07461834707285613,5.9e-05,0.8416165598209773,4.50249855969066e-06,3.192195303265374,0.08021240622464425,135.6367471507139,27,Minimization exited successfully.
Variable,837,19,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083343,53653.01877456813,1.8826282658204093e-05,24.702409964375576,-0.45275842268435845,9e-06,0.6150177347881254,7.439348391842438e-06,12.05407734260339,0.08165263556378625,128.92800700706144,28,Minimization exited successfully.
zSNIa,841,0,0,0,0,0,0,22,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298318,53624.873510930775,3.645992864362826e-05,0.429323730882059,-0.09316865859587328,0.0005,0.6405278397251095,2.660753158234467e-06,0.8057814879681037,0.07543308993737516,18.302708280051455,27,Minimization exited successfully.
Variable,846,19,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133382,53632.01951910949,6.630897578765085e-05,14.015972287056483,-0.4191082526827797,2.1e-05,0.25300897194392746,6.3672994340694655e-06,2.289217517164591,0.06034320096353984,340.94852468258233,27,Minimization exited successfully.
AGN,853,0,0,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354958,53632.29676818935,2.946502354077804e-05,10.117141608153023,-0.3189185823525858,2.6e-05,1.1377759505012364,2.691711288295306e-06,1.87747933787152,0.058023973875754996,95.93676690896089,32,Minimization exited successfully.
Variable,854,13,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038455,nan,nan,nan,nan,0.038455,nan,nan,nan,nan,nan,nan,No data points with S/N > 5. Initial guessing failed.
zSNIa,859,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276728,53624.134931287066,4.5569493228900095e-05,0.16803451367045874,-0.044074866081501234,1.9e-05,0.6460445356387936,2.145664897136165e-06,0.5597210489440828,0.06920882542506579,21.178387163355133,30,Minimization exited successfully.
Variable,860,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327284,53689.60520712285,1.3157805641203489e-05,8.75330671858409,-0.06762225928094683,0.000165,1.3124065765878186,3.76825882594341e-06,4.1052069446277875,0.10576726137573488,40.9586944588577,11,Minimization exited successfully.
Variable,861,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3504,53633.7168767183,2.4512076561623476e-06,111.14673953725305,-0.15490362999863355,4.8e-05,0.8533486049600469,2.6287205061820168e-06,130.47705097217167,0.08578141429330693,117.18075475297371,32,Minimization exited successfully.
zSNII,863,0,0,0,18,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092949,53623.96355266557,2.1533046138837063e-05,4.67730280531463,0.019342535464178693,1.1e-05,2.3502300451618794,3.8825136554169975e-06,2.52274408687645,0.2331550328890398,13.196049788470699,21,Minimization exited successfully.
AGN,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0.66492,53644.084203299026,2.0569767992472554e-05,13.697738620372858,-0.07644283587641691,8.6e-05,0.9243200131459162,2.658952455226396e-06,2.815008311328882,0.09423241588928795,217.4804652880349,56,Minimization exited successfully.
Unknown,875,0,0,19,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104044,53630.80574290405,7.080861485302842e-06,26.110764227192536,-0.43768057413807115,1.1e-05,0.8920727437980531,3.143781923821273e-06,15.714032234798175,0.12006080866235991,35.971420279598135,25,Minimization exited successfully.
Unknown,879,0,0,0,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0.451353,nan,nan,nan,nan,0.451353,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.451353
    t0 = +53545.575945
    x0 = -2814574.829755
    x1 = +17.022598
     c = -369.317226
"
Variable,883,0,0,0,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300628,53660.67889618364,2.0751618265771643e-05,8.448145674033125,-0.21795858114565675,1.6e-05,1.0249200531070528,2.331492468657187e-06,2.2102526989360065,0.0825360414939047,61.709508881251146,21,Minimization exited successfully.
Variable,884,0,0,0,0,0,0,0,0,20,15,0,0,0,0,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316794,53692.222140056096,2.4229053287304905e-05,5.567519259576942,-0.14895666277206548,4.7e-05,0.7228342416383384,2.5121689869935063e-06,1.5163749748201167,0.06576706682601306,32.55748431073198,24,Minimization exited successfully.
zSNIa,893,0,0,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108834,53607.70072334088,1.8618525456599287e-05,33.85614259447484,-0.4602505216699719,2.6e-05,1.2429469859198434,2.151117268481783e-05,48.04778090838578,0.08127520758325366,7.401175587631668,14,Minimization exited successfully.
Variable,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,1.0294,53632.37014584232,1.962208688408262e-08,15567.122106811174,-0.3276057361290716,0.000342,1.2436017081490718,2.080016610523378e-08,16512.26399090045,0.06667861655497316,110.39522556969767,57,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
Unknown,895,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266814,53609.92366537745,2.9277000631091138e-05,0.942736292368418,0.15984229907283182,4.9e-05,31.503424470152822,4.401777957945049,0.9906950638533032,4.421112858965263,32.575888018582646,22,Covariance may not be accurate.
Unknown,896,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0.423446,53653.35599522385,1.410694331164993e-05,11.336934495447611,-0.110122561596955,4.1e-05,1.0537267553372658,1.8629837295900848e-06,2.449962925371969,0.2205214900158378,144.36348734358137,47,Minimization exited successfully.
zSNIa,904,0,0,0,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383892,53623.30270793039,2.610179704289884e-05,-0.4339084001413239,-0.3745141429939754,2.5e-05,1.016395738166466,2.088506617655298e-06,0.9112534196226352,0.0661032529177002,17.46178951314049,30,Minimization exited successfully.
Unknown,907,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105466,53629.52128999043,7.190603241298843e-11,20.664466694579932,35.103965252114634,8e-06,0.6557336978694366,4.533185724427734e-11,2.995364299074409,1.2237457610089488,62.35151275252335,13,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
Variable,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0.647919,53649.42098531786,8.366900336863656e-06,42.43532817959007,-0.15529517645348156,4.4e-05,0.7859347163030179,3.018659636520951e-06,17.977481722788827,0.10036717177880172,162.55283915811006,43,Minimization exited successfully.
Unknown,910,0,18,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147747,53612.22352369318,6.929586243526717e-05,1.50525142104886,0.33831581713298653,1.1e-05,1.5705720295190986,5.982489397284105e-06,0.6480635609876775,0.06866296906798958,32.44373518046588,22,Minimization exited successfully.
zSNIa,911,0,0,23,0,0,0,0,0,23,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206325,53621.87956558851,3.625418052306805e-05,-0.19814561361319558,0.19341656026133328,1.5e-05,0.883846585311403,2.92531872373452e-06,0.9920308204300157,0.0908560418431172,49.10868727239212,40,Minimization exited successfully.
Variable,913,0,0,0,0,0,0,0,0,22,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354446,nan,nan,nan,nan,0.354446,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.354446
    t0 = +53727.244409
    x0 = -0.345431
    x1 = +96.659133
     c = -425.868200
"
zSNII,921,0,0,21,21,0,0,0,0,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125781,nan,nan,nan,nan,0.125781,nan,nan,nan,nan,nan,nan,No data points with S/N > 5. Initial guessing failed.
zSNII,930,0,0,0,0,0,0,0,36,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288698,53672.54427467455,2.062312232704367e-05,26.535140158240697,-0.058264429738129245,4.5e-05,0.5783451563584094,1.6984477139321798e-06,3.412205798113153,0.061698884271606656,213.81839594505482,46,Minimization exited successfully.
